岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
嵌入式软件开发工程师,spi,369.5156149915225,keil,235.30935756364332,usb,158.41320398251383,stm32,113.96303936630414,嵌入式操作系统,107.01670522137249,ctypes,94.3321790270955,嵌入式软件,87.20537476054834,linux操作命令4,79.46536677886773,c++语言,72.77129569307785,单片机,63.662636256052835
工程管培生/工程技管培生/工程技术研发管培生,机械设计,157.737449707139,阅读并理解英文,58.957611891934704,管道应力分析工作流程,53.597828992667914,中英文读写,49.266588140743586,尺寸公差概念,48.23804609340112,分析工况,48.23804609340112,汽车理论知识,47.83859665336464,offic办公软件,44.096781882046656,汽车理论,43.68567678130657,技术理解力,41.38712569075521
工艺工程师/制程工程师,化工原理,58.95761189193468,物理化学,51.58791040544285,半导体／光电子,46.88671914543828,公民意识,44.88444316197147,化学类基础知识,36.84850743245918,机原理,36.79604153423648,常用的office,35.91821087684179,校内外活动,35.06886979778469,中英文读写,33.20234275876917,汽车理论知识,32.655176513221114
市场管理培训生,社团管理,96.85374541491925,领导力,63.67903178175844,推广活动流程,62.09718116770859,社会实践经历,59.56514591614691,商务谈判,50.81492847190571,工作积极主动,43.19258044658917,文案写作,36.00220531410466,培养潜力,32.95952896750276,护肤品牌,29.478805945967345,活动物料的工艺,29.478805945967345
市场营销人员/市场推广人员/市场顾问/市场总监/营销主管,爱管事,430.0751234341735,竞争意识,350.244867304387,陌生人打交道,294.58840011530583,工作5,268.7969521463584,管理潜质,141.99756310084504,进取心,126.51500339575205,谦虚谨慎,100.71403623986097,凝聚力,94.98728238982548,目标敏感,88.2411576676665,勇于挑战固,82.00892522370987
感知算法工程师/视觉算法工程师/语音算法工程师,caffe,256.0252582651266,python程序,220.58678604902215,机器学习,143.83661537966208,自然语言生成,131.48159695163872,视频分析,131.07994035997405,图像处理,125.85592464481199,数学基础,109.86529859099096,数据结构,106.74155835228343,通用目标,105.8078570560614,机器人,98.64040193150247
技术支持工程师,雷达原理,58.957611891934704,参数特性,56.124408574473314,基础知识,47.87620267662495,电子电路知识,47.62479862208913,愿意接受挑战,47.16608951354777,毫米波,42.98985915875056,虚拟化,42.01460645765242,linux操作系统,39.78604926409839,通信问题,39.12518866970495,英文读写,37.00133193598588
数据分析师,sas,188.19573627574854,医药信息收集,73.90826611804836,python程序,69.61406752216016,tableau,68.80022616129855,python数据分析,65.26930109131176,临床常见疾病的诊疗流程,58.95761189193468,数据变化敏感度,56.40647623049934,英文财报阅读,54.04447756760681,寻找事物规律,47.166089513547746,数据分析工具,40.55317206473147
新媒体运营/新媒体运营助理,文案写作,82.78767985272374,文字功底,72.76936726031984,文字编辑,65.78681515806083,文案功底,63.18962023785214,小红书,60.57500986246198,敏感的网感,58.95761189193468,新媒体运营工作经验,57.24850366798249,移动互联网行业,54.214908574652185,文案撰写,49.38925333994326,视频混剪,44.928087728464064
机械工程师/机械设计师/机械设备工程师/机械结构工程师,机原理,131.36031621864026,3d动画制作,110.29335687061202,机械设计,95.2911736217803,互换性,48.091669747289856,液压系统,46.429119364898575,复杂非标,44.21820891895102,机械设计专业基础知识,43.165394420880766,气压系统,39.796388027055926,各种材料的选用,36.848507432459186,逻辑理解,35.37456713516082
猎头顾问/猎头顾问助理,语言沟通,405.6246007567042,反思积极主动,368.48507432459195,与他人协作,84.84066026462258,职业道德观,81.95354599254522,人际交往2,73.69701486491837,轻言放弃,63.889387413380454,表达沟通,57.91565143601484,自驱动力,51.789817055665225,分析客户,47.715950632708065,人才的心理,46.27305666380127
电器研发工程师/电器工程师/电器工艺制程工程师,国内外文献,88.43641783790204,分析中英文文献,58.9576118919347,酶和体外诊断试剂,58.9576118919347,电化学表,58.9576118919347,通信协议,45.76250506521604,计算机基础理论,45.44035327542192,机械设计相关标准,43.63253918421118,golang语言,37.53237896848847,电化学工作站,37.049104272812706,专业基础,36.414803486062745
电子工程师/微电子工程师/电子工程设计师/电子技术研发工程师/电子设备工程师/电子元件工程师/电子工艺制程工程师/,机原理,78.30952429081097,基本开关电源设计,61.905492486531436,计算机通信接口技术,50.73551447844896,热衷于在智能驾,43.467831112189124,新能源汽车动力,39.059417878406734,电气原理图设计,37.738587406104756,硬件电路设计,35.36035347191799,校内外活动,35.06886979778469,施工工艺4,33.85978031938215,数字电,32.33222009091312
硬件工程师,数字电,238.2043177576403,模拟电路,214.63002359149843,数字滤波器,131.13989909341882,模拟电路设计经验,123.9563183136456,模电/数电基础,120.17341489536527,usb,116.44128348657105,原理图,70.47360328444714,电路分析,68.64933382522652,硬件基础知识,68.39860558734715,allegro,66.0857753999008
行政专员/行政助理,沟通反馈意识,356.5599064166093,正形象气质,289.9679429907568,个人习惯,125.63586343638468,企业行政相关政策,117.91522378386944,问题意识,116.57372256777388,化办公软件,96.51810780269214,亲和؜力,94.30881439077196,接待礼仪,94.26843115609763,文字编写,88.43641783790207,团队协作意识,86.23393413385847
财务管理/财务核算/财务整理报告专员/财务助理/财务专员/财务主管,财务软件,169.0584728310842,财务分析,108.73974450628862,独立学习,103.05993409662861,职业操,90.42577197772297,1年以上工作经验,89.21290297831806,财务管理工作,88.43641783790206,收法规,86.93461082039,财务各,84.46573928554092,为重心,81.06671635141022,财务类专业证书,81.06671635141022
运维工程师/运维开发工程师,linux操作命令4,126.20026964264915,linux操作系统,101.63204191480848,windows,96.73746066543453,ansible,76.19247003300022,linux系统运维,63.71431833847965,kvm,57.1766363832571,python程序,55.648549475533244,linux系统,53.41909880691546,docker,50.71015776861994,网络专业技能,49.1313432432789
运营管理管培生/运营管理培训生/运营管培生专员/运营经理管培生,协助活动提报,88.436417837902,电子商务平台,73.69701486491833,专业等级证书,67.80125367572488,文案写作,67.45754825934723,用户需求意识,58.957611891934704,服务意识做人诚实守信,58.27921036756379,文案素材,54.068569501508996,信息流广告投放风向,43.2548556012072,文案功底,32.91983341383284,思维活跃,32.08714464250357
采购总监/采购经理/采购主管/采购专员/采购助理/采购工程师,组织活动经验,95.57216054704493,采购流程,47.51634162147201,offic办公软件,46.90800922625571,商务谈判,40.2052181316177,学生会干部,33.62095725735188,生产型采购,29.47880594596735,采购相关操作流程,29.47880594596735,参与过项目采购,29.47880594596735,行政物资,29.47880594596735,学社团,29.47880594596735
销售VP/销售副总监/销售总监/销售经理/销售工程师/销售助理/销售专员/销售顾问/销售管理员,商务谈判,159.759901492442,普通话标准,123.06839695944757,产品功能,117.91522378386945,销售意识,113.79726629687052,亲和؜力,107.45433660419651,口齿清晰,102.31535479112377,反映敏捷,92.85319978247111,性格坚韧,89.0773680755878,交际技巧,88.85710701702031,市场开拓,88.83586817219458
项目管理实施工程师/项目管理工程师/项目实施工程师/项目工程师/项目运营管理员,财税专业知识,346.39089349258273,统计编写,229.6843356081574,存储过程,116.84254451278896,沟通交互,73.84072078902342,工作效率,70.25267325890258,理解力,66.2463977681287,分析问题,65.12587904596732,相关法规,48.29489852086341,工作习惯敬业,37.415407546804694,沟通协作,34.05013499168688
项目调研专员/项目服务专员/项目助理/项目专员,互动沟通,84.14859151848862,软件开发基础,82.34070302114297,文献检索经验,58.9576118919347,致力向项目管理,58.95761189193469,digital,45.83792353136681,mkt,41.46469407784418,social,37.12170188351093,形成解决方案,37.060204233015114,项目管理流程,34.68435555047233,高度额责任心,34.04612650290431
驱动开发工程师,android,109.66847457109978,数据结构,79.62449053594587,红黑树,65.02677782198681,html5css,62.16005406402183,golang语言,51.232155991565875,步进电机,47.25013723922761,开发经验,47.23958853828797,php,44.39700132909489,java语言,42.74772357502726,零配件,42.14470199999724
