岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
客服专员,普通话标准,150.42160673224123,海空运出口业务知识,95.26295985626997,服务意识足,79.7790874272044,服务口碑,77.83226052789165,操作流程,76.71239044810504,基金知识,69.25757269308622,各航线,60.00445508597249,电脑使用技能,57.9494202947653,基金交易业务流程,57.714643910905174,网络营销资源,57.19115668176724
商品管理,excel函,87.31829133124641,电商行业,68.36950382003553,中英文水平,36.35057314852769,数据洞察分析,34.579190093329444,资源拓展整合,29.857348142110904,创新的想法,29.093079073843068,品牌服装企业运作流程,28.8573195817705,数据分析方法,17.07574425945573,化办公软件,12.736345600510282,条理性好,8.381210299754036
汽车销售,正形象气质,16.01503616768754,亲和؜力,14.154677244473197,商务谈判,9.442487383355882,主动性,4.587345970116706,进取心,4.020282743360143,用户服务意识,3.3747722582149784,高度额责任心,1.8115862283323996,极富团队合作精神,1.0259409398645507,爱岗敬业,0.6641422575527711,,
置业顾问,三观正,35.82127441693769,亲和؜力,33.65150836812029,区域楼盘情况,29.433227346430666,强烈成功欲望,23.356978207546078,业务协作关系,18.15245833700858,判断力,17.206893569101496,逻辑协调,16.572425267086192,进取心,15.142533216558213,语言表达,14.983291703757388,抗压性,14.207918341642209
金融顾问,国内期货,15.220638835258978,性格坚韧,8.842652787183074,口齿清晰,8.553672623432135,资源拓展整合,7.7753510786747135,普通话标准,6.588074750428669,思维敏捷,3.427374000782535,团队意识,2.987991590900508,团队创新精神,2.321992594134905,承压力,1.8810135522977782,事业心,0.5931984403220176
海外销售,攫取欲望,82.52913058836376,建立关系,79.91002722142699,乐于从事销售类工作,38.31146960465811,课成绩,32.662634395117436,国外交换生.外企实习,29.790660455076544,英语四级通,28.08580115659901,第二外语,28.073592191362845,沟通语言,24.983107063252916,商务意识,24.276580744728513,英文沟通,23.762490055054
课程顾问,普通话标准,98.17920628074724,亲和؜力,91.53028521916679,正形象气质,32.20801718168272,热爱中国传统文化,31.224677117661173,主动营销意识,30.215655433161523,素质教育课程转化,30.215655433161523,心态积极向上,30.215655433161523,沟通逻辑性,30.215655433161523,抗压性,29.462389314052295,服务意识足,27.429992179243207
销售管理,excel函,50.4368759403268,用户服务意识,40.347277220436865,处理复杂人际关系,26.833798933916114,沟通表达理,25.496128529255625,数据处理功底,19.453963014777695,转化力,16.77846660313279,互联网产品,15.006388599787945,数据变化敏感度,14.241753829167077,数据分析方法,13.807340084794278,书写流,12.960683590946694
市场总监,正形象气质,17.082705245533376,社交感,7.065327367725722,各类金融产品特性,6.349403707223399,事业心,6.1692637793489835,语言表达,3.0734957341040796,高度额责任心,1.6651954220025087,创新业务,0.0,,,,,,
CSO线管培生,经营思维,23.215479210970877,解决问题的意识,0.0,,,,,,,,,,,,,,,,
编剧,专业的写作技巧,30.013547486261633,创作潜力,11.732176150160749,文化素质,5.126084972442772,阅片量丰富,4.93416410688779,想象力丰富而有趣,4.509580503898396,文字功底,3.235323242223611,逻辑思考力,2.284829636329965,写作方法,2.060728588091802,责任感6,1.076476960871037,团队精神6,0.9866798881735733
资料撰写工程师,,,,,,,,,,,,,,,,,,,,
广告客户执行,同理心,6.922383083330409,逻辑思考力,0.09520123484708191,完成布置,0.0,语言表达,0.0,,,,,,,,,,,,
文娱运营,文娱活动策划,56.22403209845144,心理咨询,11.218661163977035,服务意识足,10.665161857927545,责任感6,7.750634118271467,艺术治疗,0.0,,,,,,,,,,
活动策划,组织调度经验,323.76862771621245,社交裂变玩法,138.96629374960608,整合内外部资源,67.87528329429577,展示潮流,49.25786088900328,项目策划营销流程,46.32209791653536,大型庆典活动流程,43.5972686273274,展览展示空间设计,42.22102361914567,文娱相关线下活动设计,42.10422843902119,审美视角,40.87243933811944,提炼重点,38.14761004891147
媒介管培生,工作负责,1.5035439491794096,沟通表达理,1.4305298148828902,word文档,1.2857192101663506,excel,0.6890819756491001,市场嗅觉灵敏,0.0,,,,,,,,,,
安全管理管培生,,,,,,,,,,,,,,,,,,,,
仓储物流管理,化办公软件,41.82884028799166,理解力,11.752530128261093,执行力,0.0,,,,,,,,,,,,,,
HRBP,当下互联网游,26.2745244922773,上人力资源,26.2745244922773,准备长期在人力方向发展的规划,26.2745244922773,业务理解力,26.2745244922773,亲和؜力,25.408541774383355,人力资源日常管理工作流程,23.772732940761948,人力资源政策,21.377665191018913,人力资源各模块管理工具,17.82954970557146,学习反思,17.516349661518202,招聘渠道开发,17.323497157340658
行政专员,普通话标准,86.01097590837429,正形象气质,78.1533764983152,服务意识足,70.71006668489728,化办公软件,65.94681843817098,亲和؜力,65.45215301030703,问题意识,61.84187748054589,组织与执行,56.29470154020737,沟通反馈意识,50.20841884931325,基本商务接待礼仪,49.42729021980274,学习力,43.144819561002706
ERP实施顾问,行业销售,25.470703587934217,文档撰写,17.94027849025874,财务管理流程,16.832000921524262,ppt操作,16.25934088074316,服务意识足,12.845409789821586,高度额责任心,3.5545517661976627,抗压性,0.10021707818570448,极富团队合作精神,0.0,,,,
法规注册,公共关系维护意识,13.082178882576537,政策法规,11.684278335271646,资料撰写,5.837836316042786,开拓精神,3.516933447717535,文字功底,2.717671523467834,文字撰写功底,2.2911157822658548,沟通表达理,1.8024675667524415,化办公软件,1.501548112902265,适应性,1.0535842419037436,极富团队合作精神,0.32643575359326604
英语翻译,思维灵,39.468954462650494,内驱动力,16.310902793928673,新闻编辑,11.667857082124762,坚韧乐观5,9.970358430610265,中心思想,7.778571388083175,英语四级通,7.489546975093069,高度额责任心,6.361900458419842,时间管理推,6.116276886175457,概括摘要,5.833928541062381,英语八级,5.385164807134503
工程项目管理,沟通表达理,0.8010966963344179,执行力,0.0,,,,,,,,,,,,,,,,
CFO,,,,,,,,,,,,,,,,,,,,
法务管培生,合同法,5.456347593713941,公司法,5.387858825284996,国家劳动法规,4.717417906318407,国际法,4.038873605350878,身心健康,3.7581800918876658,民事诉讼法,3.420328620614127,文书写作,3.1687414127907503,团队意识,2.3903932727204067,品德端正,1.425210937278878,职业道德,1.3263310569741282
导游,导游证,5.385164807134504,反映敏捷,0.8228347727211307,品德端正,0.4676473387946318,普通话标准,0.4575051910019909,语言表达,0.19209348338150498,亲和؜力,0.09691191384126797,服务意识足,0.0,,,,,,
餐饮店长,三观正,23.53969461684477,爱交流,18.927919280552413,坚韧品性,6.002935558460918,意愿度,0.0,,,,,,,,,,,,
环保工程师,英语四级通,2.340483429716584,auto,2.0410014359477233,职业素养,1.6283840473406137,团队精神6,1.2333498602169666,沟通交互,0.811570966550928,高度额责任心,0.5764137999239454,offic办公软件,0.0,抗压性,0.0,,,,
政府关系,公文写作功底,3.0363785395853125,word文档,1.3224540447425321,excel,1.1812833868270287,ppt操作,0.8609468971601452,为人诚信,0.8062425575422549,高度额责任心,0.10979310474741816,抗压性,0.0,,,,,,
农艺师,组织协调力,0.24414687732985738,,,,,,,,,,,,,,,,,,
管理储备干部,团队协作意识,220.92132921981667,物流行业社会实践经验,41.605667270153994,excel各项功能,37.251866591902655,抗压素质,30.010945050691298,人际理解,22.083916228242547,沟通表达理,21.641872485156863,管理协调,20.951311635334996,影响力较好,18.4162228312286,offic办公软件,18.201019459416102,人格魅力,17.258289813873564
嵌入式,c++,1178.167829661671,uart,489.8232330414122,spi,341.02915422090206,keil,247.91546704853332,数据结构,229.46456386746294,嵌入式软件,211.4908969220332,stm32,206.21297429596453,usb,189.40771451015036,tcp,160.44108933839624,单片机,137.4396814707852
AI数据工程师,自然语言生成,30.53385395197333,语言学,29.7598954292722,perl一种,2.89489385861585,执行力,2.473635687588892,责任感6,2.43702423086082,python程序,0.13539834553642532,脚本语言,0.0,,,,,,
数据分析师,excel函,469.217309461674,python程序,254.49376313922434,sas,130.56274419524027,医药信息收集,107.55263978409526,临床常见疾病的诊疗流程,96.03546312785878,数据之间的联系,94.87495307015651,拆解指标,78.11099884335329,商业分析,72.7859058101602,临床试验经验,69.88785351298002,数据变化敏感度,62.598847576235414
网络测试,车辆总线系统的结构,20.155499813303493,车辆电控系统,17.276142697117283,c++,16.938166991358525,canoe,14.034654918557639,网络基本知识,11.224965038949069,python程序,9.504963856657012,tcp,8.131452309404057,计算机软件,6.568624156916178,英语四级通,0.0,整车开发流程,0.0
软件实施工程师,医院管理,69.88962768779415,java语言,24.885441173202135,windows,24.51707727518825,linux命令,17.708844515393622,linux操作系统,16.944931866915148,c++,15.123363385141547,网络基本知识,13.028977277351597,维护知识,6.915440749090242,独立分析解决问题,3.6240179896335736,挖掘客户需求,2.3487170532306076
产品交付工程师,offic办公软件,0.0,,,,,,,,,,,,,,,,,,
法律风控,,,,,,,,,,,,,,,,,,,,
柜员,沟通表达理,12.588662370969434,抗压性,7.937192592307982,服务意识足,4.888199184883465,敬业度,3.980305225752258,高度额责任心,2.2544184174803186,责任感6,1.076476960871037,极富团队合作精神,0.0,,,,,,
合约管理,工程建设的法律法规,23.72652445920683,行业规范,13.519497890554872,工程知识基础,7.90884148640228,,,,,,,,,,,,,,
CNC/数控,,,,,,,,,,,,,,,,,,,,
钣金工,机械设计,25.01081540499589,offic办公软件,5.3086306756630295,逻辑思考力,2.499032414735899,沟通表达理,2.002741740836046,高度额责任心,1.120804610963227,团队精神6,0.4316724510759383,,,,,,,,
化学分析,,,,,,,,,,,,,,,,,,,,
工程储备岗,极富团队合作精神,2.331683954237615,高度额责任心,0.0,,,,,,,,,,,,,,,,
安防系统,存储的基础理论,30.281868878734635,server,23.855410382693204,网络设备,17.47100601532339,java语言,14.559840208798859,python程序,11.373461025059676,英语口语,0.9170175721471303,服务意识足,0.0,,,,,,
技术助理,axcure,32.93455394583239,利用excel,28.94829356134305,敏感性,19.555832169409765,文献查阅,14.460290826489373,时间观念,9.48770158010435,化办公软件,6.435206198152564,问题解决,3.6941604333409335,时间管理推,2.9197041925775826,爱岗敬业,1.897549307293633,极富团队合作精神,1.5988689971915075
学术推广代表,资源拓展整合,315.1932943517762,积极向上,274.46078238458114,组织协调力,193.85262059990674,进取心,92.55025898776995,用户服务意识,87.0128780576429,解决问题的意识,14.59652122497738,高度额责任心,7.077080543510659,工作态度,2.310093318633663,开放合作,0.0,职业道德,0.0
SEM,excel函,64.58105821202653,国内主流搜索引擎,38.35195006100911,短视频平台,34.51675505490821,积极高效,20.7893657777534,搜索引擎,19.86203720798647,数据统计分析,8.753603503161825,计算机办公软件,7.254767244378057,逻辑思考力,4.284055568118684,ppt操作,3.599236333961164,创造力,2.680844258439496
售前技术支持,方案撰写,26.263116272668878,表达沟通,24.53998081368865,操作系统的基础知识,19.43323130369472,c++,17.915368933167674,谦虚谨慎,8.31327209111813,化办公软件,8.044007747690705,极富团队合作精神,4.352476714576883,沟通表达理,3.218692083486503,用户服务意识,2.9529257259381074,逻辑思考力,2.8560370454124566
采购专员,组织活动经验,77.15978260855982,excel函,59.56187211103165,数据分析整理,46.4625583675174,采购相关操作流程,26.462737759835456,行政物资,22.45009663273555,数据变化敏感度,19.9836672777519,学生会干部,18.591026863573592,抗压性,18.00268572956218,合同文本,17.64182517322364,offic办公软件,15.984876812274234
广告投放,发散性思维,399.1846573006017,从数据,46.52107136759994,素材发现,39.875204029371375,广点通,38.33817739493299,手游用户群体,35.09014516579191,热爱游戏制作,34.88825365352175,海外主流,34.746174332357256,操作规则,28.95514527696438,文案写作,28.92445101770748,直播feed,28.520505252029295
外贸业务员,英语四六级.听说读写,48.50650315058488,写流利,42.918196336001365,英语四级通,41.23263093609274,客户沟通维护经验,39.8409036193787,英语听,38.927250503045286,机械原理知识,38.75961057951989,国际贸易法规,34.11371088124179,业务流程,31.745938044181752,英语底,28.00963364968522,喜欢和外国友人打交道,23.174971041903753
招生顾问,诚信敬业,9.535456575454043,语言沟通,5.772664479362954,目标意识,5.723373539029275,化办公软件,5.3626718317938025,亲和؜力,2.584317702433812,抗压性,0.0,高度额责任心,0.0,营销工作,0.0,,,,
销售内勤,综合管理,72.85719313897302,市场部业务流程,34.57300310597442,会计核算,32.72009498082383,公司财务管理流程,28.3249382941927,学习新知识,24.52434877468179,编写计算程序,23.34694079734725,营销管理知识,19.867594373322863,财税软件,19.516573336852293,开单发货,19.09434521064301,系统软件,17.777038391238964
CTO线管培生,产品经理思维,36.641164378660214,逻辑性,4.293343985672861,自驱力,0.0,,,,,,,,,,,,,,
带货主播,后台操作,10.716228898473316,调动气氛,6.768319550486076,镜头感觉,4.412809360932054,思维灵活,4.09681046596741,正形象气质,3.660579695471438,亲和؜力,3.101181242920575,普通话标准,2.5097427620680643,学习力,1.1704698599819874,语言组织,0.7939109477810443,抗压性,0.6872028218448468
新媒体运营助理,公众号运营,39.40040478798212,语言表现力,28.14472214657303,平易近人,24.076354953404334,审美力,23.084442096733667,文字功底,18.764874804896944,文案功底,18.740474071471912,网络知识,17.267163977097756,思维敏锐,13.204356449791572,文字撰写功底,7.63705260755285,语言表达,4.097994312138773
文案策划,文案写作,212.67978689490795,文学作品,120.08313041441357,文字功底,118.86521569016261,文化差,96.0501294336178,文字创意,82.93242440759599,文案功底,78.08530863113297,女性向游戏,75.6253424282262,手游产品深度体验,75.6253424282262,游戏文案,64.82172208133674,想象力,58.49116221568764
策划管理培训生,转化力,58.079307472382744,学习力,35.11409579945962,出发思考,15.935509160862155,沟通力,10.136662401296235,胖瘦适宜,0.0,,,,,,,,,,
国际教育教师,课程考试经验,16.17677521761835,,,,,,,,,,,,,,,,,,
课程设计,目标检测算法,69.35402602518137,模电/数电基础,66.04747031895825,芯片设计流程,61.91729063847037,python程序,60.92925549139112,图像分类,55.4158288650148,敏捷灵活,49.40176301456931,同理心,38.48030596321904,口头表达,30.377943020410974,钟情思考,21.51875374768143,创新意思,9.95113790977119
市场运营管培生,新闻敏感度,25.969308993520894,创新意识,9.957871140243771,,,,,,,,,,,,,,,,
材料员,法律专业知识,2.1137586480993615,组织协调力,1.098660947984358,极富团队合作精神,0.0,,,,,,,,,,,,,,
室内设计,基本装修的工艺流程,61.31071787460314,施工工艺4,60.5344240635188,设计软件,43.70816190389816,沟通表达流利,38.420209682788645,illustrator,35.112379973405176,l积极肯干,34.65473376671571,草图大师,34.0916388217063,美术功底,24.70323567372853,游戏运营有浓厚兴趣,15.250499370176605,设计功底,13.972891266138504
成本管培生,excel函,2.1125393064011226,ppt操作,0.25110951167170903,,,,,,,,,,,,,,,,
网约车司机,c1证,18.745505869841008,服务意识足,0.0,,,,,,,,,,,,,,,,
仓储运营专员,系统逻辑,114.8272135928463,英文读写,38.87122431040958,总结项目所,33.91231250670237,不断优化流程,16.63005550050762,沟通交互,9.553349663399494,自驱动力,6.546134085277534,抗压性,5.368772045662866,组织管理,1.2363061591784932,实践项目,0.0,,
IT咨询顾问,快速适应,0.0,,,,,,,,,,,,,,,,,,
法律顾问,数据资料收集,7.13494877635342,逻辑思考力,1.3708977817979788,极富团队合作精神,0.0,团队意识,0.0,,,,,,,,,,,,
日语翻译,思维灵活,16.25068151500406,英语四级通,7.957643661036386,逻辑性,5.052935613907291,亲和؜力,3.101181242920575,word文档,1.0800041365397344,高度额责任心,0.8710252976628505,excel,0.6247676579218511,责任感6,0.40367886032663886,抗压性,0.05010853909285324,稳定性,0.0
品控管理,普通话标准,149.45887227933275,口齿清晰,141.72534047020167,亲和؜力,82.88552951130845,excel函,79.17258829979973,服务意识足,58.96458339949507,数据变化敏感度,41.430542797000115,工作负责,38.71124487820587,抗压性,30.4936988430121,思考总结,25.676059976562577,word文档,24.319630962102437
管理咨询管培生,快速适应,21.473644282617602,深入思考,2.26835963002763,offic办公软件,0.0,,,,,,,,,,,,,,
政策研究,文本写作,9.015605914147276,文字功底,5.176517187557778,逻辑思考力,2.3133900067840893,极富团队合作精神,1.7358091659324468,语言表达,1.0373048102601268,高度额责任心,0.6831570962061574,沟通表达流畅,0.560580284162626,文字编辑,0.0,职业素养,0.0,抗压性,0.0
自动化,c++,217.359923332529,java语言,187.07429610507555,python程序,110.23910109489651,数据结构,68.86455569211196,机械设计,67.88649895641741,强弱电基础,67.42996900519192,电机拖动原理,48.13777743099182,国际标准,47.600660228597064,沟通表达流畅,47.08874386966056,理论基础知识,40.588376101139595
U3D开发工程师,技术基础,43.83268827647367,c++,34.14777896655293,架构设计,27.197723335828666,lua,23.80591269273298,图形学库,11.572462821406182,逻辑思考力,4.550619025690513,团队精神6,1.1981112927821962,数学基础,1.0418512681166512,责任感6,0.6535752976717012,抗压性,0.0
IP软件工程师,设计文档技能,14.601599946522839,c++,11.4006893211067,数据结构,11.327590100791262,软件交互,10.429714247516316,系统级性能分析,8.343771398013052,java语言,3.6399600521997146,问题解决,3.210098031730744,极富团队合作精神,0.10881191786442189,听说读写,0.0,,
AI图像处理工程师,caffe,19.702637395815664,c++,19.544038836182914,python程序,12.998241171496772,接受新知识,6.7057615406711895,维护软件测试流程,6.027358802395975,测试相关文档模版,3.013679401197986,,,,,,,,
大数据算法工程师,机器学习,38.908782521296125,数据开发经验,32.62099801409987,加密算法,32.27061002741927,编码量,30.183083902828116,caffe,30.081705309682842,常用机器学习算法,29.708704999251246,java语言,26.8269783067966,linux系统,26.52825886214154,linux操作命令4,25.200920541719924,基础算法,21.63410283905973
ERP维护工程师,,,,,,,,,,,,,,,,,,,,
ERP系统专员,,,,,,,,,,,,,,,,,,,,
产品研发,聚氨酯,87.63982107682108,产品的常规缺陷,81.00661313730528,机械设计,67.17190423056039,移动破,64.09591285670909,优化老产品的工艺,59.57625426379262,常规仪器,54.90138277586699,降低生产能耗,51.065360797536535,橡胶件,49.32019599345595,工艺材料基本常识,48.62922957786218,饮料生产研发相关设备,42.55446733128045
安全运营,从case,69.47598935016464,结构问题,18.492381254525956,数据变化敏感度,14.860960517391732,抗压性,3.607814814685446,沟通表达理,2.2888477038126243,,,,,,,,,,
商务渠道,勤奋努力,22.822277987147253,三观正,17.39890471679831,沟通谈判,15.37869689972618,事业心,10.291992939587008,英语听说,7.979796782003262,方案撰写,7.441216277256182,抗压性,2.2548842591784037,极富团队合作精神,0.5285150296271927,挑战精神,0.0,,
金融运营,主人公意识,54.603333510640226,高度额责任心,1.0887816220785633,执行力,0.0,,,,,,,,,,,,,,
风控管培生,python程序,14.893818009006717,多因子模型,14.006078537492105,sas,9.638675483723707,思维灵活,9.559224420590622,数字敏感性,3.138432767986687,学习理解,2.4709520091649098,创新意思,0.9477274199782074,工作主动性,0.6349499222307605,接受挑战,0.5562576092300338,高度额责任心,0.09962707653006447
材料工程师,液晶显示原理,26.541762495583583,背光设计,21.233409996466865,显示器光学,15.925057497350146,材料性能测试,14.394688827416761,3d动画制作,10.723570296602835,催化材料,10.023272411556464,英语四级通,9.830030404809653,手机研发流程,8.927566667875567,热爱材料,8.41404693504174,办公室自动化,8.06222481595045
包装工,英语四级通,10.766223776696288,事业心,3.7371501740287116,进取心,3.1268865781690005,计算机软件,2.2990184549206623,适应快速变化,1.259898794684784,解决问题的意识,1.258837559443634,乐于接受挑战,1.093461786685105,高度额责任心,0.627650582139407,抗压性,0.21045586418998408,,
底盘工程师,汽车理论知识,49.702668147003614,中英文读写,38.96783655985785,电机控制,21.884019558895837,道德素养,8.569417877586147,创新意识,7.065970592936134,专业知识,4.881534455137778,化办公软件,3.3516698948711268,逻辑思考力,3.0855400222759566,抗压性,1.8253824955253748,组织协调力,1.5259179833116086
工程监理员,职业资格证书,30.938570568102914,,,,,,,,,,,,,,,,,,
材料研发工程师,磁控溅射镀膜设备结构,46.192988701712004,热界面材料,30.408950747473476,电化学设计,29.686856558979652,cms相关工艺,26.541762495583583,微结构材料批量生产,26.541762495583583,电芯正负极材料研发工作,26.541762495583583,电磁材料的选型,26.121835573343127,电化学,23.9261043308586,材料表征方法,23.74948524718372,表面物性设计,23.592677773852074
职能管培生,亲和؜力,1.5505906214602876,思维逻辑性,0.7036445555628801,解决问题的意识,0.2055244995010015,爱岗敬业,0.10541940596075738,,,,,,,,,,,,
IC前端工程师,异步时序数字电路理论基础,72.34817709428476,综合经验,57.878541675427805,责任心事业心,14.469635418856962,创造力,12.185655720179527,英语流,9.799125086801773,逻辑思考力,6.545084895736878,价值观,3.8509937046348113,解决问题的意识,2.2479242132922037,,,,
储备财务经理,基本会计准则,66.03536290299171,内部核算流程,58.2740721019675,财务软件,53.492719921655,会计法,39.672038700658966,账务处理,33.121587989579815,经济法,31.509875617407232,操作系统的基础知识,28.789972301769954,组织协调力,5.425486162885719,职业道德,4.4676414550707495,责任感6,0.0
生产运营管培生,逻辑思考力,5.997677795366158,ppt操作,3.515533163403928,excel函,0.0,,,,,,,,,,,,,,
动物实验技术员,英语阅读,2.6698790662975918,高度额责任心,0.0,,,,,,,,,,,,,,,,
病理医师,病理医师执业证,16.155494421403514,组化报告审阅,8.077747210701757,时完成组织病理,4.0388736053508785,妇科病理,0.0,,,,,,,,,,,,
DMPK,动物试验,25.250748516647633,肝细胞稳定性,22.374379404573855,生物样品定量分析,17.258214672442637,分析仪,16.83657255721796,微生物,14.190584929779172,代谢物鉴,13.304524817626424,代谢物鉴定,10.398503222184388,药物研发流程,6.371978843317789,职业道德,3.231062123756523,创新并解决问题,2.8763691120737684
理疗师,亲和؜力,1.860708745752345,品德优良,0.8699854609348436,责任感6,0.8073577206532777,为人诚信,0.0,,,,,,,,,,,,
SEO,市场分析,3.0362342467463566,高度额责任心,0.6038620761108001,用户服务意识,0.0,,,,,,,,,,,,,,
售后技术支持,excel函,45.268699422881205,liunx命令,36.95186669041502,linux操作系统,32.285609829270285,tcp,29.040901105014484,python程序,21.020593144529936,洞察力,16.844069684291007,redis,13.238985851623843,路由协议,12.899234589956322,逻辑思考力,12.240158766053385,数通厂商设备配置,10.319387671965057
买手,数据收集分析,51.95522730268928,客户需求开发产品,43.0629758395833,excel函,19.91822774606773,工作的统筹规划,10.106496433840853,高敏感度,8.248139090053542,市场敏锐度,8.200392904758374,周边山区26县,7.5311256308547145,数据变化敏感度,6.811273570471211,运营的思路,4.860811714232426,各部门之间沟通协调,4.331355614503222
汽车美容,,,,,,,,,,,,,,,,,,,,
广告优化师,游戏产品投放模式,74.03055693124682,海外社交媒体,62.59077943190325,工作承受力,38.31329656296242,facebook,31.81679574944139,google,21.231065784806972,excel函,17.956584104409544,英语四级通,17.78767406584604,数据变化敏感度,15.273764976208168,逻辑思考力,13.172389039750783,小红书,12.124966583536729
金融产品销售,普通话标准,22.69225747369875,,,,,,,,,,,,,,,,,,
国际贸易,热衷种草,68.93486070132943,喜欢研究化妆品成分,34.837244405483496,主流美妆营销媒体,27.429793425225217,媒体特征,21.943834740180176,逻辑推理,17.388348792260587,美妆产品使用,17.1279079415427,营销玩法,16.457876055135127,核心功能成分,14.27325661795225,单品的初衷,11.418605294361797,数据变化敏感度,10.278831024529282
