岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
农业管理储备员/农业管理储备干部,强烈成功欲望,85.67445837274235,目标敏感,67.71597511442208,团队协作意识,54.62748978311103,学习能力,27.890477889248352,offic办公软件,25.76088382915305,英语运用能力,22.37916367839182,抗压性,17.457279442245426,直面困难,15.396792668922838,沟通能力,14.319740261838598,党员+学生干部,9.797958971132715
前端开发工程师/前端工程师/客户端工程师,html5css,989.5396472774847,CSS(3),984.689912949581,HTMLS,892.6787615479141,Vue技术,551.0735380562058,JavaScript功底,511.9020751994456,react技术栈,477.3295201704231,负责UE4,442.99712142378206,jQurey,160.74137889984556,数据结构,150.3513697888327,Java底,141.5672716710327
功能测试工程师/性能测试工程师,理论基础知识,79.71247254721213,测试方法,58.88904081151396,Java底,57.123020413903774,测试理论,53.58058073953507,python程序,50.713070157307,测试流程,42.504355712178736,软硬件测试流程,40.93349329746786,C++编程能力,40.84023611626811,Xshell,39.664551835850325,linux操作命令4,34.91695364179599
售前工程师/售前技术支持/售前客服,软件系统,107.77754868245982,组织架构,69.39549979455867,形成解决方案,55.82104279376721,云计算相关概念,48.989794855663575,通信网络技术,41.99125273342592,技术讲解交流能力,27.9941684889506,大数据处理,26.328788968050205,计算机网络,20.33020219172966,客户沟通4,13.9970842444753,文案能力,12.877524850034575
商务总监/商务经理/商务专员,销售思维,52.01473536134289,商务谈判,35.06516796160437,正形象气质,25.67212700244195,领导力,22.022206856184702,高效执行力,19.59591794226542,社会实践经历,17.686038859777153,数据统计能力,17.60253034025582,清晰的职业规划,16.376411652863965,谈判能力,15.52219626192168,化办公软件,14.867459001237831
国内电商运营/京东运营/拼多多运营/淘宝运营/天猫运营/阿里巴巴运营,逻辑推理,31.290269522787256,数据分析处理能力,22.294664386977814,逻辑思考力,15.198815220449918,行业数据,12.130806345211928,计算机软件,11.98612975996658,沟通协调能力能力,11.005365700443981,计算机办公软件,10.117734102157103,分析理,9.915753847791008,京东各项规定,9.79795897113271,详情页策划,9.79795897113271
土木结构工程师/土建结构工程师,AutoCad,40.386052373042666,钣金设计,39.19183588453086,PRO,26.0987632011913,proE,25.657535252952567,压铸模,21.7732421580727,SolidWorks,20.99794720673411,专业英文用词,19.59591794226543,模具制造工艺,16.638392107853807,材料、力学,16.29371291415525,inventor,15.593749018563887
培训研究员/培训师/培训策划研究员,分享交流,69.01204910146829,培训能力,49.6374516546007,人际交往,19.7221670735278,专业素质,13.896861628948006,组织策划能力,13.053353262255564,策划能力,12.29430511866914,办公软件3,10.25984198200623,应变能力,9.896793954392955,气质形象,9.79795897113271,团队的协作能力,9.075233538479049
外贸经理/外贸业务员,英语听说读写能力,37.69450125050382,英语四级通,28.06902220350727,外语沟通能力,27.434285119171587,英语听,24.50512696889674,日语口语,19.564478314074478,跟踪外贸订单,17.146428199482237,开拓能力,15.79266862383484,英语书面,15.108531482421427,英语6级,14.791440239308061,英语书写,14.460111668786569
大数据开发工程师,Hadoo,152.62155924658362,spark,89.2705822199527,Java底,74.3571970887685,Hive,63.47971158055872,Scala语言,35.0897654004314,C++编程能力,34.69482679285672,计算机数据结构,33.7993864316318,数据结构,32.38631945563898,复杂SQL,32.295728505953605,JDBCAPI,30.147566065023724
学术推广代表/学术型实习生/学术研究员/研究助理,资源拓展整合,112.38619391490519,统计分析原理,57.27140303364477,组织协调力,55.67575518451019,实验设计思路,39.191835884530846,积极向上,37.60556715369745,基本实验基础,35.81059644881083,进取心,31.499315613480242,学习能力,27.806720141066794,沟通能力,17.50625107026202,学术推广能力,16.32993161855452
客户代表/大客户代表/客户经理,敬业务实,39.19183588453084,进取心,27.599400347049357,勤奋努力,24.316842396924187,市场营销,22.57412674409584,输出能力,21.64033849597332,管理潜质,21.632517289530206,自主工作规划能力,20.2491152070076,沟通能力,20.22844876629658,谈判技巧,19.841626012673373,攫取欲望,17.225716397410473
客服代表/客服专员/客服助理/客服管培生,普通话标准,59.07633133095221,打字能力,25.96215257390757,服务意识足,22.816304898408195,口齿清晰,20.53740308007097,了解公司产品,19.600937749530086,应变能力,16.993295370728863,基金知识,16.79650109337037,电话销售,16.661525763850527,办公计算机操作,16.315195505009648,业务流程,15.41400076477603
嵌入式软件开发工程师,C++编程能力,189.05481300758566,C语言程序设计,112.04012912331952,SPI,68.00922635983844,UART,65.14661627643888,CAN,57.18491721075472,ARM平,54.847050406304234,linux操作命令4,53.501958663371425,嵌入式软件,45.26357528097561,I2C,42.52116339821642,嵌入式操作系统,42.195879150870375
工程管培生/工程技管培生/工程技术研发管培生,机械制图能力,76.68714861399106,机械设计,55.09941755533989,CATIA,41.967490289232884,汽车理论知识,23.218553565096876,offic办公软件,21.92209886239809,中英文读写能力,20.60586363625776,阅读并理解英文,19.595917942265423,CaesarII,19.595917942265423,逻辑思考力,18.72536656615771,管道应力分析工作流程,17.81447085660493
工艺工程师/制程工程师,AutoCad,72.61108052830855,化工原理,19.59591794226542,物理化学,17.14642819948224,SolidWorks,16.420195682991128,半导体／光电子,16.014335100409017,汽车理论知识,15.849251819484355,公民意识,15.780723262191323,机原理,15.229223150512249,校内外活动,15.218010451109391,MEMS传感,14.017375796699064
市场管理培训生,领导力,31.306298459603536,社团管理,29.601430761464687,沟通执行能力,29.39387691339813,社会实践经历,26.967958151075642,活动策划能力,24.96289916695001,沟通协调能力能力,17.89194315724603,推广活动流程,16.63556309406631,工作积极主动,14.934069285807592,视频脚本策划能力,14.588796252772797,学习能力,13.787911054526594
市场营销人员/市场推广人员/市场顾问/市场总监/营销主管,竞争意识,163.3400356673273,爱管事,141.83807221108583,陌生人打交道,141.05503001499306,进取心,104.53290667619767,工作5,88.64879513192864,管理潜质,63.455384049288604,目标敏感,40.639821799585135,凝聚力,38.09298633644012,谦虚谨慎,36.464485352667374,社会实践经历,35.372077719554305
市场营销管培生,IT项目流程,29.39387691339813,自主开拓客户资源的能力,20.995626366712948,市场营销,14.511938621204468,处理问题的能力,12.739265276346154,三观正,11.453067746896956,承挫抗压能力,9.902933554599118,ToB销售经验,9.797958971132712,管理思维,9.265830446364207,亲和؜力,8.732583743584131,品行良好,8.513018927988476
平面设计师,美术功底,57.46176147423802,Photos,52.95558440638836,illustrator,49.39424444568441,平面设计用软件,46.12166096720297,活动影像拍摄,40.08255942736108,平面设计技,34.49577553085607,美术基础,24.781410233373013,CorelDRAW,22.171131157599213,Cdr,19.595917942265427,主流设计软件,19.595917942265427
感知算法工程师/视觉算法工程师/语音算法工程师,C++编程能力,311.20141648338296,Tensorflo,170.9803598839023,Torch,165.78457638388525,python程序,156.58836644853085,机器学习,107.68401295043651,Caffe,98.09098104010681,MatLab,93.429782119848,数据结构,82.2979515052065,Java底,77.50970734705747,图像处理,74.94727092821648
技术开发管培生/技术支持管培生/技术助理,Unity3D引,27.79370162166246,MAYA,24.655690149638176,3dsMAX,21.49831603020191,摄影灯光器材,19.595917942265423,C++编程能力,18.014175205762747,Zbrush,17.761069882544966,视频直播推流,17.418593726458152,探索主动意识,17.32139175253818,负责UE4,15.383367005240508,责任心学习能力,14.696938456699067
技术支持工程师,AutoCad,19.78898100013727,雷达原理,19.595917942265423,参数特性,18.654237675016972,虚拟化,16.869215960437693,电子电路知识,15.829196873271611,愿意接受挑战,15.67673435381234,Java底,13.761944018750958,通信问题,13.004156071526253,毫米波,12.778605250249841,代码基础,12.770971266984471
招聘管理培训生,正形象气质,34.39611447178769,招聘流程,34.24070744161428,ppt4,32.066047541888864,事业心,20.82315767062914,沟通表达理,18.316757232927845,常用面试方法,18.125128644406846,亲和؜力,17.84459331369119,说服技巧,17.689014008960193,文字功底,17.360922001106495,爱岗敬业,15.965469198914068
数据分析师,复杂SQL,81.29998866817908,python程序,49.417072121039254,Hive,36.68400753816584,Excel函,33.822040570601594,Spss,33.35913753503712,spark,32.5501330704095,数据分析处理能力,30.070890427497403,统计分析专业能力,29.393876913398135,Hadoo,29.282442592573386,SAS,28.891585314292048
新媒体运营/新媒体运营助理,文字功底,33.743276185593245,视频混剪,27.992580151190825,文案功底,24.601968001799243,小红书,22.85727987570503,新媒体运营工作经验,22.71281767148749,热点感知能力,19.59591794226542,敏感的网感,19.59591794226542,公众号运营,18.373048696954708,洞察力,16.697253865852254,移动互联网行业,16.19886704468071
机器人工程师/机器人算法工程师/机器学习算法工程师,C++编程能力,75.00517668591783,Tensorflo,30.58165982907057,ROS操作系统,26.27046334458385,数据结构,24.32659093188492,python程序,23.83762293634858,全局路径规划算法,20.771820083962204,机器人学基础知识,19.59591794226543,Torch,19.449396025172142,linux操作命令4,18.839134283636955,数学基础,17.846371618211162
机械工程师/机械设计师/机械设备工程师/机械结构工程师,SolidWorks,131.7098726450834,AutoCad,92.85697783771728,机原理,54.36768427805387,PRO,53.341731140337906,3d动画制作,47.2294440320586,proE,39.51073087459114,机械设计,23.983750801685826,CATIA,22.60799506519397,机械设计能力,18.19620951781789,PPT使用,15.810342885236869
法务,公司法,77.57131138544746,处事灵活5,58.78775382679629,爱岗敬业,57.912012497924316,国家劳动法规,56.07419396796775,合同法,53.39557546894564,分析能力,31.524786891563377,学习的意识,30.388689014746344,敏锐的洞察能力,29.584981756744636,法律知识,28.53859256112188,民事诉讼法,26.45448922205833
测试开发工程师,理论基础知识,85.27812651311318,Java底,71.91686911006458,C++编程能力,58.92697521576894,python程序,55.25904411816808,scapy,37.41038879887033,Xshell,33.78870735499667,测试工作,32.06604754188886,嵌入式软件性能测试,31.353468707624668,测试流程,29.613881887964205,测试方法,27.294413597444123
海外游戏运营/游戏运营,rpg,19.59591794226542,游戏系统,18.37117307087383,外语水平,17.474067468359507,游戏中各类术语含义,16.79650109337036,日语书面表达能力,14.696938456699066,工作投入度,13.9970842444753,数据变化敏感度,13.332771839949258,逻辑推理,11.378279826468093,数据分析处理能力,10.276358924306633,用户运营模式,9.79795897113271
游戏场景设计师/游戏角色设计师/游戏动作设计师/游戏界面设计师/游戏特效设计师/游戏设计师/游戏原画设计师,3dsMAX,69.44552568293209,MAYA,48.32496622172236,手绘板绘制,43.31780056954174,Photos,37.639027505332095,美术功底,33.650760679619424,美术基础,30.882357419398655,Unity3D引,29.718806495890167,想象力,24.587260765790344,Zbrush,24.4842805769196,声学概念,17.636326148038883
猎头顾问/猎头顾问助理,反思积极主动,122.4744871391589,语言沟通能力,74.53703866034304,谈判能力,67.1208425227642,职业道德观,29.506936573732133,与他人协作,27.849924588575178,学习能力,26.60812218692581,轻言放弃,24.549871888849935,人际交往2,24.49489742783178,说服能力,22.448702731491803,自驱动力,16.080768867656136
用户界面开发工程师/web前端工程师,CSS(3),200.6221628490225,html5css,170.14266706583757,HTMLS,163.25424622913155,JavaScript功底,143.390765765733,Vue技术,137.79603917393885,react技术栈,110.00055865534722,负责UE4,101.57586637940328,Angular.js,54.29268939316065,ES6,36.14630915877259,Ajax,35.99559352076086
电器研发工程师/电器工程师/电器工艺制程工程师,C++编程能力,32.64705362718589,国内外文献,29.393876913398135,AutoCad,25.720425335171996,Java底,21.498098090750315,电化学表,19.595917942265423,酶和体外诊断试剂,19.595917942265423,分析中英文文献,19.595917942265423,数据结构,17.300404705711113,通信协议,15.337082949557352,专利的能力,14.696938456699067
电子工程师/微电子工程师/电子工程设计师/电子技术研发工程师/电子设备工程师/电子元件工程师/电子工艺制程工程师/,AutoCad,33.184374333710466,机原理,32.41091080750043,SolidWorks,23.05396183455858,基本开关电源设计,20.57571383937869,数字电,19.786299600629114,高速电路设计能力,17.636326148038876,动手能力,16.955688407109545,计算机通信接口技术,16.562271798427417,proE,15.346896289661496,电气原理图设计,15.319130305039469
电气工程师/电气设计工程师/电气设备工程师,AutoCad,61.56201341319865,PLC,48.42308422216664,PLC编程调试能力,25.70791018666874,电气设计规范,24.434701513276288,CCS,15.921683328090658,HMI使用,14.696938456699067,电气绘图软件,13.359328745921637,博图软件,13.063945294843617,国际标准,12.95923110505295,CATIA,11.494144952183193
硬件工程师,数字电,145.77353438963988,模拟电路,92.86320562237164,Cadenceirun,79.79154492146728,数字滤波器,70.17492171634355,AltiumDesigner,56.49826299980049,模拟电路设计经验,48.667163826399594,PADS,43.76495590094472,PCB绘制软件,42.65826902288572,模电/数电基础,37.566759320413404,ARM平,37.494457502158326
私域运营/社区运营/流量运营/媒介运营/渠道运营/区域运营,领导力,18.064855555553432,社会实践经历,17.686038859777153,学生会干部,10.551435250872233,计划统筹,10.406184661564895,工作积极主动,10.023724712666953,分析总结用户,9.79795897113271,投影机,9.79795897113271,互联网知识,9.79795897113271,自我驱动的学习,9.79795897113271,新客转化各漏斗环节,9.79795897113271
系统工程师,C++编程能力,28.09574808709917,编写英文技术文档,19.595917942265427,linux操作命令4,18.212590053175163,Simulink,13.810924511281542,python程序,13.614499930714473,MatLab,12.103782373323776,CAN,11.39493050620275,lua,10.113374100386396,软件研发流程,10.034417581496422,学习自驱力,9.797958971132713
艺人助理/主播助理/经纪人,正形象气质,42.50868803301872,表现欲,29.108994568306958,亲和؜力,27.48164447484794,人力资源六大板块内容,26.306402134071874,沟通反馈意识,23.211700268803877,语言文字组织能力,14.696938456699069,与粉丝聊天互动,14.370339824327978,地方劳动法,11.245384728231862,人力资源管理各项实务的操作流程,10.416246782782405,面试经验,9.797958971132712
营销管理培训生/营销管培生/营运管理管培生,工程类知识储备,236.93246239284562,综合分析能力,108.75932403395058,语言沟通能力,107.60842487734735,报告撰写,61.04767907134285,文字功底,58.40100319060743,解决问题的意识,50.69624495716019,逻辑思考力,26.586409112904498,沟通协调能力能力,26.23515721639418,英语四级通,21.151936178963698,经营意识,16.32993161855452
行业研究员,各种制剂设备原理,19.59591794226542,分子细胞生物实验基础,19.59591794226542,数量分析能力,17.96342881787477,法律专业知识,15.826651127382384,研究能力,14.882896626094542,数据挖掘分析能力,13.9970842444753,植物蛋白,13.20455356769265,柱层析,12.880529964510105,区块链行业,12.823485138078386,生物实验操作技能,11.732153336531466
行政专员/行政助理,正形象气质,127.12407046977007,沟通反馈意识,110.25557627681843,亲和؜力,58.97827089285432,化办公软件,46.14706378374226,个人习惯,41.75796799601799,企业行政相关政策,39.19183588453085,问题意识,38.16356317346818,团队协作意识,37.700661962992115,文字功底,35.853488800879965,接待礼仪,35.75782151219173
视觉设计师/视觉设计总监,Photos,28.17125566775763,视觉设计,25.201978927182036,illustrator,22.26502480693994,质感表现,21.677930698742692,CG制作软件,19.595917942265427,主流设计软件,19.595917942265427,版式设计,17.636326148038883,字体设计技能,17.63632614803888,负责UE4,17.47651366333061,合作的态度,17.028732477808823
视频编辑师,摄像技术,58.787753826796276,数码相机应用技巧,50.3895032801111,Finalcut,47.408546949437344,应用PS,41.991252733425924,后期制作技术基础,33.593002186740726,提案沟通能力,28.625609118569376,premiere,28.123075518281343,合成软件,25.194751640055554,想象力,25.082721939912066,视频混剪,23.685405401761
设计管培生,AutoCad,28.155054268487984,Photos,26.458869881533452,C端B端用户,19.595917942265423,手绘板绘制,19.341044903480725,音频（音效,18.262584032467146,3dsMAX,16.68467609382782,美术基础,16.0194116151447,设计类软件,13.10521473392372,Skecthup,12.980092215177748,视觉营销,12.936349766425115
课程顾问,亲和؜力,24.970760879054257,普通话标准,23.419776259505518,解决营销实际问题的能力,11.757550765359255,应变能力,11.143775352418725,主动营销意识,9.797958971132713,沟通逻辑性,9.797958971132713,热爱中国传统文化,9.797958971132713,素质教育课程转化,9.797958971132713,心态积极向上,9.797958971132713,沟通能力,8.882326547207857
财务管理/财务核算/财务整理报告专员/财务助理/财务专员/财务主管,财务软件,123.961718865897,财务管理,38.00977933984505,Excel函,37.87023876903073,收法规,34.46528215820905,职业操,32.4267441443654,基本会计准则,31.427878638737802,独立学习,30.758006843751915,工作的能力,29.817653080681897,财务管理工作,29.393876913398135,财务类专业证书,26.944387170614956
质量管理工程师,电路分析基础,19.595917942265423,AutoCad,15.309914081081805,校内外活动,15.218010451109391,学位证,13.559559591005398,INCA工具,12.59770644680458,实践经历,12.174408360887513,计算机软件,11.65318171107862,英语听说读写能力,10.713174039616874,组织新产品导入质量策划,9.797958971132712,PMS,9.797958971132712
跨境电商运营/跨境产品运营/亚马逊运营/速卖通运营/阿里国际站运营,英语四级通,24.312505487127062,英语读写能力,21.707082594163825,FBA发货流程,19.59591794226542,平台相关政策,17.41859372645815,英文打字,17.34014625893377,以上证书,15.676734353812336,规则2,15.241269510650884,沟通2,13.620976776221392,商品管理经验,13.063945294843615,英语4级,11.159937410303652
软件测试工程师,理论基础知识,62.38108563367158,软硬件测试流程,51.388522297002936,Java底,21.91784587673131,测试理论,17.263432935172396,测试流程,17.215821376959813,软件测试方法,15.492574214783325,C++编程能力,14.46797261665789,Mysql的设计,14.047905097490268,linux操作命令4,13.877751347777295,adb,13.258440500463394
运维工程师/运维开发工程师,linux操作命令4,84.96734971999015,Xshell,69.42342964248154,python程序,39.50334294125605,Mysql的设计,39.48766087552925,TCP,29.69816819896699,docker,26.227057317594547,Zabbix,26.14656000213297,Ngnix,25.433526179842357,linux系统运维,25.416508540784804,Java底,24.8294877575347
运营管理管培生/运营管理培训生/运营管培生专员/运营经理管培生,协助活动提报,29.39387691339813,通eBay客,29.232047762282974,数据分析处理能力,25.682416545933744,电子商务平台,24.494897427831773,专业等级证书,22.535305633605233,落地执行能力,21.117731367686613,服务意识做人诚实守信,20.96270346952923,用户需求意识,19.595917942265423,文案写作能力,17.74806030157247,学习能力,16.567234713038097
采购总监/采购经理/采购主管/采购专员/采购助理/采购工程师,组织活动经验,31.765605077045343,谈判能力,25.358319909724518,offic办公软件,23.319661249813905,Excel函,21.383795112688347,采购流程,18.807043066955362,沟通协调能力能力,17.07410583849484,数据分析处理能力,15.586481736208048,CET4,12.50424618943467,ppt操作,11.745319094940498,逻辑分析能力,11.18720580043124
金融管培生/金融经理实习生/金融科技定向生/金融科技管培生/金融理财管培生/金融培训生/金融实习生/金融实训,分享交流,30.672021822874797,组织协调力,21.40915183249694,敏捷的洞察,18.19643726184379,精力充沛,15.47046153336744,学习领悟能力,14.675059248915316,进取心,14.608378255527068,责任心勇于挑战,14.212422751527697,人际交往,12.44289449911663,语言沟通能力,11.681177700501522,营销网络,11.345005124469456
销售VP/销售副总监/销售总监/销售经理/销售工程师/销售助理/销售专员/销售顾问/销售管理员,沟通能力,74.28329377270268,亲和؜力,67.19913736371147,沟通协调能力能力,67.12920394355147,普通话标准,62.98474070020543,学习能力,60.41577297691495,进取心,58.369351043298366,应变能力,50.154747555412094,表达能力,47.34326936958249,口齿清晰,45.58750907908129,为人诚信,44.72518108173533
销售管理培训生/销售管培生/销售培训生/销售运营管培生,热衷销售,114.63611996225272,关注客户,113.65632406513943,包括DR设备,46.93118310497659,阅读英文资料,44.1619791658307,自助打印,42.902288035639856,团队合作适应性,38.212039987417576,工作态度,37.49969364964937,医疗影像专业,32.81249428675253,公司政策,24.527798550511296,党团干部,23.34872276152227
零售管理培训生/零售运营管培生,亲和؜力,134.10926391808982,学习能力,31.054285967959423,市场营销知识,19.595917942265423,分析决策能力,13.221847648337075,前瞻性,12.597375820027771,人际理解,9.115060605703071,资源拓展整合,8.935051441681903,运营规划的能力,8.398250546685182,商务谈判技巧,7.893220030942846,专研3,7.83836717690617
项目交付专员/项目交付工程师/项目执行员,结果导向思维,125.01525002959161,人际交往技能,117.57550765359252,用户服务意识,61.488331184528896,谈判能力,21.113314814704523,沟通6,13.962041084104964,高度额责任心,13.223204835517759,自驱力,11.323364906316982,计划管理能力,10.595428313573635,创造性思维,9.797987849769696,农业知识,9.797958971132713
项目管理实施工程师/项目管理工程师/项目实施工程师/项目工程师/项目运营管理员,财税专业知识,102.73028778705643,PLSQL工具,90.44269819507119,统计编写,81.77527295137688,ORACLE数据库,50.81033362167479,理解力,48.57635025001264,数据库Oracle,45.14051913549799,存储过程,37.93007969293578,文字组织能力,33.36007238137926,分析问题,25.704674090716942,沟通交互,18.454500904713786
项目管理管培生/项目管理培训生/项目管培生/项目经理管培生/项目经理培训生,爱岗敬业,63.46521917580747,快速适应,22.678562412649423,沟通协调能力能力,19.10721844825645,责任感6,16.319791218928664,执行能力,15.636921896826687,思考总结,14.520500873021692,offic办公软件,12.253088626031271,抗压性,12.117202069522424,TEM8,11.844223430302009,学习能力,11.20605124201085
项目调研专员/项目服务专员/项目助理/项目专员,互动沟通,27.968719244869746,形成解决方案,21.567080066489865,组织协调力,20.7245990049427,软件开发基础,20.57973427609269,CET4,20.193192604055987,文献检索经验,19.595917942265427,致力向项目管理,19.595917942265427,项目调研能力,16.97146464642631,理解力,15.863181219696136,digital,15.23528785071735
驱动开发工程师,C++编程能力,67.88481791016916,数据结构,61.39063886557794,html5css,57.85734249599986,Java底,55.74815723274031,HTMLS,51.28367757794781,Android,43.56763288252507,CSS(3),40.30037298492842,Spring,34.19417560367841,Kotlin语言,31.220713389288765,AndroidUI框架,30.950201754229585
