岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
C++开发工程师,c1证,3821.165493090921,数据结构,3095.773435446603,linux操作命令4,2313.5491700071634,代码规范,2046.1224553721456,windows,1842.752781136617,功底好,1774.0458685732042,gdb调试技术,1618.1043733953989,设计模式,1457.850082500133,gcc,1447.0546115789866,make,1154.7189903085446
CAD设计/制图,愿意往技术,410.1121797752413,桌面软件,363.5085229826005,常用算法,353.22852558984835,文档阅读,332.70844646992947,三维设计开发软件,247.15896679093618,工作负责,172.3993796176386,代码阅读,158.10217813057025,libigl,126.93948421614623,数据结构,125.58014191901566,数学基础,123.82100843719994
CDD分析师,ppt操作,26.077046470350773,,,,,,,,,,,,,,,,,,
CFO,,,,,,,,,,,,,,,,,,,,
CNC/数控,沟通4,81.40206685443594,工作负责,53.874806130512056,职业素养,20.71233758031051,责任感6,16.083848154343283,高度额责任心,6.2975445087957755,极富团队合作精神,1.92213897524476,111111111111111111111111111111,0.0,11111111111111111111111111111,0.0,需试岗111111111111111111111111111111,0.0,需试岗11111111111111111111111111111,0.0
COO,数据统计分析,79.86425424193978,执行力,0.0,,,,,,,,,,,,,,,,
CRP/Medical Physician,英文交流,276.20843882961674,书写流,72.24358117267491,听说读写,57.99664144004804,读临床,0.0,,,,,,,,,,,,
CSO线管培生,重度用户,410.11217977524154,产品思维,313.3679100721357,销售思维,294.4939911974294,经营思维,284.8001248439177,学习新鲜事物,231.3453321809055,活泼开朗,182.65433333683683,商务谈判,171.076280619955,社会洞察力,152.09736063058375,linux操作系统,145.04416848221337,组织好各环节,136.7040599250805
CTA/临床试验助理,临床试验相关政策,683.5202996254026,临床试验开展流程,598.0802621722272,临床试验经验,248.3344645904988,车辆结构,234.61173622315397,可靠性路试试验经验,223.28329787763147,整车耐久,212.24255870079156,耐久试验场标准,175.43687690385332,notebook,163.77826018894265,组织活动经验,149.41160707255918,电子电气,136.7040599250805
CTO,道德品质,166.4146806267678,执行力,26.183160235987287,服务意识足,9.804054029606448,工作态度,0.0,,,,,,,,,,,,
CTO线管培生,产品经理思维,592.3842596753487,逻辑性,44.34551625919158,自驱力,0.0,,,,,,,,,,,,,,
DMPK,动物试验,239.23210486889081,分析仪,236.5825762895095,肝细胞稳定性,211.98064194264924,生物样品定量分析,163.50877755744918,微生物,128.89549032150973,代谢物鉴定,113.9200499375671,代谢物鉴,84.43486054196148,药物研发流程,62.79949385115157,用户研究常见方法,40.38951543652108,创新并解决问题,27.251462926241487
DSP开发,国内主流搜索引擎,621.3820905685477,短视频平台,559.243881511693,算法软件,478.4642097377818,数字通信,410.11217977524154,搜索引擎,394.6784918130905,数学理论,354.18779162407225,串口通讯协议,249.6324325861848,调制解调算法,238.07246912212065,常用外设,216.26146575291867,单片机,204.95791297226913
EHS工程师,计算机软件,123.23042617804042,中英文读写,110.47411487412305,事业心,96.44758205136239,进取心,78.87838043494123,乐于接受挑战,75.59994646593486,适应快速变化,58.70447113670701,解决问题的意识,29.749411898427446,效沟通技巧,29.452272195421752,高度额责任心,18.367838150654343,学习的意识,14.353859082690894
ERP产品,问题诊断,418.0953450155864,服务意识足,70.58918901316645,责任担当意识,27.19000902372591,offic办公软件,25.87667027801828,高度额责任心,18.892633526387318,抗压性,0.0,,,,,,,,
ERP实施顾问,行业销售,474.19220786512295,文档撰写,336.718810831921,需求分析,248.07131383735398,财务管理流程,229.99089501417578,挖掘客户需求,133.61534781851577,ppt操作,93.80493105306736,服务意识足,68.01562483039476,形成解决方案,50.444421222027906,工作责任心,37.97827389012122,高度额责任心,36.40767919147557
ERP系统专员,,,,,,,,,,,,,,,,,,,,
ERP维护工程师,各平台知识产权维护规则,615.168269662862,线下打假,492.1346157302896,诉讼流程,369.10096179771716,自动化基础知识,239.23210486889096,前端语言,99.03706828977063,lunix系统常用命令,80.1728648060048,基本配置,69.53169297715817,器部署,61.30866132223896,docker,41.12187722077597,html5css,40.297147669551165
ETL开发,db2,1935.734719459566,基本功扎实,478.3844194130615,出差沟通需求,459.06577536475373,storm,440.62750785843053,短期在客户现场作业,439.0108943939615,数据变化敏感度,324.60438022420016,数据质量产品,318.68160856920804,数据库知识,292.72720298615064,型关系型数据库,265.43156540126387,自动化测,248.65911562515973
FAE现场技术支持工程师,电子类知识,632.8718717421389,战斗意志,316.43593587106943,游戏运营有浓厚兴趣,250.47028121064074,商务谈判,230.95297883693922,电子仪器,170.88007490635064,学习执行力,156.0187882775745,datasheet,122.95278641760056,处理人际关系,110.67840904669973,反馈力,108.9971756836534,工作主动性,93.19828022347193
FA分析师,移动互联网行业,432.5880718079712,投资机构,391.8324387222668,工作习惯,195.4486936002981,解决问题的意识,61.97794145505717,word文档,28.926021476853506,责任感6,19.30061778521194,自驱动力,16.231773341235797,抗压性,3.0064366932574504,极富团队合作精神,0.0,ppt操作,0.0
FPGA开发,硬件描述语言,888.5763895130235,图像专业方向的算法,683.5202996254025,vcs,553.2637136449903,数字电,538.566616320843,资源评估,528.1747769832655,时序约束,503.33479816996373,通信原理,487.4188847128497,低速模块,478.4642097377819,仿真验证工具,476.02306581054813,总线规范,448.9485604357757
HIL测试助理工程师,despace,274.31906812756415,java语言,75.18543957206663,python程序,56.53378722974869,脚本语,48.25637056419155,英语阅读,26.499228618057558,高度额责任心,2.3615791907984147,理论基础知识,0.0,,,,,,
HRBP,业务理解力,239.23210486889084,准备长期在人力方向发展的规划,239.23210486889084,上人力资源,239.23210486889084,决策力,183.98990743158734,人力资源政策,172.4901604451202,工作规划,171.8053743223952,商务谈判,171.076280619955,业务思维,168.95269468659956,计算机水平,152.23861218929414,口语流,135.12020044791794
HR培训讲师,人力资源管理专业知识,311.8639291037242,日语二级证书,239.2321048688909,行业人力资源管理体系,239.2321048688909,判断力,206.50645030294174,沟通协作,195.71980299581526,地方劳动人事政策法规,191.38568389511275,亲和؜力,142.49056199560133,人力资源管理各项实务的操作流程,129.1857165406194,学习心,122.0844338962015,沟通反馈意识,121.95429126114766
ICT顾问,信息安全管理,615.1682696628623,云安全,494.2058893655184,隐私保护,131.3187484734865,业务连,0.0,业务连续性管理,0.0,,,,,,,,,,
IC前端工程师,图像算法,1101.584186671517,异步时序数字电路理论基础,712.0003121097942,综合经验,569.6002496878352,常用外设,415.6275044938905,责任心事业心,142.40006242195892,创造力,95.98372829894339,英语流,92.73776241789649,钻研精神,91.64266681568773,逻辑思考力,50.524758509766905,价值观,48.05743610722592
IC测试工程师,芯片制造流程,4890.9674773195475,处理器,4050.896660372563,职位方向专业技能,2278.4009987513414,vcs,2260.1323872179746,逻辑设计,1973.6957956300796,硬件设计语言,1822.7207990010734,以太网控制器,1518.933999167561,数字设计流程,1367.0405992508051,spi,1302.0310770949573,perl一种,1217.712197456703
IOS客户端开发工程师,swift,1181.4640182914245,代码结构,384.65918935235715,个人开发,281.9521235954785,数据结构,246.752542329865,操作系统,243.4591322506017,设计规范,231.4342565200332,开发经验,216.1834697435758,架构设计,192.16070350838817,信机制,179.42407865166814,客户端,168.74470240644422
IP软件工程师,脚本编写,666.4322921347676,vcs,629.7474661110923,逻辑设计,601.3604377310398,spyglass,592.3842596753484,演出策划,398.7201747814849,数字电,386.68016022334564,文旅策划,358.84815730333634,地产策划,318.9761398251879,tcl,315.83907965562105,高速测试仪器,218.7264958801288
IT咨询顾问,积极主动,51.42915265194022,化办公软件,33.6042471609717,人际交往,30.911394525227298,极富团队合作精神,4.805347438111892,自信乐观,0.0,快速适应,0.0,,,,,,,,
IT培训,提出新创意,794.5923483145303,数据变化敏感度,157.23024667109695,,,,,,,,,,,,,,,,
IT技术架构工程师,linux环境,941.4472968025822,产品交互的体验,913.2590669994961,需求判断,667.3816258842473,数据挖掘算法,538.922073947648,spark,400.11067337461094,控制决策,346.2975712740973,axcure,191.53204184568654,python程序,144.83417871240377,mybati,138.10983403181535,多线程处理,118.37342411682359
IT软件开发工程师,android,523.8578464626765,etc,399.85937528086043,查询优化方,318.4065395755001,net,246.83586306106855,react技术栈,218.85261770641196,redis,116.14668030000372,存储过程,40.250794399112195,逻辑思考力,10.58264032786391,docker,8.909740064501452,高度额责任心,3.1487722543978847
IT运营工程师,物联网产品开发经验,751.8723295879429,解决网络,717.6963146066727,服务器,512.2345019972086,态度积极主动,461.37620224714664,计算机基础理论知识,444.28819475651164,负责公司电脑系统的维护,444.28819475651164,综合布线,444.28819475651164,汇报材料,435.43978835184527,三层网络协议,404.8543313165846,设计文档,376.4233960920098
JAVA培训讲师,java语言,53.37237994313373,springcloud,31.583936636490066,mybati,19.90772382440582,问题诊断,4.355159843912361,执行力,1.7455440157324862,kafka,0.0,,,,,,,,
JAVA开发实施工程师,java语言,4267.945596614699,mybati,3425.145132562836,springcloud,2562.408483738445,面向对象思想,1685.089753111812,外语听说读写,1469.5686441946154,servlet,1005.9682885915447,redis,878.5447285438676,数据结构,877.875964941309,sql编写,744.6088557272618,多线程处理,690.0757301013348
LABVIEW工程师,销售思维,1177.9759647897176,实践经验,843.5404278800136,处理管理,753.6358644749486,商务谈判,638.6847809811653,社会实践经历,524.0539075489032,原则性,466.6272767928995,清晰的职业规划,456.67867449525187,服装工程相关专业知识,444.2881947565116,学生会干部,410.75413226598414,领导力,380.57267140247893
MDD分析师,,,,,,,,,,,,,,,,,,,,
NLP算法工程师,自然语言生成,1846.2608728263556,文本分类,680.0150673196312,python程序,422.2402901832464,命名实体识,392.1749334999616,知识图谱,381.95856606823014,机器学习,356.8167150252033,算法基础,325.17399613285755,语言模型,318.97613982518783,机器学习模型,316.6010949015735,学习框架,315.47090751941647
OPC算法工程师,计算机几何学,198.9119439337695,数字图像处理,184.45616977954765,python程序,11.306757445949735,效沟通技巧,7.158538380831678,组织经验,0.0,,,,,,,,,,
PCB工程师,allegro,618.8549641062821,模拟电路基础,534.8610725240619,爱钻研思考,437.45299176025765,数字电路基础知识,322.23099839483257,数字电,317.2760289012067,基础理论知识,280.7803341637866,电池管理系统,227.84009987513414,工作态度,205.05608988762077,模拟电路,101.97405831780839,电子产品,29.58580022327355
PC工程师,报告设计,1119.9495056453247,文档整理,559.8285062722662,编写习惯,279.9142531361331,开发经验,140.1189155745399,ppt操作,123.86597073416617,电气控制柜设计,111.56305382073367,电气接线,105.3991268016095,文档阅读,92.89295656425384,团队精神6,71.18519260359373,持续学习,46.25971519940592
PHP,web业务开发,649.3442846441325,网站开发过程,627.6994751559947,mvc框架,584.4098561797192,opensource软件开发,520.5269974070374,yii2经验,519.475427715306,分布式系统设计,505.02840569093877,软件开发过程,464.088578194689,svn版本维护,432.896189762755,web系统的开发经验,425.301519766917,代码习惯,392.95562681136244
Pipeline TD,课程学习成绩,125.62129930694658,算法课程,121.03375794691846,协作精神,41.83573101800951,团队精神6,9.158328872976972,抗压性,6.513946168724479,逻辑思考力,0.0,gin,0.0,c++程序,0.0,,,,
QA质量保证工程师,文件撰写,700.6083071160375,数理统计理论,683.5202996254026,检定方法验证,307.58413483143113,药学相关专业知识,307.58413483143113,药品生产质量管理规范,273.40811985016103,食品行业相关标准,239.2321048688909,工程架构,218.20022260038408,法律法规,214.68857276159045,团队分享,205.0560898876208,食品安全管理体系,170.88007490635064
QC质量控制工程师,分析仪,222.0187776821928,高分子材料,205.63981909832896,学习理解,173.59074931170258,检测指标,156.37349841495677,移液器,153.62230598240168,合同管理专业知识,129.82574140033663,微生物限度检验,102.52804494381036,检验仪器设备,102.52804494381036,职业道德,91.75582443053028,实验室环境,91.0167278750803
QT开发工程师,图形化软件,384.48016853928885,网络技术,374.1085796146777,语音处理,306.37172552879287,面向对象思想,299.7300364260816,声卡芯片,288.36012640446666,windows,281.2402009389061,计算机原理,190.9676992917612,视频处理,160.7288725994089,软件开发过程,110.34010089164525,面向对象,102.42925968534954
SAP咨询顾问,听说读写,93.4390334311885,,,,,,,,,,,,,,,,,,
SAP顾问,报表开发,365.4106631463029,听说读写,169.15687086680674,系统分析,164.82709495464823,java语言,146.58066665541799,电力系统,111.24011470322678,mybati,105.34503857081413,net,86.39255207137397,tableau,80.19261588993207,docker,77.67465697257684,操作系统的基础知识,43.830795568490224
SAS顾问,sas,683.5202996254022,实现方法,170.8800749063507,perl一种,125.02765937534288,分布式存储,113.51902635532922,linux操作命令4,94.14057829890986,spark,77.85937427830267,沟通交互,40.76208147272113,python程序,6.461004254828419,爱岗敬业,0.0,解决问题的意识,0.0
SEM,创造力,21.11642022576755,ppt操作,20.765055522686733,高度额责任心,0.0,,,,,,,,,,,,,,
SEO,市场分析,30.16011947982443,高度额责任心,6.1850883568529955,用户服务意识,0.0,,,,,,,,,,,,,,
SMT工程师,高度额责任心,9.183919075327172,抗压性,0.0,,,,,,,,,,,,,,,,
U3D开发工程师,lua,769.2799712039292,技术基础,601.8649321985448,游戏特效,526.3961786698422,美术创作理论,492.1346157302897,理解算法,435.3064811593907,利用美术相关软件,369.1009617977172,特效制作流程,351.8502113786,架构设计,259.2644412414761,数据结构,242.51254951426674,计算机基础,177.23483921049478
UE4客户端开发,脚本开发,784.1839420859172,美术风格,545.3075814493551,研究精神,528.1747769832654,动画编辑器,516.4375597169707,功能模块,484.1602122346601,底层细节,435.74419101119406,编码习惯,402.67839882577664,常用特效制作插件,387.3281697877281,lua,338.7228279699253,粒子编辑器,337.24087934120035
UI设计师,视觉设计,2380.204549945049,illustrator,1580.527603992256,交互意识,1401.2166142320752,sketch设计工具,1230.336539325725,美术功底,1197.2388814922092,figma,1175.2209135528778,审美力,1144.129585550115,设计色彩的搭配有见解,891.8312480826677,会计理论知识,817.653603143743,产品交互,791.0595313131066
Unity3D工程师,基本算法,2583.766041737432,lua,2382.0279635523125,物理算法,2093.4498534972313,计算机图形学,1293.1542852661316,perl一种,1151.5940483178904,脚本语言,1056.3797791573788,数据结构的设计,423.2995569142984,python程序,404.94344167137126,逻辑思考力,223.4480410893764,数据结构,137.183723894582
WCS开发工程师,计算机技术基础,628.4102542168021,算法基础,83.9272293962614,数据结构,62.9925262781244,kafka,61.34393767801714,自驱力,52.043287891425514,python程序,50.76503343079472,offic办公软件,48.518756771284274,英语四级通,33.52497688311288,逻辑推理,18.526435397894286,火电厂方面,17.088007490635057
android开发,面向对象的设计模式,1196.5232629753818,java语言,686.3081150680955,android开发语言,683.5202996254027,framework,296.0856455891236,编码品味,264.1855639526434,db2,221.16664368145214,算法分析,208.06194160739403,linux操作命令4,148.28003175286167,数据结构,74.23361682607252,android,32.237405936164684
cae工程师,数学基础知识,256.3201123595259,沟综合素质,193.7773626298523,git操作,112.8622409622604,数据结构,100.66078441615433,机器学习,57.18395616891857,python程序,42.40034042231151,debug经验,29.020256182883426,linux操作命令4,26.897308085402813,积极主动,21.428813604975097,逻辑思考力,11.464527021852568
camera调试工程师,isp处理,526.3576339077139,伺服系统控制原理,462.73080245073396,pdaf,429.6413311931101,平台tuning,380.81845264843855,linux常用命令,220.82963526359148,driver基础,198.27024784570577,嵌入式系统,153.81326783806736,光学试验室仪器,146.46863563401476,图像识,143.8809663335352,英文写作,131.3696446995875
ie工程师,金蝶财务软件,81.31856188800592,职业资格证书,57.679745331388744,领导力,16.083891465929668,原则性,14.68901362339927,为人诚信,14.347924624925412,创造力,6.5817413690704045,工作负责,4.1047471337533,极富团队合作精神,0.0,逻辑思考力,0.0,,
java,java语言,3734.3759181453856,mybati,2106.697187070476,springcloud,1280.3108536700358,jsp,827.426251250501,形成解决方案,714.0688070762617,分布式系统的设计,681.2339906034391,web服务端开发知识,649.3442846441326,多线程处理,646.0522406121565,性能监控,543.825796362059,git操作,520.9090483699732
javascript,溶液的稀释倍数换算,73.2343178170074,移液器,62.84548881098251,基本试剂配制操作,58.58745425360592,物流仓储行业运筹优化算法,53.55078787451653,westernblot,24.4823072641548,offic办公软件,2.310416989108775,,,,,,,,
java运检,jsp,24.604521619918973,操作系统windows,17.186323113838004,linux操作命令4,1.7931538723601872,,,,,,,,,,,,,,
linux开发,嵌入式系统的硬件,358.8481573033362,英文文档阅读,235.48756728479538,常用指令,196.0969429665351,linux操作命令4,145.79563587201298,用户服务意识,43.97666876899928,数字滤波器,34.66428513115993,逻辑思考力,33.070751024574705,高度额责任心,6.887939306495379,极富团队合作精神,2.8031193388986075,抗压性,0.0
node.js,程序开发功底,800.9936448931632,express,492.818136029915,网络通信原理,453.173958651642,文件系统,300.1320509823254,数据库的区别,254.95307176027524,私有云的区别,235.13098307113853,redis,201.0093553499709,分布式,180.57319497868224,数据结构,157.34557422454333,问题分析,148.336012101561
python,网络协议,474.48741855251785,数学统计知识,448.56019662917015,python程序,412.01610103914385,tornado,401.1966976062145,开发语言,342.01904761811903,数理统计分析,328.9441441947248,web安全,328.5584359092539,理解算法,301.08698280191186,geek精神,297.7298951994099,机器学习,293.489058134585
slam算法工程师,机器人感知,410.11217977524154,点云配准,391.47071705818513,闭环检测,372.82925434112866,控制领域相关算法,293.4061278166586,激光建图定位,282.2783582364561,ceres-solver,242.3390153217336,pcl,205.43564426823897,eigen,205.3200102518643,构建工具,199.42830917400656,相机等传感器,167.7731644535079
tob产品,项目实施,385.0352638150573,同理心,192.35509535512264,数据变化敏感度,35.50360408702191,,,,,,,,,,,,,,
unity,代码结构,389.23846541607566,操作系统,162.1326842267183,lua,127.96195723308287,数据结构,75.71828916259396,自驱力,39.09817714065425,解决问题的意识,12.643500056831664,极富团队合作精神,4.538383691550125,高度额责任心,1.8586502890543095,,,,
web全栈工程师,前后端主流框架,546.8162397003221,浏览器端,336.25310359616867,网络基本知识,261.07664507903525,html5css,194.36073542647284,模拟开发环境,170.46904526901906,linux操作命令4,35.86307744720375,,,,,,,,
专利工程师,技术理解力,266.99763596946536,热爱查阅文献,239.23210486889084,语言组织,208.89281810152565,阅读英文专利,199.3600873907424,文献检索,84.59255655584928,英语6级,80.85131927756862,沟通协作,76.11325672059482,英语书面,70.29436847050103,中英文阅读,68.97444547794731,口头表达,41.618348904084236
业务品质管培生,文案撰写,470.66243687324334,学习领悟,273.40811985016103,思考学习,253.69219923509436,思维灵活,233.03988054670583,质量管理流程,205.05608988762071,英语四级通,171.8155065259535,道德素养,165.51548062921336,追求上进,156.23321134294912,同理心,146.5562631277125,实习经验,118.11353523223447
业务定向生,分析工作,205.05608988762071,竞争意识,187.31079027218033,文档规范性,170.88007490635056,爱管事,158.76168469435322,处事灵活度,154.35458312330758,陌生人打交道,120.12233539699432,工作责任心,71.20926354397729,管理潜质,65.85764408775306,进取心,59.15878532620594,谦虚谨慎,58.02024934310939
业务管培生,智能家居产品,533.1458337078138,活动执行力,227.8400998751342,事业心,111.45053925935207,责任感6,83.63601040258507,与人沟通,77.16251095062727,促进团队成功,71.76963146066721,解决问题的意识,65.06782355450747,向客户进行公司,45.56801997502684,极富团队合作精神,39.75332880619843,word文档,37.02530749037249
业务项目规划管理岗,组织沟通,1669.1243497886842,划项目的方案规划设计,1033.8244531834212,地形分析,563.904247190957,国内规划领域的相关规范,469.9202059924641,规划设计素质,441.49912509632594,数据库程序,433.42974655848644,办公操作软件,418.18838483101246,系统分析的方法,414.9944676297086,管理工具,410.67683836310187,职业操,354.7244663963766
业务顾问,持续的推动力,1667.7895310859824,项目全生命周期管理,1199.5781258425811,生物医药,782.7565170444078,项目管理理论,772.6513962812712,改进工作流程,649.3442846441324,诚信务实,608.3330666666081,目标意识,533.6697037768353,售后服务意识,379.35376629209844,英语水平,351.1425215053533,了解公司产品,347.17632795408684
中学科学实验员,疾病生物学,375.93616479397133,免疫学,333.4554278257218,阅读专业英文文献,300.7489318351771,生物学基础,228.76311457662433,细胞生物学,192.81365446261148,分子生物学技能,162.65432230384684,英文文献检索,160.0824712017053,细胞培养操作经验,115.05222739405481,文献检索,112.46964905720871,分析方法,90.27480131315832
临床专员,超声影像设备诊断,478.4642097377818,培训技巧,299.0401310861136,书写流,72.24358117267491,人际交往,54.094940419147754,用户服务意识,41.533520504054884,沟通表达理,41.38057232798717,ppt操作,35.493757695755214,化办公软件,19.60247751056683,极富团队合作精神,5.606238677797215,执行力,4.582053041297775
临床助理,网络应用程序,887.9661035312154,临床业务,546.8162397003221,医院流程,492.13461573028985,实验思维,328.08974382019323,检验类产品临床,273.40811985016103,保证流程,256.83548385369335,管理中心,144.5908326130659,文案组织,143.53926292133454,临床试验经验,119.39156951466289,化办公软件,113.64667122511592
临床医生,高度额责任心,0.0,,,,,,,,,,,,,,,,,,
临床协调员/CRC,社交媒体使用,170.88007490635064,无酗酒,170.88007490635064,品德端正,99.57387134477327,线上运维经验,40.10796840049359,人际交往,30.911394525227287,亲和؜力,18.151663948484245,word文档,17.851487540001024,ppt操作,17.384697646900513,逻辑思考力,14.330658777315705,思维敏捷,14.206470842045688
临床技术工程师,积极进取,1400.377224443013,诚信客观,1298.688569288265,乐于接受挑战,359.0997457131904,合作意识,162.72110105489014,创新精神,161.91775419306765,自我激励,0.0,,,,,,,,
临床注册员,抗压性,19.541838506173434,逻辑思考力,7.165329388657852,高度额责任心,0.0,,,,,,,,,,,,,,
临床监查员/CRA,国家药物临床试验管理规,239.23210486889084,理解力,156.63425367931853,药品临床研究项目管理,152.36806679149595,听说读写,149.13422084583783,整个流程,123.41338743236432,沟通交互,96.0820491856998,临床试验经验,74.50033937714964,ppt操作,68.29702646996631,口头表达,62.42752335612636,化办公软件,61.607786461781465
临床研究员,总结专业英文文献,312.97334737092393,中英文文献检索,153.79206741571554,文献检索工作,128.74224754852344,临床试验经验,74.50033937714964,严谨的逻辑,22.78400998751341,,,,,,,,,,
临床项目经理,,,,,,,,,,,,,,,,,,,,
主持人/DJ,少儿心理,170.88007490635061,高度额责任心,0.0,教育学相关理论,0.0,,,,,,,,,,,,,,
主播,临场发挥,439.4059069020444,表现欲,216.44809488137747,效沟通技巧,110.44602073283156,表现力,99.14785640835662,调动气氛,96.8351984545865,与粉丝聊天互动,91.13603995005369,正形象气质,87.08445154776149,品德端正,84.63779064305727,后台操作,80.30879856346608,责任性,74.39682714045374
乐高教师,,,,,,,,,,,,,,,,,,,,
乘务员,17-30周岁,156.691567459833,170cm,154.69246475819978,160cm,126.67560161346404,三观正,106.30136078283596,沟综合素质,74.86852647062476,身材好,64.99992817658207,显伤疤,25.633858332839704,60cm,24.78401949349659,普通话标准,22.045744913017227,女160cm,19.571022163286152
书法教师,面功底,68.35202996254024,书法功底,34.17601498127013,普通话标准,24.72419990244923,高度额责任心,3.935965317997359,极富团队合作精神,3.2035649587412656,语言表达,0.0,硬笔教学方法,0.0,,,,,,
买手,数据收集分析,580.992254681592,客户需求开发产品,484.1602122346602,高敏感度,139.09206130674386,工作的统筹规划,125.31205493132376,市场敏锐度,93.61217862587641,周边山区26县,68.35202996254024,数据变化敏感度,55.791377851034405,各部门之间沟通协调,53.70516639913874,运营的思路,28.38344096129214,word文档,27.27310596389046
云台控制工程师,鲁棒控制,260.73757853359353,算算法e,226.4839088044489,多刚体系统建模,185.93379579095773,数理基础,177.12051653951372,系统辨识,145.38368277746662,姿态融合,7.594669995837808,四元数,0.0,,,,,,
互联网策划管培生,逻辑思考力,72.75565225406434,,,,,,,,,,,,,,,,,,
互联网运营,基金公司营销策划,786.048344569213,会计师,655.0402871410108,表演力,580.992254681592,热爱市场开发,546.8162397003221,办公软件工具,511.75491938331896,金融产品,314.9497366319292,文案撰写,256.45068675785694,活跃的思维,256.07463346427517,陌生人打交道,240.24467079398863,英语6级,207.9033924280336
互联网运营管培生,逻辑思考力,28.66131755463141,,,,,,,,,,,,,,,,,,
