岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
经济管理,极富团队合作精神,0.49446820182948836,抗压性,0.0,,,,,,,,,,,,,,,,
财务管培生,国家会计法规,28.298530478686224,财务软件,27.388677654375442,收政策,25.007691710188663,excel函,17.026002119779733,财务类专业证书,16.354947845067972,财务基础,15.148141914704407,国内会计法律法规,13.179489083965317,财务软件系统,12.166637634161244,预决算,10.138864695134371,基本会计入账操作,9.345684482895985
电子电气工程师,嵌入式软件架构设计,10.014793908440758,接插件,5.656854249492381,电子产品研发有兴趣,4.3386418671356175,新能源汽车动力,2.9087636747033807,处事灵活度,2.538255966052167,电子电路原理,2.1087452410028966,执行器,2.0776883390738434,多传感器标,1.2598768120838264,沟通表达理,0.7545043933122417,发流程,0.6962657597098082
汽车设计,汽车结构,133.1384791282363,工作原理,62.19163063952287,装配建模,62.126403643529805,三维设计开发软件,59.703338873030184,catia,50.56028203172164,创造性思维,39.791801565870756,设计理论,26.44090206823264,团队精神6,2.614100518617031,抗压性,2.2724616528894797,高度额责任心,2.031721538578876
服装质量管理,服装的生产流程,24.290056975934498,语言表达,8.176541224573597,职业道德,6.385964465315102,爱岗敬业,1.9158061767352874,高度额责任心,0.37853890454552236,洞察力,0.0,,,,,,,,
产品专家,自驱力,403.5728469344833,产品新功能,358.43179642999763,用户服务意识,170.56444034476857,团队意识,129.4535004779431,进取心,12.30861145609114,善于倾听,9.548065008046047,人际交往,7.658713174764323,自驱动力,3.2901688358099737,驾驶技术,0.0,行驶记,0.0
B超医生,谦虚谨慎,1.2742919734232583,,,,,,,,,,,,,,,,,,
CRP/Medical Physician,听说读写,2.4197011574296887,,,,,,,,,,,,,,,,,,
数据管理专员,excel函,46.83860020903259,临床试验经验,36.65907636269168,逻辑推理,14.161317535805503,ppt操作,12.521486621334141,数据分析工具,11.910274015747126,word文档,11.862815555556386,数据采集,8.595494543988556,计算机软件,8.154931504338569,分析技巧,8.09999237035656,洞察力,6.036110958483846
客服专员,普通话标准,150.50712851632582,服务意识足,70.84920599750826,海空运出口业务知识,49.684779680036954,亲和؜力,47.78144288837658,化办公软件,46.80210328078842,基金知识,39.69018907823435,操作流程,38.304240125022126,用户服务意识,37.83590420192052,电话销售,34.35726461280114,基金交易业务流程,33.07515756519528
商品管理,excel函,42.394061503066006,电商行业,33.77795992899782,资源拓展整合,18.707844028304834,创新的想法,18.21769760654848,数据洞察分析,16.73272790567129,中英文水平,16.52091653112248,品牌服装企业运作流程,16.005040278806288,化办公软件,12.161589245389916,数据分析方法,11.74503195015716,处事灵活度,5.406640928916029
汽车销售,正形象气质,13.94322752927437,亲和؜力,13.174215384850298,商务谈判,7.967599539018895,进取心,2.8587742736727813,用户服务意识,2.732674611665183,主动性,2.5318383629754355,高度额责任心,1.2848691960002296,极富团队合作精神,0.543915022012437,爱岗敬业,0.41381413417482205,,
置业顾问,三观正,32.314105209437635,亲和؜力,31.320545965808677,区域楼盘情况,20.768913388497946,强烈成功欲望,17.99044737093199,语言表达,15.306485172401773,抗压性,14.405981642045692,业务协作关系,13.754046785360316,工作激情,12.016952442727273,逻辑协调,11.230635141809836,进取心,10.76767161942228
金融顾问,国内期货,10.931593841924707,口齿清晰,7.303168827820113,普通话标准,6.591820381914591,性格坚韧,6.360681590795596,资源拓展整合,4.87183438237105,思维敏捷,1.8114570695561256,团队创新精神,1.5944443355172537,承压力,1.2916334135239582,团队意识,1.2858554802874904,事业心,0.5356024322387589
海外销售,建立关系,64.40046526906913,攫取欲望,59.51761068914455,商务意识,18.215595446744015,乐于从事销售类工作,17.76371615155417,沟通语言,16.815194439481825,亲和؜力,15.720405682235295,课成绩,15.433397367147506,国外交换生.外企实习,13.752365405778184,信息敏锐度,13.078484564041421,英语四级通,11.153900603308271
课程顾问,普通话标准,98.23502579407078,亲和؜力,85.1901933818316,抗压性,29.873105220844238,正形象气质,28.041379808874016,服务意识足,24.359681579342713,热爱中国传统文化,21.84322052685667,语言表达,21.371142606399786,主动营销意识,21.1701861214856,素质教育课程转化,21.1701861214856,心态积极向上,21.1701861214856
销售管理,用户服务意识,32.67064313501931,excel函,24.487698831912116,沟通表达理,18.639993685076295,处理复杂人际关系,15.024559141955391,互联网产品,12.275655071792887,转化力,12.180223509088217,数据变化敏感度,11.851905038072438,数据处理功底,11.709736669898414,excel,10.554144822628427,数据分析方法,9.49695942844739
市场总监,正形象气质,14.872776031225996,事业心,5.570265295283093,社交感,4.829212174608364,各类金融产品特性,4.423886742181925,语言表达,3.1397918302362613,高度额责任心,1.1810413821820291,创新业务,0.0,,,,,,
CSO线管培生,经营思维,13.043659181645662,解决问题的意识,0.0,,,,,,,,,,,,,,,,
编剧,专业的写作技巧,13.56288376053654,创作潜力,4.965064636498597,文化素质,4.879097709801293,想象力丰富而有趣,4.621538577671979,阅片量丰富,2.7966675464131168,文字功底,2.6114742758254788,逻辑思考力,1.554857392554915,写作方法,1.4950305460521358,责任感6,0.7132358892477332,团队精神6,0.7013440415801785
资料撰写工程师,,,,,,,,,,,,,,,,,,,,
广告客户执行,同理心,5.560006102684793,逻辑思考力,0.06478572468978815,完成布置,0.0,语言表达,0.0,,,,,,,,,,,,
文娱运营,文娱活动策划,26.721067960594247,服务意识足,9.471382461707798,心理咨询,6.574772523106197,责任感6,5.13529840258368,艺术治疗,0.0,,,,,,,,,,
活动策划,组织调度经验,145.71629204773782,社交裂变玩法,83.04203301034192,整合内外部资源,36.50793506958418,普通话标准,35.15637537021115,执行力,29.04667316081523,项目策划营销流程,27.68067767011399,展示潮流,26.585269847351263,大型庆典活动流程,26.052402513048463,审美视角,24.424127355982936,审美力,23.701499402015546
媒介管培生,word文档,1.1706725877193804,沟通表达理,1.0458476738981568,工作负责,0.7064158954648094,excel,0.6461721319976587,市场嗅觉灵敏,0.0,,,,,,,,,,
安全管理管培生,,,,,,,,,,,,,,,,,,,,
仓储物流管理,化办公软件,39.94121941643846,理解力,8.954351899925154,执行力,0.0,,,,,,,,,,,,,,
HRBP,亲和؜力,23.648550664155454,当下互联网游,14.693533498340564,上人力资源,14.693533498340564,业务理解力,14.693533498340564,准备长期在人力方向发展的规划,14.693533498340564,人力资源日常管理工作流程,14.154745046645047,商务谈判,12.394043727362725,招聘渠道开发,11.887784987271608,人力资源政策,11.67400429925529,人力资源各模块管理工具,10.616058784983785
行政专员,普通话标准,86.05987720832938,正形象气质,68.04295034285893,化办公软件,62.970819341869046,服务意识足,62.795304411410534,亲和؜力,60.91843326887914,问题意识,51.63586001519672,沟通反馈意识,38.2079127568056,基本商务接待礼仪,34.864371289447,学习力,34.54115782381073,行政管理,31.2754766120712
ERP实施顾问,行业销售,15.760377193685743,ppt操作,13.401095185642745,财务管理流程,12.074654189305422,文档撰写,11.75266602954309,服务意识足,11.407589553489206,高度额责任心,2.521069104273178,抗压性,0.10161413895034005,极富团队合作精神,0.0,,,,
法规注册,公共关系维护意识,10.108650862420559,政策法规,9.561285035630949,资料撰写,3.522659549098534,文字功底,2.193638391693403,开拓精神,1.9277574793851264,文字撰写功底,1.7700215622873672,化办公软件,1.4337873636670218,沟通表达理,1.3177680691116775,适应性,0.7729529214379919,极富团队合作精神,0.17306387064032083
英语翻译,思维灵,17.857496390850176,内驱动力,9.764217808497818,新闻编辑,6.128258770283412,坚韧乐观5,4.927379368726844,高度额责任心,4.512183742182625,抗压性,4.115372627488869,中心思想,4.085505846855608,用户服务意识,3.1881203802760494,概括摘要,3.064129385141706,英语四级通,2.974373494215539
工程项目管理,沟通表达理,0.5856746973829674,执行力,0.0,,,,,,,,,,,,,,,,
CFO,,,,,,,,,,,,,,,,,,,,
法务管培生,国家劳动法规,2.918351439692865,公司法,2.444283956521765,合同法,2.327816126298898,国际法,2.1213203435596424,文书写作,1.9153462804414298,民事诉讼法,1.808300532133221,身心健康,1.678908126341452,团队意识,1.0286843842299924,品德端正,0.9517138958035979,法律法规,0.8561254373708443
导游,导游证,2.82842712474619,反映敏捷,0.639225464327578,普通话标准,0.45776530429962436,品德端正,0.3122811220605555,语言表达,0.19623698938976633,亲和؜力,0.09019904899643201,服务意识足,0.0,,,,,,
餐饮店长,三观正,21.23498342334473,爱交流,9.67948021823127,坚韧品性,3.3055718481951053,意愿度,0.0,,,,,,,,,,,,
环保工程师,auto,1.09009980701823,英语四级通,0.929491716942356,职业素养,0.9125335600537364,团队精神6,0.8766800519752231,高度额责任心,0.408822016909164,沟通交互,0.3981991553588065,offic办公软件,0.0,抗压性,0.0,,,,
政府关系,公文写作功底,2.434612045917222,word文档,1.2041203759399344,excel,1.107723654853129,ppt操作,0.7096001863329859,为人诚信,0.6624562654652829,高度额责任心,0.07787086036365028,抗压性,0.0,,,,,,
农艺师,组织协调力,0.20188692657737523,,,,,,,,,,,,,,,,,,
管理储备干部,团队协作意识,135.6940683323141,物流行业社会实践经验,22.749914788656962,excel各项功能,19.14430216237802,抗压素质,16.409938535466406,沟通表达理,15.822181237973542,抗压性,14.806631675621325,offic办公软件,14.748375968799081,人际理解,12.142676131402881,管理协调,11.539499042596217,影响力较好,10.069962282275847
嵌入式,c++,721.4896646876829,spi,237.67638147848712,uart,203.25409267910652,keil,165.36162366952695,stm32,163.72993833620984,嵌入式软件,158.11516303157356,数据结构,132.1929033531961,usb,100.4230472025278,单片机,100.01640594255433,tcp,85.02505763084356
AI数据工程师,自然语言生成,18.5792501873657,语言学,16.232862385499217,perl一种,2.1555407422177915,执行力,2.1299158485603757,责任感6,1.6146868048247291,python程序,0.08910052973171019,脚本语言,0.0,,,,,,
数据分析师,excel函,227.81054430119272,python程序,167.47271925136653,sas,69.27797994061605,数据变化敏感度,52.094398335047174,医药信息收集,49.165377428877804,数据之间的联系,46.58722781827646,商业分析,44.63999643626516,数字营销分析,35.71199714901213,中英文阅读,35.489749893131396,临床常见疾病的诊疗流程,34.40611052342507
网络测试,车辆总线系统的结构,10.77173315864301,c++,10.372641414363354,车辆电控系统,9.232914135979724,canoe,7.724260928525364,python程序,6.254857187166026,网络基本知识,5.88139511552335,tcp,4.309227792459757,计算机软件,4.292069212809773,英语四级通,0.0,整车开发流程,0.0
软件实施工程师,医院管理,28.59888403790187,java语言,14.538016774340097,windows,14.059247620087636,linux操作系统,11.071349400376441,linux命令,10.408251080115798,c++,9.261286977110142,网络基本知识,6.826619330518174,维护知识,4.111024949430984,独立分析解决问题,2.2429184140880603,挖掘客户需求,1.381188457232903
产品交付工程师,offic办公软件,0.0,,,,,,,,,,,,,,,,,,
法律风控,,,,,,,,,,,,,,,,,,,,
柜员,沟通表达理,9.20345953030378,抗压性,8.047839804867122,服务意识足,4.3410502949494125,敬业度,2.38502442787421,高度额责任心,1.5989483328002851,责任感6,0.7132358892477332,极富团队合作精神,0.0,,,,,,
合约管理,工程建设的法律法规,11.244226029762322,行业规范,5.468341307590102,工程知识基础,3.7480753432541087,,,,,,,,,,,,,,
CNC/数控,,,,,,,,,,,,,,,,,,,,
钣金工,机械设计,16.466757369491816,offic办公软件,4.301609657566399,逻辑思考力,1.7006252731069382,沟通表达理,1.4641867434574196,高度额责任心,0.7949316995455966,团队精神6,0.3068380181913281,,,,,,,,
化学分析,,,,,,,,,,,,,,,,,,,,
工程储备岗,极富团队合作精神,1.2361705045737204,高度额责任心,0.0,,,,,,,,,,,,,,,,
安防系统,存储的基础理论,16.031558143858636,server,15.994280472534037,网络设备,8.788137418506897,java语言,8.505824739613905,python程序,7.484444497463624,英语口语,0.44773238696725826,服务意识足,0.0,,,,,,
技术助理,axcure,20.619856758723856,利用excel,14.055745546669266,敏感性,8.74757245178567,文献查阅,8.593651058066936,时间观念,8.321185062985034,化办公软件,6.144802987144379,问题解决,2.3590019948417464,爱岗敬业,1.1823260976423493,时间管理推,0.9048756371524913,极富团队合作精神,0.8476597745648369
学术推广代表,资源拓展整合,197.49198627536646,组织协调力,160.29821970243592,积极向上,127.11903744456374,用户服务意识,70.45746040410067,进取心,65.81136609184213,解决问题的意识,7.970266843517179,高度额责任心,5.019425874273622,工作态度,1.2548410670549224,开放合作,0.0,职业道德,0.0
SEM,excel函,31.354866340519095,国内主流搜索引擎,19.685625186446202,短视频平台,17.717062667801585,搜索引擎,13.094905389949382,积极高效,10.495707641316349,计算机办公软件,4.675762562840266,数据统计分析,3.050266800553104,ppt操作,2.966523001197623,逻辑思考力,2.9153576110404655,创造力,2.3559611445626096
售前技术支持,表达沟通,19.683105141124294,方案撰写,15.86528638606399,c++,10.97106303442278,操作系统的基础知识,9.196715374466711,化办公软件,7.681003733930473,谦虚谨慎,3.5043029269139603,用户服务意识,2.3910902852070364,沟通表达理,2.353157266270853,极富团队合作精神,2.307518275204279,逻辑思考力,1.9435717406936441
采购专员,组织活动经验,35.38133890229711,excel函,28.917992221513433,数据分析整理,20.33124045299762,抗压性,18.253649401085617,数据变化敏感度,16.63029214866037,学生会干部,14.900108529270723,采购相关操作流程,13.942157200964905,offic办公软件,12.952624635561046,行政物资,12.570404889802772,市场敏感度,10.332560193655565
广告投放,发散性思维,187.164491496924,从数据,24.652331714553206,素材发现,21.130570041045605,手游用户群体,19.684530366985246,海外主流,19.509991448763753,广点通,18.743563301947994,文案写作,18.418922982981922,操作规则,16.258326207303128,数据变化敏感度,15.716656680922146,直播feed,13.345763956202902
外贸业务员,客户沟通维护经验,25.751380986293682,英语四六级.听说读写,25.608147200662597,国际贸易法规,22.91715497036754,写流利,22.65789982731437,英语底,20.057751351536474,机械原理知识,19.169232464464795,英语四级通,16.374988361904478,英语听,16.12299546026241,喜欢和外国友人打交道,11.709850365948055,企图心,11.471335687007175
招生顾问,化办公软件,5.120669155953649,语言沟通,3.419881028460149,目标意识,2.5494725009957,亲和؜力,2.4053079732381866,诚信敬业,1.7633708342314371,抗压性,0.0,高度额责任心,0.0,营销工作,0.0,,,,
销售内勤,综合管理,21.792640268156873,会计核算,20.762405289374207,市场部业务流程,19.514699902249987,公司财务管理流程,15.525248317891734,服务意识足,14.517148713629506,营销管理知识,12.570629376754985,编写计算程序,12.06014159657327,财税软件,10.697274755620526,学习新知识,10.05541783695769,开单发货,9.247597734838676
CTO线管培生,产品经理思维,23.92379461373065,逻辑性,3.0744474464541898,自驱力,0.0,,,,,,,,,,,,,,
带货主播,后台操作,6.521382267491964,镜头感觉,4.423254420059212,正形象气质,3.187023435262714,亲和؜力,2.8863695678858243,调动气氛,2.7999327908564235,普通话标准,2.5111696693007968,思维灵活,1.0645386672309773,学习力,0.9370623072020995,抗压性,0.6967826670880624,语言组织,0.4675283242827501
新媒体运营助理,公众号运营,27.74237396962501,审美力,22.75343942593492,语言表现力,16.135784333849593,文字功底,15.146550799787777,平易近人,12.305236018267083,网络知识,11.658876561989176,文案功底,8.528527427270108,思维敏锐,6.617889386638407,文字撰写功底,5.900071874291225,语言表达,4.186389106981682
文案策划,文案写作,135.43325722780824,文字功底,95.94511269049029,想象力,59.28233527542268,文学作品,41.4240964398937,文字创意,38.11582429914857,文案功底,35.53553094695879,手游产品深度体验,34.409296835778946,女性向游戏,34.409296835778946,文化差,29.917604954511642,游戏文案,29.493683002096237
策划管理培训生,转化力,42.162312146843824,学习力,28.111869216062985,出发思考,10.059044108729706,沟通力,7.878073662636722,胖瘦适宜,0.0,,,,,,,,,,
国际教育教师,课程考试经验,11.112428386811473,,,,,,,,,,,,,,,,,,
课程设计,模电/数电基础,48.14872074606724,芯片设计流程,43.337116493959314,python程序,40.09523837926941,目标检测算法,38.96103277776538,敏捷灵活,34.77268190759494,图像分类,32.03158230309032,同理心,30.90709274727723,口头表达,16.76237326742082,钟情思考,14.568361668424558,创新意思,5.329288015582736
市场运营管培生,新闻敏感度,9.002399184512804,创新意识,6.1143341579740635,,,,,,,,,,,,,,,,
材料员,法律专业知识,1.1572992735947807,组织协调力,0.9084911695981885,极富团队合作精神,0.0,,,,,,,,,,,,,,
室内设计,施工工艺4,39.14217705185768,基本装修的工艺流程,37.4151914020361,设计软件,36.518934201988976,illustrator,29.17985438941623,草图大师,26.378299758190888,沟通表达流利,24.536794255602555,l积极肯干,23.620111967782943,美术功底,20.697160524644726,设计功底,12.092758856157877,亲和؜力,11.751647526392286
成本管培生,excel函,1.0256627782999839,ppt操作,0.20696672101378757,,,,,,,,,,,,,,,,
网约车司机,c1证,8.88953594681597,服务意识足,0.0,,,,,,,,,,,,,,,,
仓储运营专员,系统逻辑,53.83478412181808,总结项目所,15.797189548925175,英文读写,9.81523166623571,不断优化流程,7.7726604275264926,抗压性,5.443614586625488,沟通交互,4.687372914509379,自驱动力,4.321610653385324,组织管理,0.5652197355883353,实践项目,0.0,,
IT咨询顾问,快速适应,0.0,,,,,,,,,,,,,,,,,,
法律顾问,数据资料收集,5.729962223723186,逻辑思考力,0.932914435532949,极富团队合作精神,0.0,团队意识,0.0,,,,,,,,,,,,
日语翻译,思维灵活,4.222670046682877,逻辑性,3.6183881485191627,英语四级通,3.1602718376040104,亲和؜力,2.8863695678858243,word文档,0.9833649736842794,高度额责任心,0.6177754922182921,excel,0.5858627330112108,责任感6,0.26746345846789993,抗压性,0.05080706947517104,稳定性,0.0
品控管理,普通话标准,149.54384670343495,口齿清晰,121.00581050983232,亲和؜力,77.14423997168176,服务意识足,52.36452371857462,excel函,38.43922649615048,数据变化敏感度,34.478257719931335,抗压性,30.918791561672723,word文档,22.143501540356734,问题意识,19.07694751709402,工作负责,18.187854588567294
管理咨询管培生,快速适应,15.77065106632408,深入思考,1.0504523772050895,offic办公软件,0.0,,,,,,,,,,,,,,
政策研究,文本写作,4.7217027775081455,文字功底,4.178358841320766,逻辑思考力,1.5742931099618513,语言表达,1.0596797427047382,极富团队合作精神,0.9202602645159917,高度额责任心,0.4845297978182684,沟通表达流畅,0.2978875196556886,文字编辑,0.0,职业素养,0.0,抗压性,0.0
自动化,c++,133.10746928708866,java语言,109.28836808214392,python程序,72.5441826175076,机械设计,44.69548428862065,数据结构,39.672380787851,强弱电基础,39.04461959810108,国际标准,30.725814349873872,理论基础知识,28.704795026016093,电机拖动原理,26.740183240443717,沟通表达流畅,25.022551651077833
U3D开发工程师,c++,20.911511056520997,技术基础,17.491419488973584,架构设计,14.86685660693403,lua,14.035806539656924,图形学库,6.437430308637546,逻辑思考力,3.096757640171872,团队精神6,0.8516320504902166,数学基础,0.6798364366850977,责任感6,0.43303607561469526,抗压性,0.0
IP软件工程师,设计文档技能,7.264563393709304,c++,6.981585567359951,数据结构,6.525744098262697,软件交互,5.188973852649504,系统级性能分析,4.1511790821196035,java语言,2.126456184903476,问题解决,2.0498913886211048,极富团队合作精神,0.057687956880106875,听说读写,0.0,,
AI图像处理工程师,c++,11.968432401188487,caffe,11.162571343154289,python程序,8.55365085424414,维护软件测试流程,3.472427614357672,接受新知识,2.9493493707064453,测试相关文档模版,1.7362138071788351,,,,,,,,
大数据算法工程师,机器学习,25.512274654612487,加密算法,19.41732079091128,编码量,19.12358564407779,数据开发经验,18.33405814295835,常用机器学习算法,18.178445425588468,caffe,17.042854461423065,linux系统,15.842439728313296,java语言,15.672258245879519,linux操作命令4,15.247910877278848,基础算法,12.01639147009174
ERP维护工程师,,,,,,,,,,,,,,,,,,,,
ERP系统专员,,,,,,,,,,,,,,,,,,,,
产品研发,机械设计,44.22500550663517,聚氨酯,41.26951972075635,产品的常规缺陷,39.41793729247225,常规仪器,32.26346755669308,橡胶件,31.95606851910369,优化老产品的工艺,30.41451064594827,移动破,26.578807008616035,降低生产能耗,26.069580553669944,制图软件,23.68224538744763,电脑操作即,23.03458090159541
安全运营,从case,48.861848115497395,数据变化敏感度,12.367205257119064,结构问题,11.142265390315572,抗压性,3.6581090022123277,沟通表达理,1.673356278237051,,,,,,,,,,
商务渠道,勤奋努力,17.467593656797913,三观正,15.695422530298279,沟通谈判,10.506186904854678,事业心,9.29270219934247,方案撰写,4.495164476051465,英语听说,3.0281408267303447,抗压性,2.286318126382705,极富团队合作精神,0.28019864770337655,挑战精神,0.0,,
金融运营,主人公意识,28.49719819140526,高度额责任心,0.7722193652728653,执行力,0.0,,,,,,,,,,,,,,
风控管培生,python程序,9.801058270488078,多因子模型,7.374244255293398,sas,5.114383669946345,数字敏感性,2.5125018469629867,思维灵活,2.48392355687228,学习理解,1.271813373650684,创新意思,0.5075512395793076,工作主动性,0.3691385205433024,接受挑战,0.3026532385964506,高度额责任心,0.07066059551516403
材料工程师,液晶显示原理,14.74054922982286,背光设计,11.792439383858289,显示器光学,8.844329537893714,材料性能测试,8.490623101120015,3d动画制作,8.11239019246407,手机研发流程,5.727845125165122,信赖性,5.322069883542435,催化材料,5.230741490504184,热爱材料,4.950001282218503,材料配方,4.530938624060381
包装工,英语四级通,4.275661897934837,事业心,3.3742953231041817,进取心,2.2234911017454966,计算机软件,1.5022242244834203,解决问题的意识,0.6873741425620564,乐于接受挑战,0.6846604905874045,适应快速变化,0.6150096358741253,高度额责任心,0.445161751745534,抗压性,0.21338969179571884,,
底盘工程师,中英文读写,26.312467691250973,汽车理论知识,25.85191436418111,电机控制,12.093943556452311,道德素养,4.9359774988892315,创新意识,4.338648768111295,化办公软件,3.2004182224710305,专业知识,2.8246162835284423,逻辑思考力,2.099751612713668,抗压性,1.850828959452666,组织协调力,1.2617932911085952
工程监理员,职业资格证书,18.595408038468342,,,,,,,,,,,,,,,,,,
材料研发工程师,磁控溅射镀膜设备结构,31.115711202751548,热界面材料,16.95415191999629,电化学设计,15.589431706362166,电磁材料的选型,15.302063728640887,电芯正负极材料研发工作,14.74054922982286,cms相关工艺,14.74054922982286,微结构材料批量生产,14.74054922982286,电化学,13.728134509901182,英语沟通,13.446560759424386,表面物性设计,13.102710426509208
职能管培生,亲和؜力,1.4431847839429122,思维逻辑性,0.38340455701633674,解决问题的意识,0.11222434980605002,爱岗敬业,0.06568478320235274,,,,,,,,,,,,
IC前端工程师,异步时序数字电路理论基础,39.84896174106501,综合经验,31.879169392852006,创造力,10.708914293466409,责任心事业心,7.969792348213007,英语流,6.340423359702376,逻辑思考力,4.454018572422933,价值观,2.4903593745663346,解决问题的意识,1.227453826003672,,,,
储备财务经理,基本会计准则,40.40601816313631,财务软件,33.16967882017788,内部核算流程,27.188687832477015,会计法,27.18599774624518,经济法,23.767669453338293,账务处理,15.453399494527533,操作系统的基础知识,13.62476351772846,组织协调力,4.486376146163893,职业道德,2.724678171867778,责任感6,0.0
生产运营管培生,逻辑思考力,4.081500655456652,ppt操作,2.8975340941930274,excel函,0.0,,,,,,,,,,,,,,
动物实验技术员,英语阅读,1.5915313359591332,高度额责任心,0.0,,,,,,,,,,,,,,,,
病理医师,病理医师执业证,8.48528137423857,组化报告审阅,4.242640687119285,时完成组织病理,2.1213203435596424,妇科病理,0.0,,,,,,,,,,,,
DMPK,动物试验,14.747631453883205,肝细胞稳定性,13.067695844757385,生物样品定量分析,10.079613654754906,微生物,8.472538669684464,分析仪,7.5822990462851445,代谢物鉴,6.9878787787847045,代谢物鉴定,5.487727584064248,药物研发流程,2.6797179226790058,职业道德,1.9705261778686605,用户研究常见方法,1.8929376450457644
理疗师,亲和؜力,1.7318217407314946,责任感6,0.5349269169357999,品德优良,0.3744917911513083,为人诚信,0.0,,,,,,,,,,,,
SEO,市场分析,2.773815710651978,高度额责任心,0.4282897320000767,用户服务意识,0.0,,,,,,,,,,,,,,
售后技术支持,excel函,21.978488106428227,linux操作系统,21.09452370959298,tcp,15.390099258784845,liunx命令,14.649349176466849,python程序,13.832857240847947,洞察力,10.452140187850818,逻辑思考力,8.329593174401332,redis,8.031736480813745,路由协议,6.561647944803097,人际交往,6.266219870261805
买手,客户需求开发产品,31.17932616836342,数据收集分析,28.476135314785783,excel函,9.67053476682842,市场敏锐度,5.945086863784396,数据变化敏感度,5.668302409512905,工作的统筹规划,5.389682343032721,高敏感度,4.5205438325722085,周边山区26县,3.874177739370341,word文档,3.6792567042609106,ppt操作,2.6018673498876153
汽车美容,,,,,,,,,,,,,,,,,,,,
广告优化师,海外社交媒体,35.86391035721151,游戏产品投放模式,29.049895072971314,facebook,15.576408507514902,工作承受力,14.134644241303175,数据变化敏感度,12.710738736483481,处事灵活度,9.433874934618876,数字敏感性,9.343366243393605,逻辑思考力,8.963988452532503,excel函,8.718133615549863,执行力,8.637406778363259
金融产品销售,普通话标准,22.70515909326137,,,,,,,,,,,,,,,,,,
国际贸易,热衷种草,34.10583398850241,喜欢研究化妆品成分,17.26015308968875,主流美妆营销媒体,15.849278624764775,媒体特征,12.67942289981182,美妆产品使用,10.554110632928591,逻辑推理,10.041661525389358,营销玩法,9.509567174858864,核心功能成分,8.79509219410716,数据变化敏感度,8.55398363617402,单品的初衷,7.0360737552857255
