岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
数据分析师,excel函,469.217309461674,python程序,254.49376313922434,sas,130.56274419524027,医药信息收集,107.55263978409526,临床常见疾病的诊疗流程,96.03546312785878,数据之间的联系,94.87495307015651,拆解指标,78.11099884335329,商业分析,72.7859058101602,临床试验经验,69.88785351298002,数据变化敏感度,62.598847576235414
学术推广代表,资源拓展整合,315.1932943517762,积极向上,274.46078238458114,组织协调力,193.85262059990674,进取心,92.55025898776995,用户服务意识,87.0128780576429,解决问题的意识,14.59652122497738,高度额责任心,7.077080543510659,工作态度,2.310093318633663,开放合作,0.0,职业道德,0.0
售前技术支持,方案撰写,26.263116272668878,表达沟通,24.53998081368865,操作系统的基础知识,19.43323130369472,c++,17.915368933167674,谦虚谨慎,8.31327209111813,化办公软件,8.044007747690705,极富团队合作精神,4.352476714576883,沟通表达理,3.218692083486503,用户服务意识,2.9529257259381074,逻辑思考力,2.8560370454124566
采购专员,组织活动经验,77.15978260855982,excel函,59.56187211103165,数据分析整理,46.4625583675174,采购相关操作流程,26.462737759835456,行政物资,22.45009663273555,数据变化敏感度,19.9836672777519,学生会干部,18.591026863573592,抗压性,18.00268572956218,合同文本,17.64182517322364,offic办公软件,15.984876812274234
广告投放,发散性思维,399.1846573006017,从数据,46.52107136759994,素材发现,39.875204029371375,广点通,38.33817739493299,手游用户群体,35.09014516579191,热爱游戏制作,34.88825365352175,海外主流,34.746174332357256,操作规则,28.95514527696438,文案写作,28.92445101770748,直播feed,28.520505252029295
外贸业务员,英语四六级.听说读写,48.50650315058488,写流利,42.918196336001365,英语四级通,41.23263093609274,客户沟通维护经验,39.8409036193787,英语听,38.927250503045286,机械原理知识,38.75961057951989,国际贸易法规,34.11371088124179,业务流程,31.745938044181752,英语底,28.00963364968522,喜欢和外国友人打交道,23.174971041903753
销售内勤,综合管理,72.85719313897302,市场部业务流程,34.57300310597442,会计核算,32.72009498082383,公司财务管理流程,28.3249382941927,学习新知识,24.52434877468179,编写计算程序,23.34694079734725,营销管理知识,19.867594373322863,财税软件,19.516573336852293,开单发货,19.09434521064301,系统软件,17.777038391238964
新媒体运营助理,公众号运营,39.40040478798212,语言表现力,28.14472214657303,平易近人,24.076354953404334,审美力,23.084442096733667,文字功底,18.764874804896944,文案功底,18.740474071471912,网络知识,17.267163977097756,思维敏锐,13.204356449791572,文字撰写功底,7.63705260755285,语言表达,4.097994312138773
文案策划,文案写作,212.67978689490795,文学作品,120.08313041441357,文字功底,118.86521569016261,文化差,96.0501294336178,文字创意,82.93242440759599,文案功底,78.08530863113297,女性向游戏,75.6253424282262,手游产品深度体验,75.6253424282262,游戏文案,64.82172208133674,想象力,58.49116221568764
课程设计,目标检测算法,69.35402602518137,模电/数电基础,66.04747031895825,芯片设计流程,61.91729063847037,python程序,60.92925549139112,图像分类,55.4158288650148,敏捷灵活,49.40176301456931,同理心,38.48030596321904,口头表达,30.377943020410974,钟情思考,21.51875374768143,创新意思,9.95113790977119
室内设计,基本装修的工艺流程,61.31071787460314,施工工艺4,60.5344240635188,设计软件,43.70816190389816,沟通表达流利,38.420209682788645,illustrator,35.112379973405176,l积极肯干,34.65473376671571,草图大师,34.0916388217063,美术功底,24.70323567372853,游戏运营有浓厚兴趣,15.250499370176605,设计功底,13.972891266138504
品控管理,普通话标准,149.45887227933275,口齿清晰,141.72534047020167,亲和؜力,82.88552951130845,excel函,79.17258829979973,服务意识足,58.96458339949507,数据变化敏感度,41.430542797000115,工作负责,38.71124487820587,抗压性,30.4936988430121,思考总结,25.676059976562577,word文档,24.319630962102437
自动化,c++,217.359923332529,java语言,187.07429610507555,python程序,110.23910109489651,数据结构,68.86455569211196,机械设计,67.88649895641741,强弱电基础,67.42996900519192,电机拖动原理,48.13777743099182,国际标准,47.600660228597064,沟通表达流畅,47.08874386966056,理论基础知识,40.588376101139595
产品研发,聚氨酯,87.63982107682108,产品的常规缺陷,81.00661313730528,机械设计,67.17190423056039,移动破,64.09591285670909,优化老产品的工艺,59.57625426379262,常规仪器,54.90138277586699,降低生产能耗,51.065360797536535,橡胶件,49.32019599345595,工艺材料基本常识,48.62922957786218,饮料生产研发相关设备,42.55446733128045
材料工程师,液晶显示原理,26.541762495583583,背光设计,21.233409996466865,显示器光学,15.925057497350146,材料性能测试,14.394688827416761,3d动画制作,10.723570296602835,催化材料,10.023272411556464,英语四级通,9.830030404809653,手机研发流程,8.927566667875567,热爱材料,8.41404693504174,办公室自动化,8.06222481595045
材料研发工程师,磁控溅射镀膜设备结构,46.192988701712004,热界面材料,30.408950747473476,电化学设计,29.686856558979652,cms相关工艺,26.541762495583583,微结构材料批量生产,26.541762495583583,电芯正负极材料研发工作,26.541762495583583,电磁材料的选型,26.121835573343127,电化学,23.9261043308586,材料表征方法,23.74948524718372,表面物性设计,23.592677773852074
售后技术支持,excel函,45.268699422881205,liunx命令,36.95186669041502,linux操作系统,32.285609829270285,tcp,29.040901105014484,python程序,21.020593144529936,洞察力,16.844069684291007,redis,13.238985851623843,路由协议,12.899234589956322,逻辑思考力,12.240158766053385,数通厂商设备配置,10.319387671965057
广告优化师,游戏产品投放模式,74.03055693124682,海外社交媒体,62.59077943190325,工作承受力,38.31329656296242,facebook,31.81679574944139,google,21.231065784806972,excel函,17.956584104409544,英语四级通,17.78767406584604,数据变化敏感度,15.273764976208168,逻辑思考力,13.172389039750783,小红书,12.124966583536729
医疗器械销售,销售意愿,35.94353684489632,充满激情,34.706830246752396,市场敏感性,15.732723898171448,效沟通技巧,10.101111388838701,强烈成功欲望,9.834517140019402,积极向上,8.233823471537436,口头表达,7.594485755102744,乐观开朗,7.210989642718571,执行力,5.07825819366518,offic办公软件,3.0335032432360167
销售运营,excel函,107.73950462645726,商务合作思维,71.61655330761141,商务谈判,51.40909797604868,思考分析,49.33394620628395,团队协同,44.425451991399385,促进用户转化,25.476131527349906,英文读写,19.777279441232736,抗压性,8.959406789802195,电子商务业务销售技巧,8.603374064955629,责任感6,6.189742525008462
创意策划,文案写作,199.06828053363384,发散性思维,89.3900685579125,洞察游戏用户诉求,75.6253424282262,专业创意方法,40.970563026887405,设计功底,40.09612276370179,创意策划,26.887229203706504,阅片量丰富,19.955952610079507,知识面广,15.928796603594296,勇于挑战固,14.657437306407758,洞察力,10.120478535311515
管理培训生,强烈成功欲望,668.7471655213192,目标敏感,413.8152370433672,excel函,304.0472196737816,思想政治素质,282.6339674918515,主席经验,180.49930441926224,抗压性,178.89586974960483,人际交往,165.32771635813435,业务敏感度,163.3525696797975,管理方向发展,162.24673856715827,个人近期作品,149.9661851356153
猎头,语言沟通,184.43663011564638,与人沟通,85.7934565607093,职业道德观,81.47664246171209,表达沟通,69.23620950480247,轻言放弃,66.6632194667023,客户服务,53.661943480980476,人际交往,46.79344208465827,自驱动力,43.819324948417695,脚踏实地,42.14155696059636,判断力,40.783216235389915
法务专员,公司法,98.05903062018695,合同法,66.34918673956152,国家劳动法规,55.73810695465442,风险管控意识,39.80026165247067,学习的意识,38.80091432540279,法律研究,38.024896953489005,民事诉讼法,34.88735193026409,爱岗敬业,29.14846574814941,学科教师资格证,29.040656011282614,法律知识,28.45931421103112
大数据开发工程师,java语言,736.7144543954845,数据结构,228.58034887962185,spark,227.8919442689276,python程序,214.56928535536352,hbase,184.3226679848111,c++,166.6071144002343,设计模式,164.94175151901794,数据库设计,156.7598012222509,flink,134.21478833504892,mybati,115.81958931224919
品牌管理,各类新媒体工具,61.5610230614511,文案撰写,41.32631422065924,市场趋势,35.36350135386744,文字功底,28.255156315419537,文字转化,23.785380333809726,化办公软件,16.08801549538141,观察力,14.233081080236483,与人沟通,14.233015834956381,offic办公软件,7.078174234217372,财务系统,6.203583810544442
产品经理管培生,敏捷的洞察力,118.84200585042595,在校综合表现,49.86540025336371,业务敏感度,44.79694194025059,产品开发,35.7610682752096,书面交流,35.679362976000945,审美力,34.6266631451005,创新精神,30.357410534351082,业务规划,26.485009768290944,axcure,16.467276972916196,市场意识,12.980454290942195
推广管培生,电脑外设产品,65.90684845027951,药学相关产品知识,39.4391188225261,移动互联网行业,24.313888139070162,英文基础,20.308503902474968,文案功底,13.274502467292606,创意策划,12.578820680096616,电竞装备,9.957650469477576,谈判技能,5.999719254403903,服务意识足,4.4438174408031434,语言表达,4.302894027745711
医药代表,职业操,87.56343755637846,工作独立性,17.43823846870527,沟通表达理,13.16087429692259,人际交往,7.85232418543923,组织协调力,6.836112565236006,执行力,5.803723649903063,与人沟通,5.166057599354539,语言表达,2.0489971560693867,抗压性,0.8017366254856547,团队精神6,0.0
产品助理,axcure,136.43122270968806,offic办公软件,75.90499226408343,excel函,71.35688323843792,ppt操作,63.07907274906038,本行业理论知识,57.04960573769477,电机运行原理,54.36214236672101,产品逻辑,54.36214236672101,数据结构,52.74221845871064,本行业国内,49.91840502048292,主流软件,49.59813529574797
设计管培生,美术功底,143.01873284790193,美术专业基础,88.61631994921103,建筑设计,79.54715725064801,设计意识,58.84770461377682,c4d,52.12015082769194,时尚品味,47.17003751571659,视觉表达,42.3497936538892,降得住高富帅,36.72438526802967,illustrator,26.55373735488767,亲和؜力,21.929781646366926
培训,个性积极,680.8971904674305,热衷销售,360.7208368904419,关注客户,353.7679623867217,阅读英文资料,290.1358295951928,分享交流,259.2557379201951,医疗影像专业,220.330255656434,爱岗敬业,213.79055528841593,核心胜任力,186.11935760136092,乐于团队协作,171.08674897852578,高度额责任心,164.00377368099007
电路设计,模拟电路设计经验,334.43420272337636,反馈理论,296.1209762933239,电气原理图设计,274.8974977781523,晶体振荡器,229.010781325655,无线射频电路设计,156.58087279909265,关键模拟模块,148.59767038749516,器件模型,139.47617065635754,集成电路工艺,136.18327426193184,集成电路设计流,128.3367637659724,验证检查,126.33202948096515
java,java语言,1343.2169808122464,mybati,383.3781327680471,数据结构,299.09910879796206,springcloud,199.13664561569146,多线程处理,156.38004533835186,git操作,144.7862028016032,redis,107.36632313741869,开源技术,101.89176333327966,面向对象的思想,98.5038879115467,分布式系统的设计,91.03093573108788
生产管理,excel函,134.07582797959125,化办公软件,52.87594426148689,项目计划,43.95177717499118,安全生产法,40.88353226971059,产品制成结构,33.327248840578726,创新执行精神,29.057140173118587,服务意识足,28.329336185120038,逻辑思考力,27.49411662383724,ppt操作,27.42115867455062,人际交往,26.473550110909404
售后工程师,调试器,27.468262660201976,英文基础,26.401055073217456,服务配置,24.01751381347858,linux操作系统,19.65211033086017,电气原理图设计,18.5513648807342,器皿材料,18.503810800600185,信息收集整合,16.561943078591472,机电设备,15.419842333833488,linux操作命令4,13.761078723651446,troubleshooting,12.413394978408363
外贸销售,贸易操作流程,35.265383897320056,国外客户,34.279939037686646,法律法规,21.743758351590383,英语听,19.53144276110983,新媒体推广,19.023654334613045,听说读写,18.493541773711165,英语四级通,17.423598865667902,英语6级,15.539874231248263,客户沟通,14.580584382249452,英语流,14.110740124994555
商务管理,社会实践经历,35.13779224098507,英语四级通,31.362477958202227,清晰的职业规划,22.48414261244072,市场意识,18.127875820108937,学生会干部,16.3437598800647,管理方向发展,14.706993801882657,领导力,14.444275658166411,课程学习成绩,13.332881780308762,强烈成就动机,13.028457819574006,原则性,10.60947068580383
策划管培生,雅思7分,32.722345495502374,发散性思维,30.706512100046282,文案撰写,25.828946387912033,逻辑思考力,18.84984449972221,英语沟通,17.26455536845979,沟综合素质,14.378294253777115,社会实践经历,11.71259741366169,社团管理经验,11.678514019184275,资源拓展整合,11.079875287111468,执行力,11.02516581519414
UI设计师,美术功底,261.9481993297557,illustrator,175.55864872073207,视觉设计,132.99786358609032,审美力,119.09098788832777,手绘板绘制,94.08469654408503,figma,90.39229200753229,sketch设计工具,84.12856930940742,用户体验敏感,63.32963378555826,概念设计项目,61.31071787460314,专业美术基础,61.31071787460314
商务助理,excel函,117.02384403971757,市场动态,74.24744003817837,商务公关技巧,67.49767276198033,高效执行力,57.629892386361874,正形象气质,45.12681302361733,ppt操作,44.13309455609256,法律知识,42.688971316546684,化办公软件,37.538702822556616,合同法,34.920624599769226,态度谦,33.94487916676869
经营管培生,快速适应,265.8641673085989,团队协作意识,198.72339641669564,思维敏捷,194.94903316451055,创新意识,95.17628416148786,可塑性,95.05805105526771,沟通协作,8.609699621038384,人际交往,6.281859348351383,执行力,2.0313032774660726,承压力,0.0,社会实践活动者,0.0
律师,通过司法考试,24.085395019740854,学科教师资格证,19.929861968527284,英文读写,9.934633393735513,电脑操作即,5.857390135633975,思维敏捷,4.798323601095548,逻辑性,3.4677009115050037,办公室自动化,2.508247720517918,化办公软件,2.252322169353398,效沟通技巧,2.2446914197419336,抗压性,1.683646913519875
项目管理工程师,ajax,75.68165928704141,java语言,71.06588673342301,json,60.31885778422352,excel函,41.04362081007895,物流专业知识,31.54795920999659,复杂仪,28.43090165501968,型关系型数据库,26.76657171504526,物流工程,26.694427023843268,强烈成就动机,24.12677373995186,物流管理,23.325856472594374
驱动开发,c++,154.07217282524198,红黑树,88.63364028307055,usb,77.84627196538634,数据结构的设计,69.12086740313647,进程调度管理设计,52.23475867348957,mipi,52.12360486015846,uart,48.36588050726784,数模电原理,48.216700313990366,主流操作系统基本,43.69356124633074,计算机通信接口技术,43.63610941390441
数据标注,影像科工作经验,53.96288598504452,空间感,46.38541360619862,offic办公软件,20.02112140535771,人体解剖结构,13.697139547668995,电脑的基本操作,10.892776639649417,理解力,6.780305843227556,团队精神6,3.4040456141988273,高度额责任心,2.356891981911243,方向感,0.0,适应性,0.0
产品运营,excel函,211.68985144936963,食品饮料,104.8318399270341,产品or运营经验,99.36438394962899,游戏运营方式,96.89069174186159,游戏经验,94.5568235660168,slg类型游戏,91.91405132985648,互联网公司工作经验,87.05140942278545,同类型工作,86.16796620456476,剑网3用户特性,86.16796620456476,社区玩法,86.16796620456476
财务管理,excel函,421.27748124462835,收法规,144.65100525564213,职业资格证书,143.26938063075352,财务相关政策法规,113.91137331867371,财务各,93.55378856138907,财务软件,93.5358416915796,word文档,69.53904185271148,风险意识,62.918836777259976,工作流程,54.32387405613748,结果导向思维,44.14273417194119
商务拓展,运营分析,147.69679483516947,美妆产品使用,87.54264059010711,核心功能成分,72.95220049175593,单品的初衷,58.36176039340477,商务运营,49.252843565994986,商务谈判,44.79935680769956,线上营销,44.19262730533134,工作心态,43.262877497407494,热爱市场营销,34.746174332357256,用户服务意识,26.773193248505507
研究助理,统计分析原理,117.90124264335519,实验设计思路,80.47119056795458,基本实验基础,67.81714812292903,notebook,43.480893795511385,研究分析,38.557003631587946,数量统计,34.784715036409104,英文书写,31.489516182905188,python程序,29.00232561390217,系统性积累,20.4052238158479,财务分析,17.273063473667225
营销管培生,社会实践经历,99.55707801612436,目标敏感,70.58384317434016,剖析玩家心理,51.99429158850758,文案写作,47.64027226445938,企图心,42.292127930308396,数字化转型概念,39.74468305999119,正形象气质,33.174003490209905,社团管理经验,30.656099300358722,向客户介绍,30.007220932878205,团队共事,29.217971716621026
供应链营运管理,自律性,67.3627216710191,沟通表达理,45.967691384903546,解决问题的意识,13.367655988377624,领导力,0.0,,,,,,,,,,,,
售后客服,热情耐心,59.664975818733566,文明礼貌,51.07862342164833,人力资源,26.631131663107293,敬业奋斗,19.78092744022948,了解公司产品,18.37874942586089,道德品质,15.351914305483739,职业道德,14.240607138038007,团队协助精神,6.7455505819227355,沟通协作,5.073572990969048,积极主动,4.843951944376686
产品管培生,理科思,63.01501104239196,usb,48.20832852212974,工控机,39.452352687636406,产品常用设计软件,39.384381901494976,计算机原理,39.11275669176561,uart,39.067469269393975,电话交换机,31.82886204035662,工业相机,28.964837746035933,竞品分析,27.93574643137115,spi,27.425283805320916
包装设计,主流包装工艺,62.356014225026755,材质特征,56.12041280252408,审美力,50.4972170866049,印刷流程,49.8848113800214,业法律法规,43.64920995751872,设计基础,42.349582068453635,作品链接,34.57844996960443,平面设计技,31.160995721935944,审美品味,30.60346910156844,各类设计软件,28.23305471230242
供应链管理,勇于尝试新思路,35.17525438446067,新方法,28.261613233227582,项目计划,23.315881794050192,开拓进取,23.122745556201618,谦虚谨慎,15.870792173952793,中英文水平,13.898748556789998,英语听说,12.998763988783598,效沟通技巧,12.506137909990773,创新精神,11.637007371501248,程管理,11.151490431400237
业务管培生,智能家居产品,29.758762134080925,六级考试,17.844322663271036,活动执行力,17.036411510157446,事业心,12.338527558697967,与人沟通,9.409604913110051,责任感6,6.99710024566174,excel,6.615186966231361,word文档,5.485735296709763,向客户进行公司,5.042322603664431,ppt操作,4.687377551205236
人力资源管培生,人力资源六大板块内容,177.5762976749401,excel函,112.56816589823126,excel表格公式,75.41006776299433,offic办公软件,32.518071373474655,配置方法,26.2745244922773,电商行业基本运营模式,26.2745244922773,灵活向上,22.945893738534146,亲和؜力,22.430702967260753,swot分析法,21.16153776237925,文化活动策划,21.01961959382184
测试开发工程师,java语言,824.9304299099589,python程序,545.6081290775923,c++,529.3492211668353,理论基础知识,288.2109374062029,数据结构,212.98973680900355,linux操作命令4,159.78729487193735,scapy,144.99053565860075,测试流程,130.7496464731752,测试工作,122.63644505706638,操作系统,121.0721168384346
数据产品,用户洞察,61.757759885624736,数据变化敏感度,54.18058521965736,产品设计软件,44.64528846742269,用户画像,41.33711528973052,产品设计工具,37.89198750138857,数据思维,35.08384643922416,数据挖掘,28.713571027154277,文档撰写,20.81468775112893,逻辑思考力,19.992259317887196,主动沟通意识,13.848954807554929
版图设计,排版布局,144.71949190479677,电压降,124.07949826536158,calibre,87.74285958189009,常用设计工具,82.71966551024104,集成电路设计流,76.72407248969324,画图方法,72.7933056490121,yout设计,68.93305459186753,快画图快,66.17573240819284,物理验证,54.74552770654065,工艺流程,50.49028631493822
海外市场,海外广告平台的特性,47.69270794945964,社交媒体,44.096594630808966,内容写作,35.9574381686813,英语沟通表达流畅,30.690193059068466,英语水平,29.432204922594735,gnerswelcome,28.27318143920823,全英文工作,23.966075090411348,人际主动性,22.31295681727208,数据收集分析,17.657985749933616,市场意识,17.0088711398553
销售专员,礼貌待客,89.73407373778768,普通话标准,60.45168590439639,亲和؜力,50.620015339552964,服务意识足,50.03791340932921,团结合作意识,43.206882892095855,化办公软件,41.962907083786504,反应速度快,35.0776315518889,网络通,34.390651284945996,市场开拓,33.90295733863873,高通量测序,31.89561483325875
招商经理,成就他人,56.856526323929714,社交感,44.8376544490286,人际交往,16.826408968798347,沟通谈判,15.37869689972618,服务意识足,11.109543602007859,高度额责任心,5.9562759325474355,与人沟通,2.214024685437659,团队精神6,2.035027269357995,抗压性,0.0,处理管理,0.0
插画师,sai,71.52917085370368,各设计软件,70.35656945862928,手绘板绘制,60.71744951391534,设计基础,44.20701987847353,花型设计,43.1438691173722,造型功底,35.54882465518178,美术功底,30.698465384019357,美术基础,30.571958629624813,平面设计用软件,28.06151678883419,短视频拍摄,22.785352859689276
策划助理,excel函,131.76963923677002,文案撰写,75.07613750086432,思路开阔,73.04873295009531,地产项目分析,53.159140758677296,房地产运作流程,44.29928396556442,大型公共场,39.59617421399968,word文档,37.028713252790894,社会化媒体运作,33.980011833577684,媒介关系,31.48838616065689,版权法,30.608786193403816
市场专员,excel函,81.33276329644322,活动物料的工艺,60.07363596485816,护肤品牌,57.96722859211769,各类策划方案提案的撰写,51.49168796987843,内容审核,44.91037718595109,撰写新闻稿,44.62591363454416,illustrator,42.915131078606336,洞察市场,42.90973997489869,策划方案,41.842523316348505,发展前景,41.582418581564674
经理助理,应变技巧,48.073099582089164,工作方向发展,45.777704013828625,存储产品的采销流程,42.1550233130851,编写应用文档,35.39765241861952,市场眼光,35.12918609423758,技术文档,30.605677244457656,excel函,26.995814790452787,知识背景,26.43785922355523,人际交往,23.93089275562432,项目开发,23.424570472443467
FPGA开发,xilinx,52.21838170151051,资源评估,36.527803268174516,数字电,35.59257090339997,总线规范,31.048632777948345,数字通信协议,23.329370980029715,c++,21.715598706869905,发流程,19.075408516248405,异步接口处理,18.263901634087265,算法开发,17.26565795786236,通信系统,16.726988100849486
仿真工程师,catia,73.88117769829225,材料特性分析,72.83928122360045,基础理论知识,31.90442665598026,offic办公软件,29.071072747678492,c++语言,24.071635031658367,流体仿真分析,21.73864574390262,电化学原理,19.817261037660906,信号完整性理论基础,19.166362639326955,仿真参数测量方法,16.98622374656649,分析流程,16.77056730941109
项目工程师,excel函,48.58840404722582,outlook,31.805877518803957,液晶背光结构,30.933011958401636,沟通协调工作,29.353338460071882,沟通协作,23.984163230035495,计算机办公软件,23.94073190644758,志于在检测认证行业发展,22.205941010462237,自主性,20.1116466651008,信赖性,20.09331638138289,产品背光,17.676006833372362
电工,装配工具,13.369828508958054,执行力,10.881981843568242,专业基础,6.55287943551232,解决问题的意识,3.6686123160928763,问题解决,2.8661589569024497,问题分析,2.7482044322101458,英语四级通,1.8723867437732673,工作主动性,0.9329876408288726,团队精神6,0.6577865921157157,书面表达,0.0
技术支持,java语言,139.9353954552332,linux操作系统,139.90430926017123,python程序,125.50094183077758,tcp,117.72734524878949,德语听说读写,91.79801327940662,用户服务意识,78.8759271683912,电话交换机,71.55292369519725,雷达原理,68.34664561655819,服务意识足,67.7073779953798,路由器的配置,66.57968234739512
