岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
管理储备干部,团队协作意识,1702.159911213564,excel各项功能,196.56932108382568,人格魅力,172.02167300003816,物流行业社会实践经验,117.10593372313679,沟通表达理,106.96919198856432,人际理解,96.5266255579246,抗压素质,84.47069768776592,管理协调,62.88726813209871,市场分析,56.16851087454859,影响力较好,51.83546165239503
嵌入式,c++,2242.210124453531,spi,1612.7076032016312,uart,1292.078934303133,keil,1266.0096212263772,usb,1098.1498428465977,stm32,972.1302680031685,嵌入式软件,593.639454879755,嵌入式系统上的引导加载,455.7949925259268,单片机,442.63816741960625,tcp,440.4216851237155
AI数据工程师,语言学,116.91928287621452,自然语言生成,88.93635978207239,责任感6,16.486781489945376,perl一种,15.911975242296291,执行力,10.98855870615584,python程序,0.2602994555804782,脚本语言,0.0,,,,,,
数据分析师,excel函,1330.7698659392138,python程序,489.25699742723907,sas,487.843303480939,tableau,483.8370869836854,python数据分析,452.2502811317276,数据之间的联系,358.3766944434566,医药信息收集,355.1812288852997,数据分析方法,290.2490809063885,拆解指标,235.9900653262256,中英文阅读,220.95771298492227
网络测试,车辆总线系统的结构,88.01345662852681,计算机软件,78.68557183072222,车辆电控系统,75.44010568159442,canoe,56.859075449492174,网络基本知识,32.39774352931451,c++,32.23558525495889,tcp,22.32138876255938,python程序,18.273021781749485,英语四级通,0.0,整车开发流程,0.0
软件实施工程师,医院管理,516.849820718603,windows,61.499298832992444,linux命令,50.36937619269042,linux操作系统,45.060242623285106,java语言,41.94259397524603,网络基本知识,37.60452373938291,c++,28.781772549070453,维护知识,23.47561658306308,独立分析解决问题,17.950794226046305,团队意识,11.634620644470184
产品交付工程师,offic办公软件,0.0,,,,,,,,,,,,,,,,,,
法律风控,,,,,,,,,,,,,,,,,,,,
柜员,沟通表达理,62.22192848437737,抗压性,25.971726111867845,敬业度,22.60242228084275,服务意识足,18.501596273019228,高度额责任心,13.29764852576233,责任感6,7.282504707215135,极富团队合作精神,0.0,,,,,,
合约管理,工程建设的法律法规,88.3595792334514,行业规范,53.35503893822507,工程知识基础,29.453193077817147,,,,,,,,,,,,,,
CNC/数控,,,,,,,,,,,,,,,,,,,,
钣金工,机械设计,59.91665808387213,offic办公软件,12.86845182577893,逻辑思考力,11.095982053826347,沟通表达理,9.898943167969128,高度额责任心,6.611046852296615,团队精神6,2.267149266832379,,,,,,,,
化学分析,,,,,,,,,,,,,,,,,,,,
工程储备岗,极富团队合作精神,12.816802667506279,高度额责任心,0.0,,,,,,,,,,,,,,,,
安防系统,存储的基础理论,155.11098344241074,server,116.31968298329643,网络设备,76.01333456295868,java语言,24.53954751984543,python程序,21.865154268760072,英语口语,7.057779154685312,服务意识足,0.0,,,,,,
技术助理,利用excel,107.53924980541788,敏感性,83.54007825519632,axcure,79.08428921826166,文献查阅,65.13596468079905,时间观念,42.151653027539645,化办公软件,22.663707662553392,问题解决,21.98038288910147,爱岗敬业,15.933385047025203,极富团队合作精神,8.788664686290021,时间管理推,8.184935455748962
学术推广代表,资源拓展整合,1233.468128803934,积极向上,1065.2937284904276,组织协调力,1039.338005312631,用户服务意识,365.70933199102825,进取心,314.27496747893866,解决问题的意识,70.81451403443822,高度额责任心,41.74403869593004,工作态度,11.386965633425639,开放合作,0.0,职业道德,0.0
SEM,国内主流搜索引擎,216.75941480628322,短视频平台,195.08347332565492,excel函,183.16145727367064,搜索引擎,151.6760141512001,数据统计分析,71.86599803227953,计算机办公软件,61.49155915884783,积极高效,52.09419556139607,逻辑思考力,19.021683520845166,责任感6,11.70402542231004,ppt操作,11.037907799697313
售前技术支持,表达沟通,77.98214316467146,方案撰写,71.86699348899339,操作系统的基础知识,56.73956606299051,c++,34.095330558129604,谦虚谨慎,28.789344959168048,化办公软件,28.329634578191737,极富团队合作精神,23.924698312678395,沟通表达理,15.90901580566467,自驱动力,15.354400345774453,逻辑思考力,12.681122347230113
采购专员,组织活动经验,277.85915406124485,数据分析整理,213.4064585589868,excel函,168.92630123816957,学生会干部,166.43047280065554,采购相关操作流程,92.40018277828169,行政物资,91.69274762643627,课程学习成绩,72.5004745874626,采购流程,64.17311187019416,合同文本,61.60012185218779,市场敏感度,60.929993470067316
广告投放,发散性思维,798.5558073823817,文案写作,141.77012645958098,手游用户群体,105.02065729535997,广点通,104.0269604760582,从数据,98.71836119783148,热爱游戏制作,90.97972557045973,海外主流,85.33257261894356,素材发现,84.61573816956984,操作规则,71.11047718245297,直播feed,67.26592767618507
外贸业务员,英语听,327.15472739644565,机械原理知识,178.6996523135584,英语四级通,133.1496886544399,客户沟通维护经验,131.63395382380943,英语沟通,129.48091625523782,国际贸易法规,112.55984722510105,英语四六级.听说读写,108.40658867369692,英语口语,100.66787678223041,写流利,95.91735034723415,英语底,93.69999143461305
招生顾问,诚信敬业,50.52400868737769,语言沟通,33.07754350898322,目标意识,20.38600361402187,化办公软件,18.886423052127824,亲和؜力,8.60782092574285,抗压性,0.0,高度额责任心,0.0,营销工作,0.0,,,,
销售内勤,编写计算程序,192.53187095616232,市场部业务流程,181.72517360064347,综合管理,176.15836256089608,公司财务管理流程,145.50858561664037,会计核算,143.35767317668274,财税软件,100.25896447975833,开单发货,92.80292932166942,学习新知识,90.04612110553145,系统软件,86.12778291662454,商品进,74.24234345733551
CTO线管培生,产品经理思维,78.56855701067278,逻辑性,20.407644129520364,自驱力,0.0,,,,,,,,,,,,,,
带货主播,后台操作,42.7173509020832,调动气氛,33.639296330352245,镜头感觉,15.01803183008463,正形象气质,13.452687448676759,普通话标准,10.947532963807586,思维灵活,10.555471573598345,亲和؜力,10.329385110891423,学习力,6.479871226225232,语言组织,3.2839988220449423,抗压性,2.248634295399813
新媒体运营助理,公众号运营,85.59201103349625,文字功底,69.62942070957162,审美力,61.66650340947643,网络知识,59.408401109560494,语言表现力,51.151719057588494,平易近人,44.42484670083658,文案功底,38.538659817553295,文字撰写功底,34.27841749207844,思维敏锐,30.35693587331726,语言表达,17.846880215987124
文案策划,文案写作,1042.4274004380954,文字功底,441.0642861770886,行业趋势,316.48937372005753,文学作品,302.3097847344501,文化差,292.8936334683978,想象力,286.6277709348874,思维敏捷,248.25534518517273,手游产品深度体验,242.77213569264867,女性向游戏,242.77213569264867,文字创意,239.08808227032083
策划管理培训生,学习力,194.39613678675695,转化力,180.90104155022232,出发思考,78.77427095549072,沟通力,37.68250806941708,胖瘦适宜,0.0,,,,,,,,,,
国际教育教师,课程考试经验,62.818154216827686,,,,,,,,,,,,,,,,,,
课程设计,同理心,548.1991646973399,芯片设计流程,239.33460368295923,目标检测算法,204.0739348809033,模电/数电基础,203.80831228211807,图像分类,184.7108062547944,python程序,117.13475501121466,口头表达,112.31454220537486,敏捷灵活,112.14515683659664,钟情思考,68.3635355759979,创新意思,68.24326253566068
市场运营管培生,新闻敏感度,88.4005067755755,创新意识,27.096527420153276,,,,,,,,,,,,,,,,
材料员,法律专业知识,11.647680184466024,组织协调力,5.890454690058991,极富团队合作精神,0.0,,,,,,,,,,,,,,
室内设计,施工工艺4,199.0061215464601,基本装修的工艺流程,164.29006866784405,设计软件,87.64865930928899,l积极肯干,67.88778937761657,沟通表达流利,66.69578516031666,illustrator,61.57569442846741,创新精神,59.492238864591435,草图大师,58.012556973813126,游戏运营有浓厚兴趣,52.6054213729645,工作责任心,47.81426906049324
成本管培生,excel函,5.99147472371833,ppt操作,0.7700865906765565,,,,,,,,,,,,,,,,
网约车司机,c1证,45.260269556260624,服务意识足,0.0,,,,,,,,,,,,,,,,
仓储运营专员,系统逻辑,600.497079340375,英文读写,225.5307410349197,总结项目所,174.69400336690143,不断优化流程,91.23499118577568,沟通交互,55.948369728717196,自驱动力,49.50298553037022,抗压性,17.56745543281104,组织管理,7.030402313011969,实践项目,0.0,,
IT咨询顾问,快速适应,0.0,,,,,,,,,,,,,,,,,,
法律顾问,数据资料收集,37.63652001261775,逻辑思考力,6.0869387266704535,极富团队合作精神,0.0,团队意识,0.0,,,,,,,,,,,,
日语翻译,思维灵活,41.8700372419401,英语四级通,25.697069331622362,逻辑性,24.018227321666277,亲和؜力,10.329385110891423,word文档,5.583714440364373,高度额责任心,5.137727839499083,责任感6,2.7309392652056754,excel,2.0147607445468174,抗压性,0.16396291737290247,稳定性,0.0
品控管理,口齿清晰,838.4579697466785,普通话标准,651.9416873079239,工作负责,342.6463029787884,亲和؜力,276.0743366408876,excel函,224.5452002584124,服务意识足,223.17808158020824,形象好,162.32907674567892,word文档,125.73458748269148,数据变化敏感度,125.02883030800278,抗压性,99.78011561115477
管理咨询管培生,快速适应,66.74628331474385,深入思考,4.246524429378816,offic办公软件,0.0,,,,,,,,,,,,,,
政策研究,文本写作,25.553694775212513,文字功底,19.20811605781286,逻辑思考力,10.27170910125639,极富团队合作精神,9.541397541365784,语言表达,4.517491554671739,高度额责任心,4.029590462352222,沟通表达流畅,2.9894089150477097,文字编辑,0.0,职业素养,0.0,抗压性,0.0
自动化,c++,413.66485187988417,java语言,315.30006601568715,沟通表达流畅,251.1103488640075,强弱电基础,236.87235614598234,python程序,211.9315260832577,控制器功能原理,176.88059803097062,电机拖动原理,168.15762556162477,国际标准,167.8105940847903,机械设计,162.63092908479578,系统结构,135.8030341347169
U3D开发工程师,lua,216.89105499298066,技术基础,120.55308538642062,架构设计,81.37359940871319,c++,64.98776642746522,图形学库,27.07964304445794,逻辑思考力,20.205254939919975,团队精神6,6.29249592426946,责任感6,4.421520715094904,数学基础,2.9923768255500276,抗压性,0.0
IP软件工程师,设计文档技能,94.77353249252083,软件交互,67.69538035180061,系统级性能分析,54.15630428144049,c++,21.697028536991567,数据结构,19.223242235284342,问题解决,19.100194786391633,java语言,6.134886879961358,极富团队合作精神,0.5981174578169589,听说读写,0.0,,
AI图像处理工程师,caffe,72.79857968297041,接受新知识,38.2580866817648,c++,37.194906063414116,python程序,24.988747735725795,维护软件测试流程,19.00538885024524,测试相关文档模版,9.502694425122614,,,,,,,,
大数据算法工程师,机器学习,118.85524642127649,常用机器学习算法,113.56311224992535,caffe,111.14783148024945,数据开发经验,110.62413846680602,linux系统,97.87218563612616,编码量,86.52986940761845,深度学习部分算法,79.28386308011768,计算机软件,74.75129323918611,基础算法,73.55234514963817,加密算法,66.95265945176169
ERP维护工程师,,,,,,,,,,,,,,,,,,,,
ERP系统专员,,,,,,,,,,,,,,,,,,,,
产品研发,聚氨酯,233.6043183964231,产品的常规缺陷,191.09942672369957,法律专业知识,182.4803228899677,优化老产品的工艺,180.4882058721825,常规仪器,161.4440957612601,机械设计,160.91902456811374,电脑操作即,158.50399501041326,降低生产能耗,154.70417646187073,移动破,144.9145456872337,工艺材料基本常识,140.6888050124666
安全运营,从case,141.40642170347633,结构问题,82.71389678166162,数据变化敏感度,44.84731276263744,抗压性,11.805330050849019,沟通表达理,11.313077906250431,,,,,,,,,,
商务渠道,沟通谈判,119.01024280827282,勤奋努力,90.30410876749005,三观正,76.47958189151082,事业心,68.82498953894404,英语听说,67.05480656882042,方案撰写,20.362314821881462,抗压性,7.378331281780637,极富团队合作精神,2.9051419379680894,挑战精神,0.0,,
金融运营,主人公意识,90.83299718633826,高度额责任心,6.422159799373855,执行力,0.0,,,,,,,,,,,,,,
风控管培生,多因子模型,58.30238971576238,sas,36.014586842085784,python程序,28.63294011385247,思维灵活,24.62943367172947,数字敏感性,11.141139917423361,学习理解,9.201872002812443,创新意思,6.499358336729581,工作主动性,3.7394118708276896,接受挑战,2.1884156012356364,高度额责任心,0.5876486090930315
材料工程师,液晶显示原理,99.05227683341059,背光设计,79.24182146672847,材料性能测试,64.06680547059281,显示器光学,59.43136610004635,办公室自动化,55.82680029210837,手机研发流程,40.980131297264236,热爱材料,39.58445733883032,3d动画制作,38.175266748791785,催化材料,33.92205483018926,信赖性,33.47450469203892
包装工,英语四级通,34.76662321337143,计算机软件,27.53995014075278,事业心,24.991206576100716,乐于接受挑战,16.204614901072325,进取心,10.618038116935487,解决问题的意识,6.107206549171261,适应快速变化,5.57910009147404,高度额责任心,3.702186237286104,抗压性,0.6886442529661919,,
底盘工程师,汽车理论知识,174.15131411986152,中英文读写,154.45913807488293,电机控制,74.7985988938282,专业知识,65.19579528413027,道德素养,28.327913171363065,创新意识,19.227329137420792,逻辑思考力,13.700141107275387,化办公软件,11.80401440757989,组织协调力,8.181187069526377,抗压性,5.972934847155755
工程监理员,职业资格证书,78.81404432609013,,,,,,,,,,,,,,,,,,
材料研发工程师,热界面材料,311.71667646269935,电磁材料的选型,256.5883845490566,表面处理涂层材料,234.36476045158508,英语沟通,215.801527092063,产业化经验,195.68880244602792,磁控溅射镀膜设备结构,173.00199868641073,信息调研收集,118.33688643491365,电化学设计,107.67304317848114,电芯正负极材料研发工作,99.05227683341059,微结构材料批量生产,99.05227683341059
职能管培生,亲和؜力,5.164692555445711,思维逻辑性,4.159134684034331,解决问题的意识,0.9970949468034712,爱岗敬业,0.8851880581680669,,,,,,,,,,,,
IC前端工程师,异步时序数字电路理论基础,241.21717466407088,综合经验,192.97373973125667,责任心事业心,48.2434349328142,英语流,44.109219713382174,创造力,35.70043113292821,逻辑思考力,29.060905379069002,价值观,18.723958079012906,解决问题的意识,10.905725980662966,,,,
储备财务经理,内部核算流程,158.62548554782,基本会计准则,157.39254950276026,财务软件,134.66674255246858,会计法,106.42954957492799,经济法,101.96659100587684,账务处理,90.15892981991477,操作系统的基础知识,84.05861638961558,组织协调力,29.088665136093784,职业道德,12.859858561821245,责任感6,0.0
生产运营管培生,逻辑思考力,26.630356929183236,ppt操作,10.781212269471796,excel函,0.0,,,,,,,,,,,,,,
动物实验技术员,英语阅读,30.502649753539146,高度额责任心,0.0,,,,,,,,,,,,,,,,
病理医师,病理医师执业证,50.23931886740893,组化报告审阅,25.119659433704467,时完成组织病理,12.559829716852233,妇科病理,0.0,,,,,,,,,,,,
DMPK,动物试验,124.93030123706266,肝细胞稳定性,110.69921183377447,分析仪,101.64582396686009,生物样品定量分析,85.3865364197291,代谢物鉴定,63.30519991643306,微生物,46.631104710961964,代谢物鉴,31.398390169450142,药物研发流程,25.39302729600348,用户研究常见方法,15.69734290789418,创新并解决问题,14.231089403288161
理疗师,亲和؜力,6.1976310665348535,责任感6,5.461878530411351,品德优良,3.373201324749704,为人诚信,0.0,,,,,,,,,,,,
SEO,市场分析,35.30592112114483,高度额责任心,3.561870140829198,用户服务意识,0.0,,,,,,,,,,,,,,
售后技术支持,liunx命令,194.6112822343642,excel函,128.3887440796785,linux操作系统,85.85442677335979,tcp,79.7192455805692,逻辑思考力,54.34766720241477,洞察力,52.96822194109291,路由协议,50.85540577019764,数通厂商设备配置,40.68432461615811,redis,40.43514986017285,python程序,40.41149047886906
买手,数据收集分析,279.54980689967016,客户需求开发产品,233.11887093266986,工作的统筹规划,61.00900532457756,excel函,56.49104739505854,周边山区26县,32.12511853676641,市场敏锐度,26.200441458679254,各部门之间沟通协调,26.146716567676087,高敏感度,23.189040504238214,word文档,20.891448586397324,数据变化敏感度,20.55501834954216
汽车美容,,,,,,,,,,,,,,,,,,,,
广告优化师,google,220.868328438022,游戏产品投放模式,147.01681469822674,海外社交媒体,118.69821804085014,工作承受力,108.44669063424622,逻辑思考力,58.486873371164336,英语四级通,57.4405079177441,facebook,57.04665712232316,excel函,50.9275351516058,决策力,48.77180588300843,处事灵活度,48.49843065931292
金融产品销售,普通话标准,98.98394388109358,,,,,,,,,,,,,,,,,,
国际贸易,热衷种草,146.4784221003603,喜欢研究化妆品成分,76.12575168832058,主流美妆营销媒体,69.2976725661129,美妆产品使用,56.05033759601652,媒体特征,55.43813805289031,核心功能成分,46.70861466334709,逻辑推理,45.88795347556123,营销玩法,41.57860353966773,单品的初衷,37.36689173067767,数据变化敏感度,31.0193913274909
医疗器械销售,销售意愿,143.55224090056475,充满激情,138.74722189008864,强烈成功欲望,94.08409254644585,效沟通技巧,84.04824878030591,市场敏感性,74.22838378817858,积极向上,31.958811854712835,口头表达,28.078635551343716,执行力,22.558996284735414,乐观开朗,14.08029256226102,offic办公软件,7.353401043302246
