岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
客服代表/客服专员/客服助理/客服管培生,普通话标准,59.07633133095221,服务意识足,22.816304898408195,口齿清晰,20.53740308007097,了解公司产品,19.600937749530086,基金知识,16.79650109337037,电话销售,16.661525763850527,办公计算机操作,16.315195505009648,业务流程,15.41400076477603,基金交易业务流程,13.997084244475307,亲和؜力,13.143884845424644
嵌入式软件开发工程师,spi,113.13530357369811,keil,78.21047552462248,stm32,53.58550418259964,linux操作命令4,53.501958663371425,usb,52.652270785705824,嵌入式软件,45.26357528097561,嵌入式操作系统,42.195879150870375,数据结构,39.70136225285413,c++语言,39.513129120608454,嵌入式软件开发功底,32.79851319304108
工程管培生/工程技管培生/工程技术研发管培生,机械设计,55.09941755533989,汽车理论知识,23.218553565096876,offic办公软件,21.92209886239809,阅读并理解英文,19.595917942265423,中英文读写,19.241364591525244,逻辑思考力,18.72536656615771,管道应力分析工作流程,17.81447085660493,汽车理论,17.038561290390327,日语书面翻译,16.581161335763046,尺寸公差概念,16.033023770944435
工艺工程师/制程工程师,化工原理,19.59591794226542,物理化学,17.14642819948224,半导体／光电子,16.014335100409017,汽车理论知识,15.849251819484355,公民意识,15.780723262191323,机原理,15.229223150512249,校内外活动,15.218010451109391,常用的office,13.474144458401147,中英文读写,12.967376195996982,创新意识,12.552058159079216
市场管理培训生,领导力,31.306298459603536,社团管理,29.601430761464687,社会实践经历,26.967958151075642,推广活动流程,16.63556309406631,商务谈判,15.2822331633429,工作积极主动,14.934069285807592,培养潜力,13.00050676866705,文案写作,12.873582158251372,市场敏感度,12.277148128769705,逻辑思考力,11.675537831832614
市场营销人员/市场推广人员/市场顾问/市场总监/营销主管,竞争意识,163.3400356673273,爱管事,141.83807221108583,陌生人打交道,141.05503001499306,进取心,104.53290667619767,工作5,88.64879513192864,管理潜质,63.455384049288604,目标敏感,40.639821799585135,凝聚力,38.09298633644012,谦虚谨慎,36.464485352667374,社会实践经历,35.372077719554305
感知算法工程师/视觉算法工程师/语音算法工程师,python程序,156.58836644853085,caffe,143.83201258546555,机器学习,107.68401295043651,图像处理,89.33750848628675,数据结构,82.2979515052065,数学基础,65.20462831464792,图像处理算法,52.40268990858521,自然语言生成,51.441470557478404,视频分析,48.59431692841203,非线性优化工具,37.58866694850589
技术支持工程师,雷达原理,19.595917942265423,linux操作系统,18.791097353685654,参数特性,18.654237675016972,虚拟化,16.869215960437693,电子电路知识,15.829196873271611,愿意接受挑战,15.67673435381234,通信问题,13.004156071526253,毫米波,12.778605250249841,代码基础,12.770971266984471,html5css,12.52059008803712
数据分析师,sas,62.55118019202348,python程序,49.417072121039254,spark,32.5501330704095,数据变化敏感度,28.26095990231589,逻辑思考力,21.954988611501783,tableau,21.31087108551994,临床常见疾病的诊疗流程,19.595917942265423,python数据分析,18.89559478070289,英文财报阅读,17.962924780409974,医药信息收集,17.7265998029759
新媒体运营/新媒体运营助理,文字功底,33.743276185593245,文案写作,29.603019842162578,视频混剪,27.992580151190825,文案功底,24.601968001799243,小红书,22.85727987570503,新媒体运营工作经验,22.71281767148749,文案撰写,20.48164117931136,敏感的网感,19.59591794226542,文字编辑,18.71578839694149,公众号运营,18.373048696954708
机械工程师/机械设计师/机械设备工程师/机械结构工程师,机原理,54.36768427805387,3d动画制作,47.2294440320586,机械设计,33.28624986947049,液压系统,15.431785379534018,互换性,14.841038154915676,复杂非标,14.696938456699066,机械设计专业基础知识,14.347011350587183,气压系统,13.227244611029159,各种材料的选用,12.247448713915887,逻辑理解,11.757550765359252
猎头顾问/猎头顾问助理,语言沟通,135.9026627276581,反思积极主动,122.4744871391589,职业道德观,29.506936573732133,与他人协作,27.849924588575178,轻言放弃,24.549871888849935,人际交往2,24.49489742783178,表达沟通,17.651894328270988,自驱动力,16.080768867656136,抗压性3,14.696938456699067,分析客户,13.570644245982438
电器研发工程师/电器工程师/电器工艺制程工程师,国内外文献,29.393876913398135,分析中英文文献,19.595917942265423,电化学表,19.595917942265423,酶和体外诊断试剂,19.595917942265423,数据结构,17.300404705711113,单片机,16.650121410782454,通信协议,15.337082949557352,机械设计相关标准,13.819601660188532,数字电路设计,13.28110111827971,专业基础,12.8848745156101
电子工程师/微电子工程师/电子工程设计师/电子技术研发工程师/电子设备工程师/电子元件工程师/电子工艺制程工程师/,机原理,32.41091080750043,基本开关电源设计,20.57571383937869,数字电,19.786299600629114,计算机通信接口技术,16.562271798427417,电气原理图设计,15.319130305039469,校内外活动,15.218010451109391,电子元器件选型,14.0113121802656,数字滤波器,13.89536134981892,热衷于在智能驾,13.815820289789897,新能源汽车动力,12.982295636750843
硬件工程师,数字电,145.77353438963988,模拟电路,92.86320562237164,数字滤波器,70.17492171634355,模拟电路设计经验,48.667163826399594,usb,38.70193793597422,模电/数电基础,37.566759320413404,电路板设计,31.559280602299395,原理图,29.857939553935612,电路分析,25.856495475086163,硬件基础知识,24.57091832442302
行政专员/行政助理,正形象气质,127.12407046977007,沟通反馈意识,110.25557627681843,亲和؜力,58.97827089285432,化办公软件,46.14706378374226,个人习惯,41.75796799601799,企业行政相关政策,39.19183588453085,问题意识,38.16356317346818,团队协作意识,37.700661962992115,文字功底,35.853488800879965,接待礼仪,35.75782151219173
财务管理/财务核算/财务整理报告专员/财务助理/财务专员/财务主管,财务软件,123.961718865897,财务管理,38.00977933984505,财务分析,35.93565789835134,收法规,34.46528215820905,职业操,32.4267441443654,基本会计准则,31.427878638737802,独立学习,30.758006843751915,财务管理工作,29.393876913398135,财务类专业证书,26.944387170614956,为重心,26.944387170614956
运维工程师/运维开发工程师,linux操作命令4,84.96734971999015,linux操作系统,48.00118707937023,python程序,39.50334294125605,windows,33.19485383548689,ansible,27.778041896948004,docker,26.227057317594547,linux系统运维,25.416508540784804,linux系统,21.387528460515956,主流操作系统基本,20.494240759669694,计算机软件,17.008888897476385
运营管理管培生/运营管理培训生/运营管培生专员/运营经理管培生,协助活动提报,29.39387691339813,电子商务平台,24.494897427831773,文案写作,24.121308184715303,专业等级证书,22.535305633605233,服务意识做人诚实守信,20.96270346952923,用户需求意识,19.595917942265423,逻辑思考力,16.174873526745834,文案素材,14.599606827441137,社会实践经历,13.264529144832863,高度额责任心,12.84665438543458
采购总监/采购经理/采购主管/采购专员/采购助理/采购工程师,组织活动经验,31.765605077045343,offic办公软件,23.319661249813905,采购流程,18.807043066955362,商务谈判,12.091437228139437,ppt操作,11.745319094940498,英语四级通,10.940721477812419,化办公软件,10.809926710660624,学生会干部,10.371917784387923,洞察力,9.84962550498157,采购相关操作流程,9.797958971132713
销售VP/销售副总监/销售总监/销售经理/销售工程师/销售助理/销售专员/销售顾问/销售管理员,亲和؜力,67.19913736371147,普通话标准,62.98474070020543,进取心,58.369351043298366,商务谈判,48.04666931903739,口齿清晰,45.58750907908129,为人诚信,44.72518108173533,领导力,42.26485204957783,沟通表达理,41.16702233463505,用户服务意识,40.479171056633206,极富团队合作精神,40.15412817494426
项目管理实施工程师/项目管理工程师/项目实施工程师/项目工程师/项目运营管理员,财税专业知识,102.73028778705643,统计编写,81.77527295137688,理解力,48.57635025001264,存储过程,37.93007969293578,分析问题,25.704674090716942,沟通交互,18.454500904713786,工作效率,17.748811540701446,相关法规,13.852417012640268,沟通协作,13.098837728100976,理论基础知识,12.943886692549027
项目调研专员/项目服务专员/项目助理/项目专员,互动沟通,27.968719244869746,形成解决方案,21.567080066489865,组织协调力,20.7245990049427,软件开发基础,20.57973427609269,文献检索经验,19.595917942265427,致力向项目管理,19.595917942265427,理解力,15.863181219696136,digital,15.23528785071735,极富团队合作精神,15.031369900507409,高度额责任心,14.993112022416081
驱动开发工程师,数据结构,61.39063886557794,html5css,57.85734249599986,android,53.67297973145642,计算机基础,24.574461748756146,linux操作命令4,23.684730338435987,红黑树,21.613144789263337,java语言,18.325741091839145,主流操作系统基本,18.269151762905555,python程序,18.138474335646922,操作系统,17.95942986718847
