岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
ETL开发,db2,374.6566111870487,出差沟通需求,122.74363078461721,数据变化敏感度,120.49345979905497,短期在客户现场作业,117.38141683313611,spark,115.97588288753681,storm,101.77475924330847,数据库知识,97.17293760094051,自动化测,96.59510401668905,基本功扎实,87.26361139279588,数据质量产品,85.20813312424956
FAE现场技术支持工程师,电子类知识,134.7974086691705,游戏运营有浓厚兴趣,107.85824040757151,商务谈判,74.33795004016122,战斗意志,67.39870433458525,电子仪器,44.15880433163923,学习执行力,39.85784365074503,处理人际关系,32.059357419060404,工作主动性,31.553721069869262,反馈力,30.224669929330027,datasheet,24.122774995817206
FA分析师,移动互联网行业,93.35736033501571,投资机构,80.71858757463963,工作习惯,59.4323907800473,解决问题的意识,21.618436790966356,word文档,13.804057087118009,自驱动力,6.221249248844232,责任感6,5.972222161359452,抗压性,1.6975620660492694,极富团队合作精神,0.0,ppt操作,0.0
FPGA开发,数字电,291.03250537360213,硬件描述语言,229.6257825245239,vcs,201.73739478888754,通信原理,185.4669781928848,图像专业方向的算法,176.63521732655704,资源评估,136.49084975233944,低速模块,123.6446521285899,仿真验证工具,123.01381206670926,总线规范,116.01722228948854,组织资源进行功能设计,115.4437313241425
HIL测试助理工程师,despace,96.33558825517309,python程序,32.85888815105018,java语言,21.643897116049793,脚本语,12.711371271929757,英语阅读,6.420594934486027,高度额责任心,1.241549017017369,理论基础知识,0.0,,,,,,
HRBP,亲和؜力,75.30277859095392,准备长期在人力方向发展的规划,61.8223260642949,业务理解力,61.8223260642949,上人力资源,61.8223260642949,商务谈判,55.06514817789721,业务思维,48.27681598241341,计算机水平,39.341480222733104,组织协调力,38.224161054474564,决策力,37.36203530046026,工作规划,36.20626945290033
HR培训讲师,亲和؜力,94.51155423443127,人力资源管理专业知识,91.64445835570947,日语二级证书,61.82232606429491,行业人力资源管理体系,61.82232606429491,沟通协作,60.44263179391345,地方劳动人事政策法规,49.45786085143593,沟通反馈意识,46.73194349752585,团队协作意识,46.63341412831937,三观正,39.91329200870561,判断力,36.14136842915663
ICT顾问,信息安全管理,158.9716955939013,云安全,127.71261470944394,隐私保护,33.93537205607188,业务连,0.0,业务连续性管理,0.0,,,,,,,,,,
IC前端工程师,图像算法,234.98725936246032,异步时序数字电路理论基础,183.99501804849675,综合经验,147.1960144387974,常用外设,124.12374282930823,英语流,39.33764334649533,责任心事业心,36.79900360969937,创造力,32.91119396868163,钻研精神,28.087569996212082,逻辑思考力,23.384114216172566,价值观,12.186736232354656
IC测试工程师,芯片制造流程,1263.9231106478076,处理器,1039.3395709729887,vcs,824.115531943077,职位方向专业技能,588.7840577551898,逻辑设计,575.9478641048212,硬件设计语言,471.0272462041518,perl一种,438.25725376515516,以太网控制器,392.52270517012647,spi,391.93408628701667,数字设计流程,353.2704346531139
IOS客户端开发工程师,swift,274.5080891440706,数据结构,139.30496336354406,代码结构,91.29126480344635,开发经验,85.77669732303718,个人开发,72.86202714720473,设计规范,70.25949263409909,设计模式,57.57166583623909,操作系统,56.69378898369554,架构设计,51.54015940377902,算法基础,47.543023837677076
IP软件工程师,vcs,229.62578252452394,数字电,208.95557280703088,逻辑设计,175.4841148444377,脚本编写,172.21933689339303,spyglass,153.08385501634922,演出策划,103.03721010715826,文旅策划,92.73348909644243,tcl,83.26587293647425,地产策划,82.42976808572661,高速测试仪器,56.52326954449824
IT咨询顾问,化办公软件,15.532074675979404,积极主动,13.388868267180163,人际交往,8.259944782159932,极富团队合作精神,1.8603621632818579,自信乐观,0.0,快速适应,0.0,,,,,,,,
IT培训,提出新创意,205.3384401421225,数据变化敏感度,58.36401959016725,,,,,,,,,,,,,,,,
IT技术架构工程师,产品交互的体验,236.00427648353846,linux环境,217.71816810262428,spark,189.1716380342818,需求判断,172.46466358412434,数据挖掘算法,117.33264519271039,python程序,84.1813420250714,axcure,79.43052017749078,控制决策,74.64057154723176,多线程处理,45.745862942302224,mybati,44.618985133352076
IT软件开发工程师,android,195.1047965282217,react技术栈,136.5666410286333,etc,103.33160213603581,查询优化方,82.28257207128782,net,59.56009229088019,redis,41.02478557364841,存储过程,11.383090249388959,逻辑思考力,4.897909014005601,docker,3.143153634757412,高度额责任心,1.6553986893564914
IT运营工程师,物联网产品开发经验,194.29873905921258,解决网络,185.46697819288485,服务器,136.60740454978108,态度积极主动,119.22877169542595,负责公司电脑系统的维护,114.812891262262,计算机基础理论知识,114.812891262262,综合布线,114.812891262262,汇报材料,108.86509247724959,设计文档,106.10946401410921,三层网络协议,104.62239795496069
JAVA培训讲师,java语言,15.364494866331645,springcloud,7.571666402003685,mybati,6.431565424627327,执行力,1.0661312967160803,问题诊断,0.9312826754595261,kafka,0.0,,,,,,,,
JAVA开发实施工程师,java语言,1228.628520572566,mybati,1106.5576960594194,springcloud,614.290183260946,数据结构,495.6077776511874,面向对象思想,416.6799204050555,外语听说读写,379.7657172520974,redis,310.3154477792695,html5css,303.93390801102464,多线程处理,266.68240785085345,servlet,259.96218016695803
LABVIEW工程师,销售思维,413.988778418046,实践经验,259.11670171832077,社会实践经历,220.68702182694818,商务谈判,205.57655319748287,处理管理,160.9684220031337,执行力,158.4265899929635,原则性,141.04816552419308,清晰的职业规划,135.2647860930783,意向往销售管理发展,126.0665942725344,事业进取心,124.69079850890863
MDD分析师,,,,,,,,,,,,,,,,,,,,
NLP算法工程师,自然语言生成,457.34769966117517,python程序,245.41689400029145,文本分类,175.72939569924117,算法基础,147.02926834684797,机器学习,128.56019754238747,数据结构,128.31840140985162,命名实体识,117.67393984494878,知识图谱,88.45889808591237,机器学习模型,84.07384965461972,语言模型,82.42976808572654
OPC算法工程师,计算机几何学,55.499434689642825,数字图像处理,29.120090327008796,python程序,6.571777630210035,效沟通技巧,3.373624103574125,组织经验,0.0,,,,,,,,,,
PCB工程师,allegro,195.80833019170683,模拟电路基础,174.41550421895678,数字电,171.45072640576893,爱钻研思考,113.04653908899645,数字电路基础知识,83.270888168234,基础理论知识,73.76834218417017,电池管理系统,58.87840577551899,模拟电路,53.2678033260899,工作态度,52.99056519796709,电子产品,7.779567475753641
PC工程师,报告设计,188.62539832055353,文档整理,111.69241538130193,编写习惯,55.846207690650964,开发经验,55.596007524190775,ppt操作,53.210198371325454,电气控制柜设计,37.443120407512424,团队精神6,36.595008887537205,电气接线,31.928103169890008,持续学习,27.823875952236186,文档阅读,25.773029795026492
PHP,数据结构,185.36927923057962,html5css,172.63616477134687,web业务开发,167.8034564602292,网站开发过程,162.2100079115549,mvc框架,151.0231108142063,分布式系统设计,136.7826372108732,opensource软件开发,134.51451165637795,yii2经验,134.24276516818335,软件开发过程,122.56715698548516,svn版本维护,111.86897097348614
Pipeline TD,课程学习成绩,39.271269323797384,算法课程,31.27918474863776,协作精神,13.814286474346229,团队精神6,4.7081297983966,抗压性,3.6780511431067517,逻辑思考力,0.0,gin,0.0,c++程序,0.0,,,,
QA质量保证工程师,文件撰写,181.05109775972088,数理统计理论,176.63521732655687,检定方法验证,79.4858477969506,药学相关专业知识,79.4858477969506,药品生产质量管理规范,70.65408693062275,食品行业相关标准,61.82232606429491,工程架构,56.666823589832894,团队分享,52.99056519796707,中英文读写,52.9185937384892,学习的意识,52.32631106377607
QC质量控制工程师,职业道德,80.43094632505743,高分子材料,55.012009004018545,检测指标,50.49163440000434,移液器,50.09452198682888,分析仪,43.35731623967109,学习理解,36.75823848683541,微生物限度检验,26.495282598983533,检验仪器设备,26.495282598983533,合同管理专业知识,24.17618559295362,实验室环境,22.862368240782622
QT开发工程师,图形化软件,99.35730974618825,声卡芯片,74.51798230964118,面向对象思想,74.11562944370777,网络技术,72.92057853914585,windows,68.64515737372106,语音处理,58.820738278931,计算机原理,46.482432365820564,视频处理,30.226218756604567,数据结构,29.815141720407837,linux操作命令4,29.814981878148455
SAP咨询顾问,听说读写,23.29603042498374,,,,,,,,,,,,,,,,,,
SAP顾问,报表开发,106.46082995203996,系统分析,50.004201790827466,java语言,42.196692422751404,听说读写,42.17384818316021,mybati,34.033700371986264,电力系统,28.204388470413683,docker,27.40185220044926,tableau,24.885381784530924,python程序,21.280041850203922,net,20.846032301808062
SAS顾问,sas,176.63521732655695,perl一种,44.99772504288419,linux操作命令4,44.52370627136837,分布式存储,44.38908785457438,实现方法,44.15880433163925,spark,36.81177821207646,沟通交互,10.18732319589542,python程序,3.755301502977162,爱岗敬业,0.0,解决问题的意识,0.0
SEM,ppt操作,8.92022818700583,创造力,7.240462673109958,高度额责任心,0.0,,,,,,,,,,,,,,
SEO,市场分析,7.507206555814473,高度额责任心,3.2516759969502544,用户服务意识,0.0,,,,,,,,,,,,,,
SMT工程师,高度额责任心,4.8282461772897705,抗压性,0.0,,,,,,,,,,,,,,,,
U3D开发工程师,lua,305.60725786907113,数据结构,136.91126140504912,游戏特效,130.07005861985064,美术创作理论,127.177356475121,理解算法,125.23645705781902,技术基础,120.1041930951096,利用美术相关软件,95.38301735634073,特效制作流程,90.92508091905145,架构设计,69.53831030668599,美术基础,62.70525791936854
UE4客户端开发,脚本开发,193.17516210012212,美术风格,140.69890429582372,数据结构,139.34687219728764,审美力,139.16339964298692,研究精神,136.4908497523395,lua,134.56239406771812,动画编辑器,133.45771975784308,功能模块,125.1166122729779,底层细节,112.60495104568011,常用特效制作插件,100.09328981838232
UI设计师,illustrator,832.1927611097021,美术功底,686.8922308884282,视觉设计,686.5055998902078,审美力,581.4816600145359,figma,511.0119921263481,手绘板绘制,374.40942422755205,交互意识,362.10219551944175,sketch设计工具,317.94339118780266,思路清晰文笔,308.6420763022222,设计的表达,242.21062440507885
Unity3D工程师,lua,946.2940169486005,基本算法,593.6390610909224,物理算法,559.4920508818692,perl一种,414.46118887713686,计算机图形学,270.7984389400687,python程序,235.36352169909367,脚本语言,217.64789990710005,逻辑思考力,103.41730803530574,数据结构的设计,98.43632919911873,数据结构,77.44752475807144
WCS开发工程师,计算机技术基础,166.54177633646805,算法基础,37.94817322191005,数据结构,35.562638919522605,python程序,29.505940380534845,offic办公软件,22.563868447850833,kafka,21.90471946429451,自驱力,21.751787215920864,英语四级通,15.76629249411593,逻辑推理,8.106361846281722,逻辑思考力,4.8979090140056
android开发,面向对象的设计模式,258.98169538483575,java语言,197.56993264906993,android开发语言,176.63521732655704,linux操作命令4,70.12891463988423,编码品味,64.96837965602242,framework,60.17741509769196,算法分析,54.09902272420965,db2,42.80625046206761,数据结构,41.90883374354515,android,12.006449017121327
cae工程师,数学基础知识,66.23820649745883,数据结构,56.82837855624722,沟综合素质,56.15948465852905,git操作,31.532881746920065,python程序,24.644166113287632,机器学习,20.603240800566553,linux操作命令4,12.721058934676673,debug经验,9.90278112974808,积极主动,5.578695111325069,逻辑思考力,5.306068098506069
camera调试工程师,isp处理,124.16497631990356,pdaf,111.02785089097864,伺服系统控制原理,110.30282255459403,平台tuning,98.41104965336744,driver基础,58.20321576627276,linux常用命令,57.06676252088761,英文写作,47.84679343268569,图像识,41.78981427384737,嵌入式系统,39.679396646860255,阅读英文文档,39.116416367966714
ie工程师,金蝶财务软件,24.66653386299648,职业资格证书,21.919912848168366,原则性,4.4400713974118755,为人诚信,4.263482856398343,领导力,4.166279727025784,创造力,2.256767586423883,工作负责,0.8579124586547119,极富团队合作精神,0.0,逻辑思考力,0.0,,
java,java语言,1075.0279392530392,mybati,680.6082356794261,springcloud,306.9309182837626,jsp,294.1591469597515,分布式系统的设计,286.5018831709206,多线程处理,249.66936179394204,数据结构,241.9711288267938,性能监控,173.10251298002578,web服务端开发知识,167.8034564602292,redis,157.39749926466786
javascript,移液器,20.493213540066364,溶液的稀释倍数换算,18.925201856416813,物流仓储行业运筹优化算法,16.533348929261102,基本试剂配制操作,15.140161485133449,westernblot,7.248765148358247,offic办公软件,1.074469926088135,,,,,,,,
java运检,jsp,8.74717847074561,操作系统windows,4.717360630833481,linux操作命令4,0.8480705956451114,,,,,,,,,,,,,,
linux开发,嵌入式系统的硬件,92.73348909644243,linux操作命令4,68.95392172546333,英文文档阅读,55.44349914707463,常用指令,36.51556595597199,用户服务意识,28.478317857709445,逻辑思考力,15.305965668767499,数字滤波器,13.826991586118051,高度额责任心,3.6211846329673274,极富团队合作精神,1.0852112619144185,抗压性,0.0
node.js,程序开发功底,227.92177124905174,express,127.35399169244751,网络通信原理,117.1091490875072,数据结构,88.82996400281831,文件系统,75.89511278103838,redis,70.99958156556617,数据库的区别,65.88493606280572,私有云的区别,60.76251476033557,分布式,45.10854035948551,问题分析,40.52941428230385
python,python程序,239.4743328526374,数学统计知识,115.91686137055302,网络协议,115.50606672690768,web安全,108.85671370667527,机器学习,105.74339626339085,tornado,103.67719277863124,数据结构,103.64601221740588,理解算法,86.62188279832482,数理统计分析,85.00569833840555,开发语言,80.52506686207587
slam算法工程师,机器人感知,105.98113039593414,点云配准,101.16380628702805,激光建图定位,99.22053785954502,闭环检测,96.34648217812195,控制领域相关算法,95.38301735634069,pcl,72.25986163359147,构建工具,67.76312761116174,数学基础,64.16784084089224,ceres-solver,62.625213415779264,g2o优化库,57.80788930687323
tob产品,项目实施,95.84398026235556,同理心,51.4881302308934,数据变化敏感度,13.178972165521644,,,,,,,,,,,,,,
unity,代码结构,92.37806557491595,lua,50.83468220336018,数据结构,42.74701041841605,操作系统,37.75547913087985,自驱力,16.34130478973852,解决问题的意识,4.410161105357137,极富团队合作精神,1.757008709766201,高度额责任心,0.9771450596895969,,,,
web全栈工程师,前后端主流框架,141.30817386124548,html5css,105.85956996655268,浏览器端,95.9281879804378,网络基本知识,45.06157850003959,模拟开发环境,36.08146696488764,linux操作命令4,16.961411912902232,,,,,,,,
专利工程师,技术理解力,81.07388224514408,热爱查阅文献,61.82232606429491,语言组织,60.25877582620826,阅读英文专利,51.518605053579094,文献检索,30.217738375696676,英语6级,26.481822717102492,沟通协作,23.505467919855228,英语书面,21.844909584371454,逻辑思考力,15.305965668767502,英语四级通,14.189663244704336
业务品质管培生,文案撰写,181.02519302972533,思维灵活,104.60300485231502,英语四级通,80.80224903234415,思考学习,71.34820902189179,学习领悟,70.65408693062278,质量管理流程,52.9905651979671,追求上进,40.37376396035588,道德素养,40.367100750907184,同理心,39.22905160449021,实习经验,34.824404158535586
业务定向生,竞争意识,81.94672626167167,爱管事,62.563676659577794,处事灵活度,60.70892880870009,陌生人打交道,57.426962941837154,分析工作,52.99056519796711,文档规范性,44.158804331639246,进取心,37.08187498454632,管理潜质,30.191624213128403,思路清晰文笔,27.557328241269847,沟通表达理,21.972639544685844
业务管培生,智能家居产品,137.7754695147144,活动执行力,58.87840577551901,事业心,30.498169035784784,责任感6,25.87962936589096,解决问题的意识,22.696214130617804,与人沟通,19.094494743023155,促进团队成功,18.54669781928847,word文档,17.669193071511053,极富团队合作精神,15.390268805331754,向客户进行公司,11.7756811551038
业务项目规划管理岗,组织沟通,379.99814963803726,划项目的方案规划设计,267.1607662064173,地形分析,145.72405429440943,职业操,131.34459535369578,数据库程序,125.59454106056035,国内规划领域的相关规范,121.43671191200784,规划设计素质,111.063099885186,文字功底,110.7638380728596,管理工具,110.55987019598032,系统分析的方法,107.24281051969528
业务顾问,持续的推动力,430.98993027679893,项目全生命周期管理,309.99480640810737,项目管理理论,234.2314173565495,生物医药,189.04350912866138,目标意识,182.7345488371979,改进工作流程,167.80345646022909,诚信务实,157.20534342063573,目标敏感,155.15782643946898,资源拓展整合,139.04542505588205,游戏运营有浓厚兴趣,117.10323244250623
中学科学实验员,疾病生物学,97.14936952960635,免疫学,85.02359084103901,阅读专业英文文献,77.71949562368508,分子生物学技能,73.31005280624794,细胞培养操作经验,55.76604106750056,生物学基础,51.20541635606631,分析方法,46.99624297213078,细胞生物学,41.175678863467645,文献检索,40.17585670405126,英文文献检索,34.61372366266503
临床专员,超声影像设备诊断,123.64465212858977,培训技巧,77.2779075803686,用户服务意识,26.896189087836703,沟通表达理,19.65973011892944,书写流,18.690294611585553,ppt操作,15.247366784765772,人际交往,14.454903368779878,化办公软件,9.060376894321319,执行力,2.798594653879711,极富团队合作精神,2.170422523828837
临床助理,网络应用程序,229.46807250905397,临床业务,141.30817386124556,医院流程,127.17735647512102,实验思维,84.78490431674733,保证流程,71.95652731578528,检验类产品临床,70.65408693062278,化办公软件,52.5281395440712,临床试验经验,51.710431512534726,管理中心,37.365142126771694,文案组织,37.09339563857696
临床医生,高度额责任心,0.0,,,,,,,,,,,,,,,,,,
临床协调员/CRC,社交媒体使用,44.158804331639274,无酗酒,44.158804331639274,品德端正,22.192085204210215,线上运维经验,13.609634220106233,亲和؜力,12.039688437507168,word文档,8.519075230907115,人际交往,8.25994478215993,ppt操作,7.468098017028133,逻辑思考力,6.632585123132583,沟通表达理,4.625818851512809
临床技术工程师,积极进取,361.61048784175273,诚信客观,335.606912920458,乐于接受挑战,106.120831908311,合作意识,57.362311939414575,创新精神,56.927572717885326,自我激励,0.0,,,,,,,,
临床注册员,抗压性,11.034153429320254,逻辑思考力,3.3162925615662915,高度额责任心,0.0,,,,,,,,,,,,,,
临床监查员/CRA,国家药物临床试验管理规,61.822326064294884,理解力,42.183782731020294,药品临床研究项目管理,39.374933862378285,听说读写,37.18184166352085,临床试验经验,32.26730926382167,整个流程,31.892469795072753,ppt操作,29.33895649546767,化办公软件,28.475470239295575,逻辑思考力,26.530340492530332,沟通交互,24.01297610461063
临床研究员,总结专业英文文献,85.3295301024764,中英文文献检索,39.74292389847533,文献检索工作,35.56359000539167,临床试验经验,32.26730926382167,严谨的逻辑,5.887840577551899,,,,,,,,,,
临床项目经理,,,,,,,,,,,,,,,,,,,,
主持人/DJ,少儿心理,44.158804331639246,高度额责任心,0.0,教育学相关理论,0.0,,,,,,,,,,,,,,
主播,临场发挥,113.5512111385009,表现欲,55.93448548674304,效沟通技巧,52.05020045514362,正形象气质,40.619767448186444,语言表达,27.70227445885599,调动气氛,26.59858908928578,与粉丝聊天互动,23.5513623102076,表现力,23.41302972903968,责任性,21.79729374162437,沟通表达理,20.430699927514908
乐高教师,,,,,,,,,,,,,,,,,,,,
乘务员,170cm,73.33426499952631,三观正,68.31417870333557,160cm,62.40029205029003,17-30周岁,52.990565197967086,身材好,39.601607654185166,沟综合素质,21.697982708977136,女160cm,8.831760866327848,60cm,8.831760866327844,显伤疤,8.831760866327844,普通话标准,8.160046169761898
书法教师,面功底,17.6635217326557,普通话标准,9.1514536483311,书法功底,8.831760866327846,高度额责任心,2.0692483616956157,极富团队合作精神,1.2402414421879069,语言表达,0.0,硬笔教学方法,0.0,,,,,,
买手,数据收集分析,150.13993472757332,客户需求开发产品,125.11661227297785,工作的统筹规划,32.383123176535435,市场敏锐度,25.917442517242595,高敏感度,23.650612903279512,数据变化敏感度,20.709813402962574,周边山区26县,17.663521732655695,各部门之间沟通协调,13.878481361372327,word文档,13.015253824996984,运营的思路,7.967688062923832
云台控制工程师,鲁棒控制,69.00689343571246,算算法e,58.52793907447426,数理基础,55.13419585377516,多刚体系统建模,48.04898471323605,系统辨识,37.57003035199785,姿态融合,1.9626135258506325,四元数,0.0,,,,,,
互联网策划管培生,逻辑思考力,33.673124471288496,,,,,,,,,,,,,,,,,,
互联网运营,基金公司营销策划,203.13049992554045,会计师,169.27541660461705,表演力,150.13993472757338,办公软件工具,141.60101473096958,热爱市场开发,141.30817386124556,陌生人打交道,114.85392588367431,组织协调力,103.75129429071667,文案撰写,98.63552184311958,敏感性,80.0693465216512,活跃的思维,77.42997249052154
互联网运营管培生,逻辑思考力,13.265170246265166,,,,,,,,,,,,,,,,,,
