岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
FPGA开发,硬件描述语言,97.28309205612246,数字电,93.37938122619141,vcs,85.4679179865774,通信原理,78.57480512225276,图像专业方向的算法,74.83314773547885,资源评估,57.82561415923364,时序约束,52.46512449231064,低速模块,52.38320341483518,仿真验证工具,52.11594217292278,总线规范,49.1517720353486
HIL测试助理工程师,despace,30.290762403082454,python程序,19.440984468961098,java语言,11.572421822651812,脚本语,5.508458656345514,英语阅读,3.12252884705635,高度额责任心,0.7827277465638197,理论基础知识,0.0,,,,,,
HRBP,亲和؜力,63.35427182214977,业务理解力,26.191601707417593,上人力资源,26.191601707417593,准备长期在人力方向发展的规划,26.191601707417593,决策力,25.01563149373053,业务思维,24.19251144404793,工作规划,19.64370128056319,offic办公软件,17.490496408918197,计算机水平,16.66738290472028,商务谈判,15.867641514291448
HR培训讲师,亲和؜力,79.51513621864291,人力资源管理专业知识,33.450955917439344,团队协作意识,28.72173841703195,日语二级证书,26.191601707417597,行业人力资源管理体系,26.191601707417597,沟通表达理,22.928290915685352,沟通反馈意识,22.001124060417396,地方劳动人事政策法规,20.953281365934078,沟通协作,20.941811815158427,招聘流程,19.972012780226436
ICT顾问,信息安全管理,67.34983296193093,云安全,54.106633483894676,隐私保护,14.377035049785936,业务连,0.0,业务连续性管理,0.0,,,,,,,,,,
IC前端工程师,图像算法,120.2655530572132,异步时序数字电路理论基础,77.95119555779046,综合经验,62.36095644623236,常用外设,49.516180992164664,创造力,22.22614086390056,英语流,15.972400940681931,责任心事业心,15.590239111558098,逻辑思考力,10.785753091614293,钻研精神,8.228786716286425,价值观,5.588083113789612
IC测试工程师,芯片制造流程,535.4727460183151,处理器,515.9214230068695,vcs,349.1441870223624,perl一种,279.2077733197562,逻辑设计,278.9941219489665,职位方向专业技能,249.44382578492932,硬件设计语言,199.55506062794348,以太网控制器,166.29588385661955,spi,157.87980397949485,数字设计流程,149.6662954709576
IOS客户端开发工程师,swift,158.499964401041,数据结构,105.02245073079038,开发经验,52.98296177921186,代码结构,42.24687686628978,设计模式,36.78606734538996,设计规范,32.886948504242184,算法基础,31.239962502253412,个人开发,30.86867344088502,操作系统,29.837071962675832,架构设计,23.504752328237885
IP软件工程师,vcs,97.28309205612247,逻辑设计,85.00602153132573,脚本编写,72.96231904209185,数字电,67.04454565113593,spyglass,64.85539470408158,tcl,46.11262308307592,演出策划,43.65266951236266,文旅策划,39.287402561126385,地产策划,34.92213560989012,高速测试仪器,23.94660727535323
IT咨询顾问,化办公软件,8.832795938797107,人际交往,7.016207418723614,积极主动,6.428463509774126,极富团队合作精神,1.3548205695563462,自信乐观,0.0,快速适应,0.0,,,,,,,,
IT培训,提出新创意,86.9935342424941,数据变化敏感度,32.148481571402314,,,,,,,,,,,,,,,,
IT技术架构工程师,产品交互的体验,99.98540016879255,spark,97.31013667990452,linux环境,91.95784229575331,数据挖掘算法,90.50355172706762,需求判断,73.06625396950227,python程序,49.80595068714795,控制决策,34.54037051880311,多线程处理,25.139847371543222,axcure,24.589550468078453,mybati,22.626869897601946
IT软件开发工程师,android,91.4446805982068,react技术栈,48.06305635973628,etc,43.77739142525511,查询优化方,34.8597746534439,redis,30.202557526130857,net,27.77109565303093,存储过程,6.171376311432385,逻辑思考力,2.259125011189031,docker,1.3364338383958703,高度额责任心,1.0436369954184257
IT运营工程师,服务器,82.67773393576697,物联网产品开发经验,82.3164625090267,解决网络,78.57480512225277,态度积极主动,50.5123747214482,负责公司电脑系统的维护,48.64154602806123,综合布线,48.64154602806123,计算机基础理论知识,48.64154602806123,offic办公软件,47.236402715395634,三层网络协议,44.32424904332208,汇报材料,44.06972453529083
JAVA培训讲师,java语言,8.214990800030609,springcloud,4.785996593555976,mybati,3.261530796050731,问题诊断,0.3344214298169635,执行力,0.2802566278038606,kafka,0.0,,,,,,,,
JAVA开发实施工程师,java语言,656.9153155354364,mybati,561.1498546660382,springcloud,388.2884649756566,数据结构,373.64026487939014,redis,228.45506763161725,面向对象思想,184.67098110041795,外语听说读写,160.8912676312795,多线程处理,146.55653208470636,jsp,114.14133728208732,html5css,110.75095196881715
LABVIEW工程师,实践经验,128.95342525105005,销售思维,118.87032270060482,社会实践经历,91.6371369239169,原则性,81.95974244038209,处理管理,74.98129454356547,清晰的职业规划,63.82110017702423,商务谈判,59.23919498668806,学生会干部,53.5091051348991,事业进取心,53.13603711937878,逻辑性,53.04933607138853
MDD分析师,,,,,,,,,,,,,,,,,,,,
NLP算法工程师,自然语言生成,299.1154761172438,python程序,145.20107931673428,数据结构,96.73964706304686,算法基础,96.61120515959395,文本分类,74.44938800350202,机器学习,62.67722514121631,命名实体识,53.926902909036706,知识图谱,51.80756381686995,机器学习模型,44.89988864128728,数据挖掘,37.809926125164424
OPC算法工程师,计算机几何学,26.191601707417586,数字图像处理,15.152442323262683,python程序,3.8881968937922187,效沟通技巧,0.9293780324897717,组织经验,0.0,,,,,,,,,,
PCB工程师,allegro,67.98862337727432,模拟电路基础,65.53379289977858,数字电,55.0109092522141,爱钻研思考,47.89321455070646,基础理论知识,41.53721953317135,数字电路基础知识,35.27848393244002,电池管理系统,24.94438257849294,工作态度,22.449944320643645,模拟电路,19.805035397225332,电子产品,4.2594321578995595
PC工程师,报告设计,88.57342683464402,文档整理,53.93891413379133,开发经验,34.34080856060029,编写习惯,26.969457066895664,ppt操作,24.795602879209167,团队精神6,18.32744242865254,电气控制柜设计,15.401986119531768,持续学习,15.168458496188011,电气接线,13.759899437408937,文档阅读,12.588583390257469
PHP,数据结构,139.750483578896,redis,80.86768355752491,软件开发过程,71.84302462377636,分布式系统设计,71.09149034870491,web业务开发,71.09149034870491,网站开发过程,68.72177400374808,mvc框架,63.98234131383442,html5css,62.90716201358722,opensource软件开发,56.988320198556934,yii2经验,56.87319227896392
Pipeline TD,课程学习成绩,14.985851899949086,算法课程,14.731447681089783,协作精神,5.806999660275155,抗压性,2.5168786419028404,团队精神6,2.357916569768163,逻辑思考力,0.0,gin,0.0,c++程序,0.0,,,,
QA质量保证工程师,文件撰写,76.70397642886579,数理统计理论,74.83314773547886,检定方法验证,33.67491648096548,药学相关专业知识,33.67491648096548,药品生产质量管理规范,29.933259094191534,工程架构,28.416040865996102,食品行业相关标准,26.191601707417593,中英文读写,25.43675966175474,生物实验操作技能,22.637697621748302,团队分享,22.449944320643652
QC质量控制工程师,高分子材料,27.866803057469482,职业道德,23.666464707466016,移液器,22.88892135175224,分析仪,21.87274577197862,学习理解,20.71057739421852,检测指标,13.799190292284777,合同管理专业知识,13.217968874370158,微生物限度检验,11.22497216032182,检验仪器设备,11.22497216032182,药品微生物检验方法验证,9.443230547572325
QT开发工程师,网络技术,42.19758052861723,图形化软件,42.09364560120686,语音处理,35.233940392121276,计算机原理,33.448910747043705,面向对象思想,32.847769556400436,声卡芯片,31.570234200905144,windows,30.28626238706105,数据结构,22.477729269354313,视频处理,22.37564606575583,linux操作命令4,17.15679343820961
SAP咨询顾问,听说读写,13.390297175197077,,,,,,,,,,,,,,,,,,
SAP顾问,报表开发,40.67404302936778,听说读写,24.241055230960225,java语言,22.561460240663774,系统分析,19.57120113158297,mybati,17.258933795768453,电力系统,17.165576544335423,tableau,16.87630546588964,python程序,12.59035184656528,docker,11.650961668066572,net,9.719883478560822
SAS顾问,sas,74.83314773547883,perl一种,28.667442479824253,linux操作命令4,25.620811534393024,spark,18.93602659717061,实现方法,18.70828693386971,分布式存储,16.75479930428053,沟通交互,4.550578715909905,python程序,2.221826796452696,爱岗敬业,0.0,解决问题的意识,0.0
SEM,创造力,4.889750990058124,ppt操作,4.15676773413643,高度额责任心,0.0,,,,,,,,,,,,,,
SEO,市场分析,4.1894461733543,高度额责任心,2.0500012410004813,用户服务意识,0.0,,,,,,,,,,,,,,
SMT工程师,高度额责任心,3.0439412366370773,抗压性,0.0,,,,,,,,,,,,,,,,
U3D开发工程师,lua,120.58109023315427,数据结构,103.21783128342602,技术基础,69.90490632314076,理解算法,61.93490722429315,游戏特效,58.06755643005812,美术创作理论,53.879866369544736,利用美术相关软件,40.40989977715854,美术基础,39.7647454401748,特效制作流程,38.52125366764412,计算机基础,33.66934592392855
UE4客户端开发,审美力,114.7889614757075,数据结构,105.05404593257464,美术风格,83.04122223077506,脚本开发,77.30553022163707,美术功底,65.77618295671729,研究精神,57.82561415923363,动画编辑器,56.54060051125067,算法基础,53.766738184150434,lua,53.093242268546575,功能模块,53.006812979297514
UI设计师,illustrator,485.6028864742279,审美力,479.63527796442935,美术功底,454.37996530897533,视觉设计,342.51204145065384,手绘板绘制,241.5150135542461,figma,216.4949690111594,交互意识,153.4079528577316,sketch设计工具,134.6996659238619,平面设计用软件,103.67864677566953,用户需求,97.96980811609706
Unity3D工程师,lua,373.3719056294742,基本算法,360.5086892156692,perl一种,264.0476219838098,物理算法,237.0339954521292,python程序,139.25299446767275,脚本语言,135.66410650501652,计算机图形学,98.58372982454979,数据结构,58.38793289726253,数据结构的设计,53.351467005951676,逻辑思考力,47.700483309168376
WCS开发工程师,计算机技术基础,70.55696786488004,数据结构,26.810785514049126,算法基础,24.935298868011795,offic办公软件,23.883574406660713,python程序,17.457210543556897,kafka,11.197782736924895,自驱力,10.294507969685332,英语四级通,5.174394572885085,逻辑推理,3.541057428018205,逻辑思考力,2.25912501118903
android开发,面向对象的设计模式,136.13876491877502,java语言,105.63544022728323,android开发语言,74.83314773547885,算法分析,43.86782596861405,linux操作命令4,40.3551243948315,编码品味,34.55666014687537,数据结构,31.595201784232973,framework,28.908240665228533,db2,24.944382578492956,android,5.627364959889645
cae工程师,数据结构,42.84309361941991,数学基础知识,28.062430400804573,沟综合素质,19.458264866832003,git操作,18.76656854274628,python程序,14.58073835172082,机器学习,10.04474158395745,linux操作命令4,7.320231866969434,debug经验,5.597126558315697,积极主动,2.678526462405886,逻辑思考力,2.447385428788117
camera调试工程师,isp处理,59.86651818838308,pdaf,47.03797857658669,平台tuning,41.692753738338205,伺服系统控制原理,35.98436138125306,driver基础,31.423998767783463,嵌入式系统,24.35408101653627,linux常用命令,24.1768631145393,图像识,23.11308116531966,阅读英文文档,16.136569105914944,光学试验室仪器,16.03567451474546
ie工程师,金蝶财务软件,9.782191422188323,职业资格证书,9.598410676001633,原则性,2.580020142738872,领导力,1.9129006522461864,创造力,1.5240782306674672,为人诚信,1.3706416967771395,工作负责,0.30186717056549095,极富团队合作精神,0.0,逻辑思考力,0.0,,
java,java语言,574.7891295854956,mybati,345.14532219701846,springcloud,194.0088550354467,数据结构,182.42279630171512,jsp,150.99398035013556,多线程处理,137.20693512256707,分布式系统的设计,115.91563944257001,redis,115.87646247354914,git操作,86.6159955484199,性能监控,73.33648478076921
javascript,物流仓储行业运筹优化算法,10.26032348745105,移液器,9.363649643898645,溶液的稀释倍数换算,8.017837257372733,基本试剂配制操作,6.4142698058981855,westernblot,2.903225592658297,offic办公软件,1.1373130669838434,,,,,,,,
java运检,jsp,4.489988864128731,操作系统windows,2.2449944320643653,linux操作命令4,0.4880154577979621,,,,,,,,,,,,,,
linux开发,linux操作命令4,39.67898409709568,嵌入式系统的硬件,39.287402561126385,英文文档阅读,32.739502134271994,常用指令,22.449944320643656,用户服务意识,8.445649392242956,逻辑思考力,7.059765659965719,数字滤波器,6.8496560441187615,高度额责任心,2.2829559274778077,极富团队合作精神,0.7903119989078697,抗压性,0.0
node.js,程序开发功底,132.76778667199608,数据结构,66.96918970186022,express,53.95469951728023,redis,52.270082989602074,网络通信原理,49.614376948622485,数据库的区别,27.91276410533362,文件系统,25.839384982928884,私有云的区别,25.742602821004727,分布式,23.733860781068717,问题分析,20.64299334998696
python,python程序,141.68515880091178,数据结构,78.13905512568434,程序设计,53.40082218713331,机器学习,51.55330173331592,网络协议,50.32643994101972,算法基础,49.58724206706891,数学统计知识,49.10925320140798,web安全,46.85039544295295,tornado,43.92380410560713,理解算法,42.83831083013609
slam算法工程师,机器人感知,44.899888641287305,点云配准,42.85898461213788,闭环检测,40.81808058298845,控制领域相关算法,40.40989977715858,构建工具,37.30715596569294,激光建图定位,36.986203069034765,pcl,30.61356043724134,数学基础,28.53233571792159,linux操作命令4,27.284500595067893,ceres-solver,26.531752378942492
tob产品,项目实施,37.061709760668094,同理心,18.018084916723538,数据变化敏感度,7.259334548381172,,,,,,,,,,,,,,
unity,代码结构,42.74981587660276,数据结构,32.22710581991763,lua,20.057447079228705,操作系统,19.870129832693657,自驱力,7.733879093387336,解决问题的意识,2.3513935368985357,极富团队合作精神,1.2795527601365506,高度额责任心,0.616035726462266,,,,
web全栈工程师,前后端主流框架,59.86651818838307,html5css,38.57433422130724,浏览器端,38.1687802716029,网络基本知识,23.41517740634363,模拟开发环境,19.95550606279436,linux操作命令4,9.760309155959245,,,,,,,,
专利工程师,技术理解力,34.057121835103565,热爱查阅文献,26.191601707417593,阅读英文专利,21.82633475618133,语言组织,21.221942532108656,文献检索,20.51318726903042,英语书面,11.580967458059522,中英文阅读,8.22468277889784,人际交往,8.185575321844214,沟通协作,8.144037928117166,英语6级,8.07129481808269
业务品质管培生,文案撰写,71.4969652376991,思维灵活,42.11075970084333,学习领悟,29.933259094191527,思考学习,29.85192141533131,英语四级通,26.51877218603606,质量管理流程,22.449944320643652,追求上进,17.104719482395165,问题分析,15.785818444107674,头脑灵活,14.658670094643467,同理心,13.728064698456029
业务定向生,处事灵活度,29.27514809906363,分析工作,22.449944320643652,竞争意识,21.507329444200586,文档规范性,18.708286933869708,沟通表达理,18.59428470601312,爱管事,17.919266670518628,陌生人打交道,17.352242814166466,进取心,9.191743034424565,工作责任心,8.615423912814222,抗压性,6.969817777577095
业务管培生,智能家居产品,58.36985523367347,活动执行力,24.94438257849294,事业心,17.52485663372205,责任感6,16.745711227689473,解决问题的意识,12.101084278751802,极富团队合作精神,11.208061075420698,与人沟通,9.70958159666421,促进团队成功,7.857480512225277,抗压性,7.121475849589189,word文档,7.116050384439651
业务项目规划管理岗,组织沟通,157.9563589688023,划项目的方案规划设计,113.18513594991174,offic办公软件,107.84465850908833,文字功底,82.42231864869935,地形分析,61.73734688177004,职业操,55.9386825953796,数据库程序,54.08702424220357,规划设计素质,52.96592815700488,国内规划领域的相关规范,51.447789068141695,系统分析的方法,45.434411125112135
业务顾问,持续的推动力,182.59288047456826,项目全生命周期管理,131.3321742757654,目标意识,86.25835397313453,项目管理理论,79.56786277838178,offic办公软件,76.69281115027717,生物医药,76.34643196556766,改进工作流程,71.09149034870488,诚信务实,66.60150148457613,目标敏感,64.01783880466401,普通话标准,52.716948392703856
中学科学实验员,疾病生物学,41.15823125451335,阅读专业英文文献,32.92658500361068,免疫学,31.79534859029192,细胞培养操作经验,28.238577840946608,文献检索,27.273214891779084,分子生物学技能,21.29805135746324,生物学基础,19.556993269735013,英文文献检索,19.320069896157293,细胞生物学,18.72996892033518,分析方法,11.764196999773189
临床专员,超声影像设备诊断,52.38320341483519,培训技巧,32.73950213427199,沟通表达理,16.63699157906437,人际交往,12.27836298276632,书写流,10.746420320663464,用户服务意识,7.976446648229459,ppt操作,7.105172754861106,化办公软件,5.152464297631646,极富团队合作精神,1.5806239978157395,执行力,0.735673647985134
临床助理,网络应用程序,97.21627674564441,临床业务,59.86651818838305,医院流程,53.87986636954474,实验思维,35.919910913029824,临床试验经验,32.618732396219116,保证流程,31.593470054373626,检验类产品临床,29.933259094191524,化办公软件,29.87175553276068,管理中心,15.830088944043604,文案组织,15.714961024450554
临床医生,高度额责任心,0.0,,,,,,,,,,,,,,,,,,
临床协调员/CRC,社交媒体使用,18.708286933869715,无酗酒,18.708286933869715,品德端正,10.66954382120749,亲和؜力,10.12931671575069,人际交往,7.016207418723612,线上运维经验,5.084690102702244,沟通表达理,3.914586253897499,ppt操作,3.4800846146258477,word文档,3.4309528639262608,逻辑思考力,3.059231785985145
临床技术工程师,诚信客观,142.1829806974098,积极进取,141.73065423063846,乐于接受挑战,46.34047791361461,合作意识,18.35078336356629,创新精神,17.864988550485446,自我激励,0.0,,,,,,,,
临床注册员,抗压性,7.55063592570852,逻辑思考力,1.5296158929925725,高度额责任心,0.0,,,,,,,,,,,,,,
临床监查员/CRA,国家药物临床试验管理规,26.191601707417593,听说读写,21.37170583627514,临床试验经验,20.35408901524073,理解力,19.289875196537885,药品临床研究项目管理,16.681555849367157,化办公软件,16.19345922112803,ppt操作,13.671760986030117,整个流程,13.511540563350344,逻辑思考力,12.23692714394058,沟通交互,10.726364116073347
临床研究员,总结专业英文文献,37.416573867739416,临床试验经验,20.35408901524073,中英文文献检索,16.837458240482732,文献检索工作,13.472376036682393,严谨的逻辑,2.494438257849294,,,,,,,,,,
临床项目经理,,,,,,,,,,,,,,,,,,,,
主持人/DJ,少儿心理,18.708286933869704,高度额责任心,0.0,教育学相关理论,0.0,,,,,,,,,,,,,,
主播,临场发挥,48.1070235442364,表现欲,23.69716344956829,正形象气质,21.52781755858034,沟通表达理,17.28942262138062,效沟通技巧,14.338975358413613,表现力,13.596468539681586,语言表达,12.659071702515796,抗压性,11.53338894146686,镜头感觉,10.307391464495105,后台操作,10.174713415632942
乐高教师,,,,,,,,,,,,,,,,,,,,
乘务员,170cm,28.066298388239996,160cm,24.75914992197215,17-30周岁,22.44994432064365,三观正,22.20066261021237,身材好,15.927542868521162,沟综合素质,7.517965971276001,普通话标准,5.160500259433171,60cm,3.741657386773942,显伤疤,3.741657386773942,女160cm,3.741657386773942
书法教师,面功底,7.4833147735478835,普通话标准,5.787476926467107,书法功底,3.7416573867739413,高度额责任心,1.3045462442730331,极富团队合作精神,0.9032137130375654,语言表达,0.0,硬笔教学方法,0.0,,,,,,
买手,数据收集分析,63.60817557515699,客户需求开发产品,53.006812979297514,工作的统筹规划,13.719410418171115,高敏感度,12.390429433263483,市场敏锐度,12.258569783541537,数据变化敏感度,11.407525718884694,周边山区26县,7.483314773547882,各部门之间沟通协调,5.879747322073333,word文档,5.241733542109566,ppt操作,3.6458029296080308
云台控制工程师,鲁棒控制,29.235410295864646,算算法e,24.795904110763818,多刚体系统建模,20.356397925662986,数理基础,20.00021453273963,系统辨识,15.916891740562162,姿态融合,0.8314794192830985,四元数,0.0,,,,,,
互联网策划管培生,逻辑思考力,15.531484451924582,,,,,,,,,,,,,,,,,,
互联网运营,基金公司营销策划,86.05811989580064,会计师,71.71509991316721,表演力,63.60817557515701,办公软件工具,61.75392836849265,热爱市场开发,59.86651818838305,敏感性,40.67813445380702,文案撰写,38.95667977695144,组织协调力,38.48866882386791,陌生人打交道,34.70448562833293,金融产品,33.58529606008876
互联网运营管培生,逻辑思考力,6.11846357197029,,,,,,,,,,,,,,,,,,
